"","単語","品詞名","文字数","出現数"
"857","against","IN",7,3
"858","the","DT",3,3
"859","wilderness","NN",10,3
"860","the","DT",3,3
"861","success","NN",7,3
"862","of","IN",2,3
"863","liberty","NN",7,3
"864","demanded","VBD",8,3
"865","the","DT",3,3
"866","strength","NN",8,3
"867","of","IN",2,3
"868","union","NN",5,3
"869","two","CD",3,3
"870","centuries","NNS",9,3
"871","of","IN",2,3
"872","change","NN",6,3
"873","have","VBP",4,3
"874","made","VBN",4,3
"875","this","DT",4,3
"876","true","JJ",4,3
"877","again","RB",5,3
"878","no","RB",2,3
"879","longer","RBR",6,3
"880","need","VB",4,3
"881","capitalist","NN",10,3
"882","and","CC",3,3
"883","worker","NN",6,3
"884","farmer","NN",6,3
"885","and","CC",3,3
"886","clerk","NN",5,3
"887","city","NN",4,3
"888","and","CC",3,3
"889","countryside","NN",11,3
"890","struggle","NN",8,3
"891","to","TO",2,3
"892","divide","VB",6,3
"893","our","PP$",3,3
"894","bounty","NN",6,3
"895","by","IN",2,3
"896","working","VBG",7,3
"897","shoulder","NN",8,3
"898","to","TO",2,3
"899","shoulder","VB",8,3
"900","together","RB",8,3
"901","we","PP",2,3
"902","can","MD",3,3
"903","increase","VB",8,3
"904","the","DT",3,3
"905","bounty","NN",6,3
"906","of","IN",2,3
"907","all","DT",3,3
"908","we","PP",2,3
"909","have","VBP",4,3
"910","discovered","VBN",10,3
"911","that","IN",4,3
"912","every","DT",5,3
"913","child","NN",5,3
"914","who","WP",3,3
"915","learns","VBZ",6,3
"916","every","DT",5,3
"917","man","NN",3,3
"918","who","WP",3,3
"919","finds","VBZ",5,3
"920","work","VB",4,3
"921","every","DT",5,3
"922","sick","JJ",4,3
"923","body","NN",4,3
"924","that","WDT",4,3
"925","is","VBZ",2,3
"926","made","VBN",4,3
"927","whole","RP",5,3
"928","like","IN",4,3
"929","a","DT",1,3
"930","candle","NN",6,3
"931","added","VBD",5,3
"932","to","TO",2,3
"933","an","DT",2,3
"934","altar","NN",5,3
"935","brightens","VBZ",9,3
"936","the","DT",3,3
"937","hope","NN",4,3
"938","of","IN",2,3
"939","all","PDT",3,3
"940","the","DT",3,3
"941","faithful","NN",8,3
"942","so","RB",2,3
"943","let","VB",3,3
"944","us","PP",2,3
"945","reject","VB",6,3
"946","any","DT",3,3
"947","among","IN",5,3
"948","us","PP",2,3
"949","who","WP",3,3
"950","seek","VBP",4,3
"951","to","TO",2,3
"952","reopen","VB",6,3
"953","old","JJ",3,3
"954","wounds","NNS",6,3
"955","and","CC",3,3
"956","to","TO",2,3
"957","rekindle","VB",8,3
"958","old","JJ",3,3
"959","hatreds","NNS",7,3
"960","they","PP",4,3
"961","stand","VBP",5,3
"962","in","IN",2,3
"963","the","DT",3,3
"964","way","NN",3,3
"965","of","IN",2,3
"966","a","DT",1,3
"967","seeking","VBG",7,3
"968","nation","NN",6,3
"969","let","VB",3,3
"970","us","PP",2,3
"971","now","RB",3,3
"972","join","VBP",4,3
"973","reason","NN",6,3
"974","to","TO",2,3
"975","faith","NN",5,3
"976","and","CC",3,3
"977","action","NN",6,3
"978","to","TO",2,3
"979","experience","VB",10,3
"980","to","TO",2,3
"981","transform","VB",9,3
"982","our","PP$",3,3
"983","unity","NN",5,3
"984","of","IN",2,3
"985","interest","NN",8,3
"986","into","IN",4,3
"987","a","DT",1,3
"988","unity","NN",5,3
"989","of","IN",2,3
"990","purpose","NN",7,3
"991","for","IN",3,3
"992","the","DT",3,3
"993","hour","NN",4,3
"994","and","CC",3,3
"995","the","DT",3,3
"996","day","NN",3,3
"997","and","CC",3,3
"998","the","DT",3,3
"999","time","NN",4,3
"1000","are","VBP",3,3
"1001","here","RB",4,3
"1002","to","TO",2,3
"1003","achieve","VB",7,3
"1004","progress","NN",8,3
"1005","without","IN",7,3
"1006","strife","NN",6,3
"1007","to","TO",2,3
"1008","achieve","VB",7,3
"1009","change","NN",6,3
"1010","without","IN",7,3
"1011","hatred","NN",6,3
"1012","not","RB",3,3
"1013","without","IN",7,3
"1014","difference","NN",10,3
"1015","of","IN",2,3
"1016","opinion","NN",7,3
"1017","but","CC",3,3
"1018","without","IN",7,3
"1019","the","DT",3,3
"1020","deep","JJ",4,3
"1021","and","CC",3,3
"1022","abiding","JJ",7,3
"1023","divisions","NNS",9,3
"1024","which","WDT",5,3
"1025","scar","VBP",4,3
"1026","the","DT",3,3
"1027","union","NN",5,3
"1028","for","IN",3,3
"1029","generations","NNS",11,3
"1030","the","DT",3,3
"1031","american","NN",8,3
"1032","belief","NN",6,3
"1033","under","IN",5,3
"1034","this","DT",4,3
"1035","covenant","NN",8,3
"1036","of","IN",2,3
"1037","justice","NN",7,3
"1038","liberty","NN",7,3
"1039","and","CC",3,3
"1040","union","NN",5,3
"1041","we","PP",2,3
"1042","have","VBP",4,3
"1043","become","VBN",6,3
"1044","a","DT",1,3
"1045","nation","NN",6,3
"1046","prosperous","JJ",10,3
"1047","great","JJ",5,3
"1048","and","CC",3,3
"1049","mighty","JJ",6,3
"1050","and","CC",3,3
"1051","we","PP",2,3
"1052","have","VBP",4,3
"1053","kept","VBN",4,3
"1054","our","PP$",3,3
"1055","freedom","NN",7,3
"1056","but","CC",3,3
"1057","we","PP",2,3
"1058","have","VBP",4,3
"1059","no","DT",2,3
"1060","promise","NN",7,3
"1061","from","IN",4,3
"1062","god","NN",3,3
"1063","that","IN",4,3
"1064","our","PP$",3,3
"1065","greatness","NN",9,3
"1066","will","MD",4,3
"1067","endure","VB",6,3
"1068","we","PP",2,3
"1069","have","VBP",4,3
"1070","been","VBN",4,3
"1071","allowed","VBN",7,3
"1072","by","IN",2,3
"1073","him","PP",3,3
"1074","to","TO",2,3
"1075","seek","VB",4,3
"1076","greatness","NN",9,3
"1077","with","IN",4,3
"1078","the","DT",3,3
"1079","sweat","NN",5,3
"1080","of","IN",2,3
"1081","our","PP$",3,3
"1082","hands","NNS",5,3
"1083","and","CC",3,3
"1084","the","DT",3,3
"1085","strength","NN",8,3
"1086","of","IN",2,3
