"","単語","品詞名","文字数","出現数"
"306","time","NN",4,4
"307","for","IN",3,4
"308","a","DT",1,4
"309","straightforward","JJ",15,4
"310","assessment","NN",10,4
"311","of","IN",2,4
"312","the","DT",3,4
"313","state","NN",5,4
"314","of","IN",2,4
"315","our","PP$",3,4
"316","nation","NN",6,4
"317","i","NP",1,4
"318","will","MD",4,4
"319","present","VB",7,4
"320","the","DT",3,4
"321","facts","NNS",5,4
"322","plainly","RB",7,4
"323","and","CC",3,4
"324","honestly","RB",8,4
"325","we","PP",2,4
"326","cannot","MD",6,4
"327","afford","VB",6,4
"328","to","TO",2,4
"329","be","VB",2,4
"330","so","RB",2,4
"331","politically","RB",11,4
"332","correct","VB",7,4
"333","anymore","RB",7,4
"334","so","RB",2,4
"335","if","IN",2,4
"336","you","PP",3,4
"337","want","VBP",4,4
"338","to","TO",2,4
"339","hear","VB",4,4
"340","the","DT",3,4
"341","corporate","JJ",9,4
"342","spin","NN",4,4
"343","the","DT",3,4
"344","carefully","RB",9,4
"345","crafted","VBN",7,4
"346","lies","NNS",4,4
"347","and","CC",3,4
"348","the","DT",3,4
"349","media","NNS",5,4
"350","myths","NNS",5,4
"351","the","DT",3,4
"352","democrats","NNS",9,4
"353","are","VBP",3,4
"354","holding","VBG",7,4
"355","their","PP$",5,4
"356","convention","NN",10,4
"357","next","JJ",4,4
"358","week","NN",4,4
"359","go","VB",2,4
"360","there","RB",5,4
"361","but","CC",3,4
"362","here","RB",4,4
"363","at","IN",2,4
"364","our","PP$",3,4
"365","convention","NN",10,4
"366","there","EX",5,4
"367","will","MD",4,4
"368","be","VB",2,4
"369","no","DT",2,4
"370","lies","VBZ",4,4
"371","we","PP",2,4
"372","will","MD",4,4
"373","honor","VB",5,4
"374","the","DT",3,4
"375","american","JJ",8,4
"376","people","NNS",6,4
"377","with","IN",4,4
"378","the","DT",3,4
"379","truth","NN",5,4
"380","and","CC",3,4
"381","nothing","NN",7,4
"382","else","RB",4,4
"383","these","DT",5,4
"384","are","VBP",3,4
"385","the","DT",3,4
"386","facts","NNS",5,4
"387",":","SENT",1,4
"388","decades","NNS",7,5
"389","of","IN",2,5
"390","progress","NN",8,5
"391","made","VBN",4,5
"392","in","IN",2,5
"393","bringing","VBG",8,5
"394","down","RP",4,5
"395","crime","NN",5,5
"396","are","VBP",3,5
"397","now","RB",3,5
"398","being","VBG",5,5
"399","reversed","VBN",8,5
"400","by","IN",2,5
"401","this","DT",4,5
"402","administration","NN",14,5
"403","s","NN",1,5
"404","rollback","NN",8,5
"405","of","IN",2,5
"406","criminal","JJ",8,5
"407","enforcement","NN",11,5
"408","homicides","NNS",9,5
"409","last","JJ",4,5
"410","year","NN",4,5
"411","increased","VBN",9,5
"412","by","IN",2,5
"413","17","CD",2,5
"414","%","NN",1,5
"415","in","IN",2,5
"416","america","NN",7,5
"417","s","NNS",1,5
"418","fifty","CD",5,5
"419","largest","JJS",7,5
"420","cities","NNS",6,5
"421","that","WDT",4,5
"422","s","VBP",1,5
"423","the","DT",3,5
"424","largest","JJS",7,5
"425","increase","NN",8,5
"426","in","IN",2,5
"427","25","CD",2,5
"428","years","NNS",5,5
"429","in","IN",2,5
"430","our","PP$",3,5
"431","nation","NN",6,5
"432","s","NN",1,5
"433","capital","NN",7,5
"434","killings","NNS",8,5
"435","have","VBP",4,5
"436","risen","VBN",5,5
"437","by","IN",2,5
"438","50","CD",2,5
"439","percent","NN",7,5
"440","they","PP",4,5
"441","are","VBP",3,5
"442","up","RB",2,5
"443","nearly","RB",6,5
"444","60","CD",2,5
"445","%","NN",1,5
"446","in","IN",2,5
"447","nearby","JJ",6,5
"448","baltimore","NN",9,5
"449","in","IN",2,5
"450","the","DT",3,5
"451","president","NN",9,5
"452","s","NN",1,5
"453","hometown","NN",8,5
"454","of","IN",2,5
"455","chicago","NN",7,5
"456","more","JJR",4,5
"457","than","IN",4,5
"458","2","CD",1,5
"459","000","CD",3,5
"460","people","NNS",6,5
"461","have","VBP",4,5
"462","been","VBN",4,5
"463","the","DT",3,5
"464","victims","NNS",7,5
"465","of","IN",2,5
"466","shootings","NNS",9,5
"467","this","DT",4,5
"468","year","NN",4,5
"469","alone","RB",5,5
"470","and","CC",3,5
"471","almost","RB",6,5
"472","4","CD",1,5
"473","000","CD",3,5
"474","have","VBP",4,5
"475","been","VBN",4,5
"476","killed","VBN",6,5
"477","in","IN",2,5
"478","the","DT",3,5
"479","chicago","NN",7,5
"480","area","NN",4,5
"481","since","IN",5,5
"482","he","PP",2,5
"483","took","VBD",4,5
"484","office","NN",6,5
"485","the","DT",3,5
"486","number","NN",6,5
"487","of","IN",2,5
"488","police","NN",6,5
"489","officers","NNS",8,5
"490","killed","VBN",6,5
"491","in","IN",2,5
"492","the","DT",3,5
"493","line","NN",4,5
"494","of","IN",2,5
"495","duty","NN",4,5
"496","has","VBZ",3,5
"497","risen","VBN",5,5
"498","by","IN",2,5
"499","almost","RB",6,5
"500","50","CD",2,5
"501","%","NN",1,5
"502","compared","VBN",8,5
"503","to","TO",2,5
"504","this","DT",4,5
"505","point","NN",5,5
"506","last","JJ",4,5
"507","year","NN",4,5
"508","nearly","RB",6,5
"509","180","CD",3,5
"510","000","CD",3,5
"511","illegal","JJ",7,5
"512","immigrants","NNS",10,5
"513","with","IN",4,5
"514","criminal","JJ",8,5
"515","records","NNS",7,5
"516","ordered","VBD",7,5
"517","deported","VBN",8,5
"518","from","IN",4,5
"519","our","PP$",3,5
"520","country","NN",7,5
"521","are","VBP",3,5
"522","tonight","RB",7,5
"523","roaming","VBG",7,5
"524","free","JJ",4,5
"525","to","TO",2,5
"526","threaten","VB",8,5
"527","peaceful","JJ",8,5
"528","citizens","NNS",8,5
"529","the","DT",3,5
"530","number","NN",6,5
"531","of","IN",2,5
"532","new","JJ",3,5
"533","illegal","JJ",7,5
"534","immigrant","NN",9,5
"535","families","NNS",8,5
"536","who","WP",3,5
"537","have","VBP",4,5
"538","crossed","VBN",7,5
"539","the","DT",3,5
"540","border","NN",6,5
"541","so","RB",2,5
"542","far","RB",3,5
"543","this","DT",4,5
"544","year","NN",4,5
"545","already","RB",7,5
"546","exceeds","VBZ",7,5
"547","the","DT",3,5
"548","entire","JJ",6,5
"549","total","NN",5,5
"550","from","IN",4,5
"551","2015","CD",4,5
"552","they","PP",4,5
"553","are","VBP",3,5
"554","being","VBG",5,5
"555","released","VBN",8,5
"556","by","IN",2,5
"557","the","DT",3,5
"558","tens","NNS",4,5
"559","of","IN",2,5
"560","thousands","NNS",9,5
"561","into","IN",4,5
"562","our","PP$",3,5
"563","communities","NNS",11,5
"564","with","IN",4,5
"565","no","DT",2,5
"566","regard","NN",6,5
"567","for","IN",3,5
"568","the","DT",3,5
"569","impact","NN",6,5
"570","on","IN",2,5
"571","public","JJ",6,5
"572","safety","NN",6,5
"573","or","CC",2,5
"574","resources","NNS",9,5
"575","one","CD",3,5
"576","such","JJ",4,5
"577","border","NN",6,5
"578","crosser","NN",7,5
"579","was","VBD",3,5
"580","released","VBN",8,5
"581","and","CC",3,5
"582","made","VBN",4,5
"583","his","PP$",3,5
"584","way","NN",3,5
"585","to","TO",2,5
"586","nebraska","NN",8,5
"587","there","RB",5,5
"588","he","PP",2,5
"589","ended","VBD",5,5
"590","the","DT",3,5
"591","life","NN",4,5
"592","of","IN",2,5
"593","an","DT",2,5
"594","innocent","JJ",8,5
"595","young","JJ",5,5
"596","girl","NN",4,5
"597","named","VBN",5,5
"598","sarah","NNS",5,5
"599","root","VBP",4,5
"600","she","PP",3,5
"601","was","VBD",3,5
"602","21","CD",2,5
"603","years","NNS",5,5
"604","old","JJ",3,5
"605","and","CC",3,5
"606","was","VBD",3,5
"607","killed","VBN",6,5
"608","the","DT",3,5
"609","day","NN",3,5
"610","after","IN",5,5
"611","graduating","VBG",10,5
"612","from","IN",4,5
"613","college","NN",7,5
"614","with","IN",4,5
"615","a","DT",1,5
"616","4","CD",1,5
"617","0","CD",1,5
"618","grade","NN",5,5
"619","point","NN",5,5
"620","average","NN",7,5
"621","number","NN",6,5
"622","one","CD",3,5
"623","in","IN",2,5
"624","her","PP",3,5
"625","class","VBP",5,5
"626","her","PP$",3,5
"627","killer","NN",6,5
"628","was","VBD",3,5
"629","then","RB",4,5
"630","released","VBN",8,5
"631","a","DT",1,5
"632","second","JJ",6,5
"633","time","NN",4,5
"634","and","CC",3,5
"635","he","PP",2,5
"636","is","VBZ",2,5
"637","now","RB",3,5
"638","a","DT",1,5
"639","fugitive","NN",8,5
"640","from","IN",4,5
"641","the","DT",3,5
"642","law","NN",3,5
"643","i","NP",1,5
"644","ve","NN",2,5
"645","met","VBD",3,5
"646","sarah","NN",5,5
"647","s","NNS",1,5
"648","beautiful","JJ",9,5
"649","family","NN",6,5
"650","but","CC",3,5
"651","to","TO",2,5
"652","this","DT",4,5
"653","administration","NN",14,5
"654","their","PP$",5,5
"655","amazing","JJ",7,5
"656","daughter","NN",8,5
"657","was","VBD",3,5
"658","just","RB",4,5
"659","one","CD",3,5
"660","more","JJR",4,5
"661","american","NN",8,5
"662","life","NN",4,5
"663","that","IN",4,5
"664","wasn","NN",4,5
"665","t","NN",1,5
"666","worth","NN",5,5
"667","protecting","VBG",10,5
"668","no","DT",2,5
"669","more","JJR",4,5
"670","one","CD",3,5
"671","more","JJR",4,5
"672","child","NN",5,5
"673","to","TO",2,5
"674","sacrifice","VB",9,5
"675","on","IN",2,5
"676","the","DT",3,5
"677","altar","NN",5,5
"678","of","IN",2,5
"679","open","JJ",4,5
"680","borders","NNS",7,5
"681","what","WP",4,5
"682","about","RB",5,5
"683","our","PP$",3,5
"684","economy","NN",7,5
"685","again","RB",5,5
"686","i","NP",1,5
"687","will","MD",4,5
"688","tell","VB",4,5
"689","you","PP",3,5
"690","the","DT",3,5
"691","plain","JJ",5,5
"692","facts","NNS",5,5
"693","that","WDT",4,5
"694","have","VBP",4,5
"695","been","VBN",4,5
"696","edited","VBN",6,5
"697","out","RP",3,5
"698","of","IN",2,5
"699","your","PP$",4,5
"700","nightly","JJ",7,5
"701","news","NN",4,5
"702","and","CC",3,5
"703","your","PP$",4,5
"704","morning","NN",7,5
"705","newspaper","NN",9,5
"706",":","SENT",1,5
"707","nearly","RB",6,6
"708","four","CD",4,6
"709","in","IN",2,6
"710","10","CD",2,6
"711","african","NN",7,6
"712","american","NN",8,6
"713","children","NNS",8,6
"714","are","VBP",3,6
"715","living","VBG",6,6
"716","in","IN",2,6
"717","poverty","NN",7,6
"718","while","IN",5,6
"719","58","CD",2,6
"720","%","NN",1,6
"721","of","IN",2,6
"722","african","JJ",7,6
"723","american","NN",8,6
"724","youth","NN",5,6
"725","are","VBP",3,6
"726","now","RB",3,6
"727","not","RB",3,6
"728","employed","VBN",8,6
"729","2","CD",1,6
"730","million","CD",7,6
"731","more","JJR",4,6
"732","latinos","NNS",7,6
"733","are","VBP",3,6
"734","in","IN",2,6
"735","poverty","NN",7,6
"736","today","NN",5,6
"737","than","IN",4,6
"738","when","WRB",4,6
"739","president","NN",9,6
"740","obama","NN",5,6
"741","took","VBD",4,6
"742","his","PP$",3,6
"743","oath","NN",4,6
"744","of","IN",2,6
"745","office","NN",6,6
"746","less","JJR",4,6
"747","than","IN",4,6
"748","eight","CD",5,6
"749","years","NNS",5,6
"750","ago","RB",3,6
"751","another","DT",7,6
"752","14","CD",2,6
"753","million","CD",7,6
"754","people","NNS",6,6
"755","have","VBP",4,6
"756","left","VBN",4,6
"757","the","DT",3,6
"758","workforce","NN",9,6
"759","entirely","RB",8,6
"760","household","NN",9,6
"761","incomes","NNS",7,6
"762","are","VBP",3,6
"763","down","RB",4,6
"764","more","JJR",4,6
"765","than","IN",4,6
"766","4","CD",1,6
"767","thousand","CD",8,6
"768","dollars","NNS",7,6
"769","since","IN",5,6
"770","the","DT",3,6
"771","year","NN",4,6
"772","2000","CD",4,6
"773","that","WDT",4,6
"774","s","VBZ",1,6
"775","16","CD",2,6
"776","years","NNS",5,6
"777","ago","RB",3,6
"778","our","PP$",3,6
"779","trade","NN",5,6
"780","deficit","NN",7,6
"781","in","IN",2,6
"782","goods","NNS",5,6
"783","reached","VBD",7,6
"784","nearly","RB",6,6
"785","think","VB",5,6
"786","of","IN",2,6
"787","this","DT",4,6
"788","think","NN",5,6
"789","of","IN",2,6
"790","this","DT",4,6
"791","our","PP$",3,6
"792","trade","NN",5,6
"793","deficit","NN",7,6
"794","is","VBZ",2,6
"795","800","CD",3,6
"796","billion","NN",7,6
"797","dollars","NNS",7,6
"798","think","VBP",5,6
"799","of","IN",2,6
"800","that","DT",4,6
"801","800","CD",3,6
"802","billion","NN",7,6
"803","dollars","NNS",7,6
"804","last","JJ",4,6
"805","year","NN",4,6
"806","alone","RB",5,6
"807","we","PP",2,6
"808","re","IN",2,6
"809","going","VBG",5,6
"810","to","TO",2,6
"811","fix","VB",3,6
"812","that","IN",4,6
"813","the","DT",3,6
"814","budget","NN",6,6
"815","is","VBZ",2,6
"816","no","DT",2,6
"817","better","JJR",6,6
"818","president","NN",9,6
"819","obama","NN",5,6
"820","has","VBZ",3,6
"821","almost","RB",6,6
"822","doubled","VBN",7,6
"823","our","PP$",3,6
"824","national","JJ",8,6
"825","debt","NN",4,6
"826","to","TO",2,6
"827","more","JJR",4,6
"828","than","IN",4,6
"829","19","CD",2,6
"830","trillion","CD",8,6
"831","dollars","NNS",7,6
"832","and","CC",3,6
"833","growing","VBG",7,6
"834","and","CC",3,6
"835","yet","RB",3,6
"836","what","WP",4,6
"837","do","VBP",2,6
"838","we","PP",2,6
"839","have","VBP",4,6
"840","to","TO",2,6
"841","show","VB",4,6
"842","for","IN",3,6
"843","it","PP",2,6
"844","our","PP$",3,6
"845","roads","NNS",5,6
"846","and","CC",3,6
"847","bridges","NNS",7,6
"848","are","VBP",3,6
"849","falling","VBG",7,6
"850","apart","RP",5,6
"851","our","PP$",3,6
"852","airports","NNS",8,6
"853","are","VBP",3,6
"854","in","IN",2,6
"855","third","JJ",5,6
"856","world","NN",5,6
"857","condition","NN",9,6
"858","and","CC",3,6
"859","forty","NN",5,6
"860","three","CD",5,6
"861","million","CD",7,6
"862","americans","NNS",9,6
"863","are","VBP",3,6
"864","on","IN",2,6
"865","food","NN",4,6
"866","stamps","NNS",6,6
"867","now","RB",3,6
"868","let","VBP",3,6
"869","us","PP",2,6
"870","consider","VB",8,6
"871","the","DT",3,6
"872","state","NN",5,6
"873","of","IN",2,6
"874","affairs","NNS",7,6
"875","abroad","RB",6,6
"876","not","RB",3,6
"877","only","RB",4,6
"878","have","VB",4,6
"879","our","PP$",3,6
"880","citizens","NNS",8,6
"881","endured","VBD",7,6
"882","domestic","JJ",8,6
"883","disaster","NN",8,6
"884","but","CC",3,6
"885","they","PP",4,6
"886","have","VBP",4,6
"887","lived","VBN",5,6
"888","through","IN",7,6
"889","one","CD",3,6
"890","international","JJ",13,6
"891","humiliation","NN",11,6
"892","after","IN",5,6
"893","another","DT",7,6
"894","one","CD",3,6
"895","after","IN",5,6
"896","another","DT",7,6
"897","we","PP",2,6
"898","all","RB",3,6
"899","remember","VBP",8,6
"900","the","DT",3,6
"901","images","NNS",6,6
"902","of","IN",2,6
"903","our","PP$",3,6
"904","sailors","NNS",7,6
"905","being","VBG",5,6
"906","forced","VBN",6,6
"907","to","TO",2,6
"908","their","PP$",5,6
"909","knees","NNS",5,6
"910","by","IN",2,6
"911","their","PP$",5,6
"912","iranian","JJ",7,6
"913","captors","NNS",7,6
"914","at","IN",2,6
"915","gunpoint","NN",8,6
"916","this","DT",4,6
"917","was","VBD",3,6
"918","just","RB",4,6
"919","prior","JJ",5,6
"920","to","TO",2,6
"921","the","DT",3,6
"922","signing","NN",7,6
"923","of","IN",2,6
"924","the","DT",3,6
"925","iran","JJ",4,6
"926","deal","NN",4,6
"927","which","WDT",5,6
"928","gave","VBD",4,6
"929","back","RB",4,6
"930","to","TO",2,6
"931","iran","NN",4,6
"932","150","CD",3,6
"933","billion","NN",7,6
"934","dollars","NNS",7,6
"935","and","CC",3,6
"936","gave","VBD",4,6
"937","us","PP",2,6
"938","absolutely","RB",10,6
"939","nothing","NN",7,6
"940","–",":",1,6
"941","it","PP",2,6
"942","will","MD",4,6
"943","go","VB",2,6
"944","down","RP",4,6
"945","in","IN",2,6
"946","history","NN",7,6
"947","as","IN",2,6
"948","one","CD",3,6
"949","of","IN",2,6
"950","the","DT",3,6
"951","worst","JJS",5,6
"952","deals","NNS",5,6
"953","ever","RB",4,6
"954","negotiated","VBD",10,6
"955","another","DT",7,6
"956","humiliation","NN",11,6
"957","came","VBD",4,6
"958","when","WRB",4,6
"959","president","NN",9,6
"960","obama","NN",5,6
"961","drew","VBD",4,6
"962","a","DT",1,6
"963","red","JJ",3,6
"964","line","NN",4,6
"965","in","IN",2,6
"966","syria","NN",5,6
"967","–",":",1,6
"968","and","CC",3,6
"969","the","DT",3,6
"970","whole","JJ",5,6
"971","world","NN",5,6
"972","knew","VBD",4,6
"973","it","PP",2,6
"974","meant","VBD",5,6
"975","absolutely","RB",10,6
"976","nothing","NN",7,6
"977","in","IN",2,6
"978","libya","NN",5,6
"979","our","PP$",3,6
"980","consulate","NN",9,6
"981","the","DT",3,6
"982","symbol","NN",6,6
"983","of","IN",2,6
"984","american","JJ",8,6
"985","prestige","NN",8,6
"986","around","IN",6,6
"987","the","DT",3,6
"988","globe","NN",5,6
"989","was","VBD",3,6
"990","brought","VBN",7,6
"991","down","RP",4,6
"992","in","IN",2,6
"993","flames","NNS",6,6
"994","america","NN",7,6
"995","is","VBZ",2,6
"996","far","RB",3,6
"997","less","RBR",4,6
"998","safe","JJ",4,6
"999","and","CC",3,6
"1000","the","DT",3,6
"1001","world","NN",5,6
"1002","is","VBZ",2,6
"1003","far","RB",3,6
"1004","less","RBR",4,6
"1005","stable","JJ",6,6
"1006","than","IN",4,6
"1007","when","WRB",4,6
"1008","obama","NN",5,6
"1009","made","VBD",4,6
"1010","the","DT",3,6
"1011","decision","NN",8,6
"1012","to","TO",2,6
"1013","put","VB",3,6
"1014","hillary","JJ",7,6
"1015","clinton","NN",7,6
"1016","in","IN",2,6
"1017","charge","NN",6,6
"1018","of","IN",2,6
"1019","america","NN",7,6
"1020","s","NNS",1,6
"1021","foreign","JJ",7,6
"1022","policy","NN",6,6
"1023","let","VBD",3,6
"1024","s","RB",1,6
"1025","defeat","VB",6,6
"1026","her","PP",3,6
"1027","in","IN",2,6
"1028","november","NN",8,6
"1029","i","NNS",1,6
"1030","am","VBP",2,6
"1031","certain","JJ",7,6
"1032","that","IN",4,6
"1033","it","PP",2,6
"1034","was","VBD",3,6
"1035","a","DT",1,6
"1036","decision","NN",8,6
"1037","that","IN",4,6
"1038","president","NN",9,6
"1039","obama","NN",5,6
"1040","truly","RB",5,6
"1041","regrets","VBZ",7,6
"1042","her","PP$",3,6
"1043","bad","JJ",3,6
"1044","instincts","NNS",9,6
"1045","and","CC",3,6
"1046","her","PP$",3,6
"1047","bad","JJ",3,6
"1048","judgement","NN",9,6
"1049","something","NN",9,6
"1050","pointed","VBD",7,6
"1051","out","RP",3,6
"1052","by","IN",2,6
"1053","bernie","NN",6,6
"1054","sanders","NNS",7,6
"1055","are","VBP",3,6
"1056","what","WP",4,6
"1057","caused","VBD",6,6
"1058","so","RB",2,6
"1059","many","JJ",4,6
"1060","of","IN",2,6
"1061","the","DT",3,6
"1062","disasters","NNS",9,6
"1063","unfolding","VBG",9,6
"1064","today","NN",5,6
"1065","let","VBD",3,6
"1066","s","RB",1,6
"1067","review","VB",6,6
"1068","the","DT",3,6
"1069","record","NN",6,6
"1070","in","IN",2,6
"1071","2009","CD",4,6
"1072","pre","NN",3,6
"1073","hillary","JJ",7,6
"1074","isis","NN",4,6
"1075","was","VBD",3,6
"1076","not","RB",3,6
"1077","even","RB",4,6
"1078","on","IN",2,6
"1079","the","DT",3,6
"1080","map","NN",3,6
"1081","libya","NN",5,6
"1082","was","VBD",3,6
"1083","stable","JJ",6,6
"1084","egypt","NNS",5,6
