"","単語","品詞名","文字数","出現数"
"235","we","PP",2,1
"236","continue","VBP",8,1
"237","to","TO",2,1
"238","learn","VB",5,1
"239","from","IN",4,1
"240","the","DT",3,1
"241","past","NN",4,1
"242","it","PP",2,1
"243","is","VBZ",2,1
"244","necessary","JJ",9,1
"245","to","TO",2,1
"246","keep","VB",4,1
"247","the","DT",3,1
"248","former","JJ",6,1
"249","experiences","NNS",11,1
"250","of","IN",2,1
"251","our","PP$",3,1
"252","country","NN",7,1
"253","both","CC",4,1
"254","at","IN",2,1
"255","home","NN",4,1
"256","and","CC",3,1
"257","abroad","RB",6,1
"258","continually","RB",11,1
"259","before","IN",6,1
"260","us","PP",2,1
"261","if","IN",2,1
"262","we","PP",2,1
"263","are","VBP",3,1
"264","to","TO",2,1
"265","have","VB",4,1
"266","any","DT",3,1
"267","science","NN",7,1
"268","of","IN",2,1
"269","government","NN",10,1
"270","if","IN",2,1
"271","we","PP",2,1
"272","wish","VBP",4,1
"273","to","TO",2,1
"274","erect","VB",5,1
"275","new","JJ",3,1
"276","structures","NNS",10,1
"277","we","PP",2,1
"278","must","MD",4,1
"279","have","VB",4,1
"280","a","DT",1,1
"281","definite","JJ",8,1
"282","knowledge","NN",9,1
"283","of","IN",2,1
"284","the","DT",3,1
"285","old","JJ",3,1
"286","foundations","NNS",11,1
"287","we","PP",2,1
"288","must","MD",4,1
"289","realize","VB",7,1
"290","that","DT",4,1
"291","human","JJ",5,1
"292","nature","NN",6,1
"293","is","VBZ",2,1
"294","about","RB",5,1
"295","the","DT",3,1
"296","most","RBS",4,1
"297","constant","JJ",8,1
"298","thing","NN",5,1
"299","in","IN",2,1
"300","the","DT",3,1
"301","universe","NN",8,1
"302","and","CC",3,1
"303","that","IN",4,1
"304","the","DT",3,1
"305","essentials","NNS",10,1
"306","of","IN",2,1
"307","human","JJ",5,1
"308","relationship","NN",12,1
"309","do","VBP",2,1
"310","not","RB",3,1
"311","change","VB",6,1
"312","we","PP",2,1
"313","must","MD",4,1
"314","frequently","RB",10,1
"315","take","VB",4,1
"316","our","PP$",3,1
"317","bearings","NNS",8,1
"318","from","IN",4,1
"319","these","DT",5,1
"320","fixed","VBN",5,1
"321","stars","NNS",5,1
"322","of","IN",2,1
"323","our","PP$",3,1
"324","political","JJ",9,1
"325","firmament","NN",9,1
"326","if","IN",2,1
"327","we","PP",2,1
"328","expect","VBP",6,1
"329","to","TO",2,1
"330","hold","VB",4,1
"331","a","DT",1,1
"332","true","JJ",4,1
"333","course","NN",6,1
"334","if","IN",2,1
"335","we","PP",2,1
"336","examine","VBP",7,1
"337","carefully","RB",9,1
"338","what","WP",4,1
"339","we","PP",2,1
"340","have","VBP",4,1
"341","done","VBN",4,1
"342","we","PP",2,1
"343","can","MD",3,1
"344","determine","VB",9,1
"345","the","DT",3,1
"346","more","RBR",4,1
"347","accurately","RB",10,1
"348","what","WP",4,1
"349","we","PP",2,1
"350","can","MD",3,1
"351","do","VB",2,1
"352","we","PP",2,1
"353","stand","VB",5,1
"354","at","IN",2,1
"355","the","DT",3,1
"356","opening","NN",7,1
"357","of","IN",2,1
"358","the","DT",3,1
"359","one","CD",3,1
"360","hundred","CD",7,1
"361","and","CC",3,1
"362","fiftieth","JJ",8,1
"363","year","NN",4,1
"364","since","IN",5,1
"365","our","PP$",3,1
"366","national","JJ",8,1
"367","consciousness","NN",13,1
"368","first","RB",5,1
"369","asserted","VBD",8,1
"370","itself","PP",6,1
"371","by","IN",2,1
"372","unmistakable","JJ",12,1
"373","action","NN",6,1
"374","with","IN",4,1
"375","an","DT",2,1
"376","array","NN",5,1
"377","of","IN",2,1
"378","force","NN",5,1
"379","the","DT",3,1
"380","old","JJ",3,1
"381","sentiment","NN",9,1
"382","of","IN",2,1
"383","detached","JJ",8,1
"384","and","CC",3,1
"385","dependent","JJ",9,1
"386","colonies","NNS",8,1
"387","disappeared","VBD",11,1
"388","in","IN",2,1
"389","the","DT",3,1
"390","new","JJ",3,1
"391","sentiment","NN",9,1
"392","of","IN",2,1
"393","a","DT",1,1
"394","united","JJ",6,1
"395","and","CC",3,1
"396","independent","JJ",11,1
"397","nation","NN",6,1
"398","men","NNS",3,1
"399","began","VBD",5,1
"400","to","TO",2,1
"401","discard","VB",7,1
"402","the","DT",3,1
"403","narrow","JJ",6,1
"404","confines","NNS",8,1
"405","of","IN",2,1
"406","a","DT",1,1
"407","local","JJ",5,1
"408","charter","NN",7,1
"409","for","IN",3,1
"410","the","DT",3,1
"411","broader","JJR",7,1
"412","opportunities","NNS",13,1
"413","of","IN",2,1
"414","a","DT",1,1
"415","national","JJ",8,1
"416","constitution","NN",12,1
"417","under","IN",5,1
"418","the","DT",3,1
"419","eternal","JJ",7,1
"420","urge","NN",4,1
"421","of","IN",2,1
"422","freedom","NN",7,1
"423","we","PP",2,1
"424","became","VBD",6,1
"425","an","DT",2,1
"426","independent","JJ",11,1
"427","nation","NN",6,1
"428","a","DT",1,1
"429","little","RB",6,1
"430","less","JJR",4,1
"431","than","IN",4,1
"432","50","CD",2,1
"433","years","NNS",5,1
"434","later","RBR",5,1
"435","that","DT",4,1
"436","freedom","NN",7,1
"437","and","CC",3,1
"438","independence","NN",12,1
"439","were","VBD",4,1
"440","reasserted","VBN",10,1
"441","in","IN",2,1
"442","the","DT",3,1
"443","face","NN",4,1
"444","of","IN",2,1
"445","all","PDT",3,1
"446","the","DT",3,1
"447","world","NN",5,1
"448","and","CC",3,1
"449","guarded","VBD",7,1
"450","supported","VBN",9,1
"451","and","CC",3,1
"452","secured","VBN",7,1
"453","by","IN",2,1
"454","the","DT",3,1
"455","monroe","NN",6,1
"456","doctrine","NN",8,1
"457","the","DT",3,1
"458","narrow","JJ",6,1
"459","fringe","NN",6,1
"460","of","IN",2,1
"461","states","NNS",6,1
"462","along","IN",5,1
"463","the","DT",3,1
"464","atlantic","JJ",8,1
"465","seaboard","NN",8,1
"466","advanced","VBD",8,1
"467","its","PP$",3,1
"468","frontiers","NNS",9,1
"469","across","IN",6,1
"470","the","DT",3,1
"471","hills","NNS",5,1
"472","and","CC",3,1
"473","plains","NNS",6,1
"474","of","IN",2,1
"475","an","DT",2,1
"476","intervening","VBG",11,1
"477","continent","NN",9,1
"478","until","IN",5,1
"479","it","PP",2,1
"480","passed","VBD",6,1
"481","down","RP",4,1
"482","the","DT",3,1
"483","golden","JJ",6,1
"484","slope","NN",5,1
"485","to","TO",2,1
"486","the","DT",3,1
"487","pacific","JJ",7,1
"488","we","PP",2,1
"489","made","VBD",4,1
"490","freedom","NN",7,1
"491","a","DT",1,1
"492","birthright","NN",10,1
"493","we","PP",2,1
"494","extended","VBD",8,1
"495","our","PP$",3,1
"496","domain","NN",6,1
"497","over","IN",4,1
"498","distant","JJ",7,1
"499","islands","NNS",7,1
"500","in","IN",2,1
"501","order","NN",5,1
"502","to","TO",2,1
"503","safeguard","VB",9,1
"504","our","PP$",3,1
"505","own","JJ",3,1
"506","interests","NNS",9,1
"507","and","CC",3,1
"508","accepted","VBD",8,1
"509","the","DT",3,1
"510","consequent","JJ",10,1
"511","obligation","NN",10,1
"512","to","TO",2,1
"513","bestow","VB",6,1
"514","justice","NN",7,1
"515","and","CC",3,1
"516","liberty","NN",7,1
"517","upon","IN",4,1
"518","less","JJR",4,1
"519","favored","JJ",7,1
"520","peoples","NNS",7,1
"521","in","IN",2,1
"522","the","DT",3,1
"523","defense","NN",7,1
"524","of","IN",2,1
"525","our","PP$",3,1
"526","own","JJ",3,1
"527","ideals","NNS",6,1
"528","and","CC",3,1
"529","in","IN",2,1
"530","the","DT",3,1
"531","general","JJ",7,1
"532","cause","NN",5,1
"533","of","IN",2,1
"534","liberty","NN",7,1
"535","we","PP",2,1
"536","entered","VBD",7,1
"537","the","DT",3,1
"538","great","JJ",5,1
"539","war","NN",3,1
"540","when","WRB",4,1
"541","victory","NN",7,1
"542","had","VBD",3,1
"543","been","VBN",4,1
"544","fully","RB",5,1
"545","secured","VBN",7,1
"546","we","PP",2,1
"547","withdrew","VBD",8,1
"548","to","TO",2,1
"549","our","PP$",3,1
"550","own","JJ",3,1
"551","shores","NNS",6,1
"552","unrecompensed","JJ",13,1
"553","save","NN",4,1
"554","in","IN",2,1
"555","the","DT",3,1
"556","consciousness","NN",13,1
"557","of","IN",2,1
"558","duty","NN",4,1
"559","done","VBN",4,1
"560","throughout","IN",10,1
"561","all","PDT",3,1
"562","these","DT",5,1
"563","experiences","NNS",11,1
"564","we","PP",2,1
"565","have","VBP",4,1
"566","enlarged","VBN",8,1
"567","our","PP$",3,1
"568","freedom","NN",7,1
"569","we","PP",2,1
"570","have","VBP",4,1
"571","strengthened","VBN",12,1
"572","our","PP$",3,1
"573","independence","NN",12,1
"574","we","PP",2,1
"575","have","VBP",4,1
"576","been","VBN",4,1
"577","and","CC",3,1
"578","propose","VB",7,1
"579","to","TO",2,1
"580","be","VB",2,1
"581","more","JJR",4,1
"582","and","CC",3,1
"583","more","JJR",4,1
"584","american","NN",8,1
"585","we","PP",2,1
"586","believe","VBP",7,1
"587","that","IN",4,1
"588","we","PP",2,1
"589","can","MD",3,1
"590","best","RBS",4,1
"591","serve","VB",5,1
"592","our","PP$",3,1
"593","own","JJ",3,1
"594","country","NN",7,1
"595","and","CC",3,1
"596","most","RBS",4,1
"597","successfully","RB",12,1
"598","discharge","VB",9,1
"599","our","PP$",3,1
"600","obligations","NNS",11,1
"601","to","TO",2,1
"602","humanity","NN",8,1
"603","by","IN",2,1
"604","continuing","VBG",10,1
"605","to","TO",2,1
"606","be","VB",2,1
"607","openly","RB",6,1
"608","and","CC",3,1
"609","candidly","RB",8,1
"610","intensely","RB",9,1
"611","and","CC",3,1
"612","scrupulously","RB",12,1
"613","american","JJ",8,1
"614","if","IN",2,1
"615","we","PP",2,1
"616","have","VBP",4,1
"617","any","DT",3,1
"618","heritage","NN",8,1
"619","it","PP",2,1
"620","has","VBZ",3,1
"621","been","VBN",4,1
"622","that","IN",4,1
"623","if","IN",2,1
"624","we","PP",2,1
"625","have","VBP",4,1
"626","any","DT",3,1
"627","destiny","NN",7,1
"628","we","PP",2,1
"629","have","VBP",4,1
"630","found","VBN",5,1
"631","it","PP",2,1
"632","in","IN",2,1
"633","that","DT",4,1
"634","direction","NN",9,1
"635","but","CC",3,1
"636","if","IN",2,1
"637","we","PP",2,1
"638","wish","VBP",4,1
"639","to","TO",2,1
"640","continue","VB",8,1
"641","to","TO",2,1
"642","be","VB",2,1
"643","distinctively","RB",13,1
"644","american","JJ",8,1
"645","we","PP",2,1
"646","must","MD",4,1
"647","continue","VB",8,1
"648","to","TO",2,1
"649","make","VB",4,1
"650","that","DT",4,1
"651","term","NN",4,1
"652","comprehensive","JJ",13,1
"653","enough","RB",6,1
"654","to","TO",2,1
"655","embrace","VB",7,1
"656","the","DT",3,1
"657","legitimate","JJ",10,1
"658","desires","NNS",7,1
"659","of","IN",2,1
"660","a","DT",1,1
"661","civilized","JJ",9,1
"662","and","CC",3,1
"663","enlightened","JJ",11,1
"664","people","NNS",6,1
"665","determined","VBN",10,1
"666","in","IN",2,1
"667","all","PDT",3,1
"668","their","PP$",5,1
"669","relations","NNS",9,1
"670","to","TO",2,1
"671","pursue","VB",6,1
"672","a","DT",1,1
"673","conscientious","JJ",13,1
"674","and","CC",3,1
"675","religious","JJ",9,1
"676","life","NN",4,1
"677","we","PP",2,1
"678","can","MD",3,1
"679","not","RB",3,1
"680","permit","VB",6,1
"681","ourselves","PP",9,1
"682","to","TO",2,1
"683","be","VB",2,1
"684","narrowed","VBN",8,1
"685","and","CC",3,1
"686","dwarfed","VBN",7,1
"687","by","IN",2,1
"688","slogans","NNS",7,1
"689","and","CC",3,1
"690","phrases","VBZ",7,1
"691","it","PP",2,1
"692","is","VBZ",2,1
"693","not","RB",3,1
"694","the","DT",3,1
"695","adjective","NN",9,1
"696","but","CC",3,1
"697","the","DT",3,1
"698","substantive","NN",11,1
"699","which","WDT",5,1
"700","is","VBZ",2,1
"701","of","IN",2,1
"702","real","JJ",4,1
"703","importance","NN",10,1
"704","it","PP",2,1
"705","is","VBZ",2,1
"706","not","RB",3,1
"707","the","DT",3,1
"708","name","NN",4,1
"709","of","IN",2,1
"710","the","DT",3,1
"711","action","NN",6,1
"712","but","CC",3,1
"713","the","DT",3,1
"714","result","NN",6,1
"715","of","IN",2,1
"716","the","DT",3,1
"717","action","NN",6,1
"718","which","WDT",5,1
"719","is","VBZ",2,1
"720","the","DT",3,1
"721","chief","JJ",5,1
"722","concern","NN",7,1
"723","it","PP",2,1
"724","will","MD",4,1
"725","be","VB",2,1
"726","well","RB",4,1
"727","not","RB",3,1
"728","to","TO",2,1
"729","be","VB",2,1
"730","too","RB",3,1
"731","much","RB",4,1
"732","disturbed","VBN",9,1
"733","by","IN",2,1
"734","the","DT",3,1
"735","thought","NN",7,1
"736","of","IN",2,1
"737","either","DT",6,1
"738","isolation","NN",9,1
"739","or","CC",2,1
"740","entanglement","NN",12,1
"741","of","IN",2,1
"742","pacifists","NNS",9,1
"743","and","CC",3,1
"744","militarists","NNS",11,1
"745","the","DT",3,1
"746","physical","JJ",8,1
"747","configuration","NN",13,1
"748","of","IN",2,1
"749","the","DT",3,1
"750","earth","NN",5,1
"751","has","VBZ",3,1
"752","separated","VBN",9,1
"753","us","PP",2,1
"754","from","IN",4,1
"755","all","DT",3,1
"756","of","IN",2,1
"757","the","DT",3,1
"758","old","JJ",3,1
"759","world","NN",5,1
"760","but","CC",3,1
"761","the","DT",3,1
"762","common","JJ",6,1
"763","brotherhood","NN",11,1
"764","of","IN",2,1
"765","man","NN",3,1
"766","the","DT",3,1
"767","highest","JJS",7,1
"768","law","NN",3,1
"769","of","IN",2,1
"770","all","PDT",3,1
"771","our","PP$",3,1
"772","being","NN",5,1
"773","has","VBZ",3,1
"774","united","VBN",6,1
"775","us","PP",2,1
"776","by","IN",2,1
"777","inseparable","JJ",11,1
"778","bonds","NNS",5,1
"779","with","IN",4,1
"780","all","DT",3,1
"781","humanity","NN",8,1
"782","our","PP$",3,1
"783","country","NN",7,1
"784","represents","VBZ",10,1
"785","nothing","NN",7,1
"786","but","CC",3,1
"787","peaceful","JJ",8,1
"788","intentions","NNS",10,1
"789","toward","IN",6,1
"790","all","PDT",3,1
"791","the","DT",3,1
"792","earth","NN",5,1
"793","but","CC",3,1
"794","it","PP",2,1
"795","ought","MD",5,1
"796","not","RB",3,1
"797","to","TO",2,1
"798","fail","VB",4,1
"799","to","TO",2,1
"800","maintain","VB",8,1
"801","such","PDT",4,1
"802","a","DT",1,1
"803","military","JJ",8,1
"804","force","NN",5,1
"805","as","RB",2,1
"806","comports","VBZ",8,1
"807","with","IN",4,1
"808","the","DT",3,1
"809","dignity","NN",7,1
"810","and","CC",3,1
"811","security","NN",8,1
"812","of","IN",2,1
"813","a","DT",1,1
"814","great","JJ",5,1
"815","people","NNS",6,1
"816","it","PP",2,1
"817","ought","MD",5,1
"818","to","TO",2,1
"819","be","VB",2,1
"820","a","DT",1,1
"821","balanced","JJ",8,1
"822","force","NN",5,1
"823","intensely","RB",9,1
"824","modern","JJ",6,1
"825","capable","JJ",7,1
"826","of","IN",2,1
"827","defense","NN",7,1
"828","by","IN",2,1
"829","sea","NN",3,1
"830","and","CC",3,1
"831","land","NN",4,1
"832","beneath","IN",7,1
"833","the","DT",3,1
"834","surface","NN",7,1
"835","and","CC",3,1
"836","in","IN",2,1
"837","the","DT",3,1
"838","air","NN",3,1
"839","but","CC",3,1
"840","it","PP",2,1
"841","should","MD",6,1
"842","be","VB",2,1
"843","so","RB",2,1
"844","conducted","VBN",9,1
"845","that","IN",4,1
"846","all","PDT",3,1
"847","the","DT",3,1
"848","world","NN",5,1
"849","may","MD",3,1
"850","see","VB",3,1
"851","in","IN",2,1
"852","it","PP",2,1
"853","not","RB",3,1
"854","a","DT",1,1
"855","menace","NN",6,1
"856","but","CC",3,1
"857","an","DT",2,1
"858","instrument","NN",10,1
"859","of","IN",2,1
"860","security","NN",8,1
"861","and","CC",3,1
"862","peace","NN",5,1
"863","this","DT",4,1
"864","nation","NN",6,1
"865","believes","VBZ",8,1
"866","thoroughly","RB",10,1
"867","in","IN",2,1
"868","an","DT",2,1
"869","honorable","JJ",9,1
"870","peace","NN",5,1
"871","under","IN",5,1
"872","which","WDT",5,1
"873","the","DT",3,1
"874","rights","NNS",6,1
"875","of","IN",2,1
"876","its","PP$",3,1
"877","citizens","NNS",8,1
"878","are","VBP",3,1
"879","to","TO",2,1
"880","be","VB",2,1
"881","everywhere","RB",10,1
"882","protected","VBN",9,1
"883","it","PP",2,1
"884","has","VBZ",3,1
"885","never","RB",5,1
"886","found","VBN",5,1
"887","that","IN",4,1
"888","the","DT",3,1
"889","necessary","JJ",9,1
"890","enjoyment","NN",9,1
"891","of","IN",2,1
"892","such","PDT",4,1
"893","a","DT",1,1
"894","peace","NN",5,1
"895","could","MD",5,1
"896","be","VB",2,1
"897","maintained","VBN",10,1
"898","only","RB",4,1
"899","by","IN",2,1
"900","a","DT",1,1
"901","great","JJ",5,1
"902","and","CC",3,1
"903","threatening","JJ",11,1
"904","array","NN",5,1
"905","of","IN",2,1
"906","arms","NNS",4,1
"907","in","IN",2,1
"908","common","JJ",6,1
"909","with","IN",4,1
"910","other","JJ",5,1
"911","nations","NNS",7,1
"912","it","PP",2,1
"913","is","VBZ",2,1
"914","now","RB",3,1
"915","more","RBR",4,1
"916","determined","VBN",10,1
"917","than","IN",4,1
"918","ever","RB",4,1
"919","to","TO",2,1
"920","promote","VB",7,1
"921","peace","NN",5,1
"922","through","IN",7,1
"923","friendliness","NN",12,1
"924","and","CC",3,1
"925","good","JJ",4,1
"926","will","NN",4,1
"927","through","IN",7,1
"928","mutual","JJ",6,1
"929","understandings","NNS",14,1
"930","and","CC",3,1
"931","mutual","JJ",6,1
"932","forbearance","NN",11,1
"933","we","PP",2,1
"934","have","VBP",4,1
"935","never","RB",5,1
"936","practiced","VBN",9,1
"937","the","DT",3,1
"938","policy","NN",6,1
"939","of","IN",2,1
"940","competitive","JJ",11,1
"941","armaments","NNS",9,1
"942","we","PP",2,1
"943","have","VBP",4,1
"944","recently","RB",8,1
"945","committed","VBN",9,1
"946","ourselves","PP",9,1
"947","by","IN",2,1
"948","covenants","NNS",9,1
"949","with","IN",4,1
"950","the","DT",3,1
"951","other","JJ",5,1
"952","great","JJ",5,1
"953","nations","NNS",7,1
"954","to","TO",2,1
"955","a","DT",1,1
"956","limitation","NN",10,1
"957","of","IN",2,1
"958","our","PP$",3,1
"959","sea","NN",3,1
"960","power","NN",5,1
"961","as","IN",2,1
"962","one","CD",3,1
"963","result","NN",6,1
"964","of","IN",2,1
"965","this","DT",4,1
"966","our","PP$",3,1
"967","navy","NN",4,1
"968","ranks","VBZ",5,1
"969","larger","JJR",6,1
"970","in","IN",2,1
"971","comparison","NN",10,1
"972","than","IN",4,1
"973","it","PP",2,1
"974","ever","RB",4,1
"975","did","VBD",3,1
"976","before","IN",6,1
"977","removing","VBG",8,1
"978","the","DT",3,1
"979","burden","NN",6,1
"980","of","IN",2,1
"981","expense","NN",7,1
"982","and","CC",3,1
"983","jealousy","NN",8,1
"984","which","WDT",5,1
"985","must","MD",4,1
"986","always","RB",6,1
"987","accrue","VB",6,1
"988","from","IN",4,1
"989","a","DT",1,1
"990","keen","JJ",4,1
"991","rivalry","NN",7,1
"992","is","VBZ",2,1
"993","one","CD",3,1
"994","of","IN",2,1
"995","the","DT",3,1
"996","most","RBS",4,1
"997","effective","JJ",9,1
"998","methods","NNS",7,1
"999","of","IN",2,1
"1000","diminishing","VBG",11,1
"1001","that","DT",4,1
"1002","unreasonable","JJ",12,1
"1003","hysteria","NN",8,1
"1004","and","CC",3,1
"1005","misunderstanding","NN",16,1
"1006","which","WDT",5,1
"1007","are","VBP",3,1
"1008","the","DT",3,1
"1009","most","RBS",4,1
"1010","potent","JJ",6,1
"1011","means","NNS",5,1
"1012","of","IN",2,1
"1013","fomenting","VBG",9,1
"1014","war","NN",3,1
"1015","this","DT",4,1
"1016","policy","NN",6,1
"1017","represents","VBZ",10,1
"1018","a","DT",1,1
"1019","new","JJ",3,1
"1020","departure","NN",9,1
"1021","in","IN",2,1
"1022","the","DT",3,1
"1023","world","NN",5,1
"1024","it","PP",2,1
"1025","is","VBZ",2,1
"1026","a","DT",1,1
"1027","thought","NN",7,1
"1028","an","DT",2,1
"1029","ideal","NN",5,1
"1030","which","WDT",5,1
"1031","has","VBZ",3,1
"1032","led","VBN",3,1
"1033","to","TO",2,1
"1034","an","DT",2,1
"1035","entirely","RB",8,1
"1036","new","JJ",3,1
"1037","line","NN",4,1
"1038","of","IN",2,1
"1039","action","NN",6,1
"1040","it","PP",2,1
"1041","will","MD",4,1
"1042","not","RB",3,1
"1043","be","VB",2,1
"1044","easy","JJ",4,1
"1045","to","TO",2,1
"1046","maintain","VB",8,1
"1047","some","DT",4,1
"1048","never","RB",5,1
"1049","moved","VBN",5,1
"1050","from","IN",4,1
"1051","their","PP$",5,1
"1052","old","JJ",3,1
"1053","positions","NNS",9,1
"1054","some","RB",4,1
"1055","are","VBP",3,1
"1056","constantly","RB",10,1
"1057","slipping","VBG",8,1
"1058","back","RB",4,1
"1059","to","TO",2,1
"1060","the","DT",3,1
"1061","old","JJ",3,1
"1062","ways","NNS",4,1
"1063","of","IN",2,1
"1064","thought","NN",7,1
"1065","and","CC",3,1
"1066","the","DT",3,1
"1067","old","JJ",3,1
"1068","action","NN",6,1
"1069","of","IN",2,1
"1070","seizing","VBG",7,1
"1071","a","DT",1,1
"1072","musket","NN",6,1
"1073","and","CC",3,1
"1074","relying","VBG",7,1
