"","単語","品詞名","文字数","出現数"
"237","who","WP",3,2
"238","cannot","MD",6,2
"239","be","VB",2,2
"240","with","IN",4,2
"241","us","PP",2,2
"242","today","NN",5,2
"243","but","CC",3,2
"244","whom","WP",4,2
"245","we","PP",2,2
"246","salute","VBP",6,2
"247","for","IN",3,2
"248","his","PP$",3,2
"249","lifetime","NN",8,2
"250","of","IN",2,2
"251","service","NN",7,2
"252","i","NP",1,2
"253","ve","NN",2,2
"254","just","RB",4,2
"255","taken","VBN",5,2
"256","the","DT",3,2
"257","sacred","JJ",6,2
"258","oath","NN",4,2
"259","each","DT",4,2
"260","of","IN",2,2
"261","those","DT",5,2
"262","patriots","NNS",8,2
"263","have","VBP",4,2
"264","taken","VBN",5,2
"265","the","DT",3,2
"266","oath","NN",4,2
"267","first","RB",5,2
"268","sworn","VBN",5,2
"269","by","IN",2,2
"270","george","NP",6,2
"271","washington","NP",10,2
"272","but","CC",3,2
"273","the","DT",3,2
"274","american","JJ",8,2
"275","story","NN",5,2
"276","depends","VBZ",7,2
"277","not","RB",3,2
"278","on","IN",2,2
"279","any","DT",3,2
"280","one","CD",3,2
"281","of","IN",2,2
"282","us","PP",2,2
"283","not","RB",3,2
"284","on","IN",2,2
"285","some","DT",4,2
"286","of","IN",2,2
"287","us","PP",2,2
"288","but","CC",3,2
"289","on","IN",2,2
"290","all","DT",3,2
"291","of","IN",2,2
"292","us","PP",2,2
"293","on","IN",2,2
"294","we","PP",2,2
"295","the","DT",3,2
"296","people","NNS",6,2
"297","who","WP",3,2
"298","seek","VBP",4,2
"299","a","DT",1,2
"300","more","RBR",4,2
"301","perfect","JJ",7,2
"302","union","NN",5,2
"303","this","DT",4,2
"304","is","VBZ",2,2
"305","a","DT",1,2
"306","great","JJ",5,2
"307","nation","NN",6,2
"308","we","PP",2,2
"309","are","VBP",3,2
"310","good","JJ",4,2
"311","people","NNS",6,2
"312","and","CC",3,2
"313","over","IN",4,2
"314","the","DT",3,2
"315","centuries","NNS",9,2
"316","through","IN",7,2
"317","storm","NN",5,2
"318","and","CC",3,2
"319","strife","NN",6,2
"320","in","IN",2,2
"321","peace","NN",5,2
"322","and","CC",3,2
"323","in","RB",2,2
"324","war","VB",3,2
"325","we","PP",2,2
"326","'","POS",1,2
"327","ve","NNS",2,2
"328","come","VBP",4,2
"329","so","RB",2,2
"330","far","RB",3,2
"331","but","CC",3,2
"332","we","PP",2,2
"333","still","RB",5,2
"334","have","VBP",4,2
"335","far","RB",3,2
"336","to","TO",2,2
"337","go","VB",2,2
"338","we","PP",2,2
"339","press","VB",5,2
"340","forward","RB",7,2
"341","with","IN",4,2
"342","speed","NN",5,2
"343","and","CC",3,2
"344","urgency","NN",7,2
"345","for","IN",3,2
"346","we","PP",2,2
"347","have","VBP",4,2
"348","much","RB",4,2
"349","to","TO",2,2
"350","do","VB",2,2
"351","in","IN",2,2
"352","this","DT",4,2
"353","winter","NN",6,2
"354","of","IN",2,2
"355","peril","NN",5,2
"356","and","CC",3,2
"357","significant","JJ",11,2
"358","possibilities","NNS",13,2
"359","much","JJ",4,2
"360","to","TO",2,2
"361","repair","VB",6,2
"362","much","RB",4,2
"363","to","TO",2,2
"364","restore","VB",7,2
"365","much","RB",4,2
"366","to","TO",2,2
"367","heal","VB",4,2
"368","much","RB",4,2
"369","to","TO",2,2
"370","build","VB",5,2
"371","and","CC",3,2
"372","much","RB",4,2
"373","to","TO",2,2
"374","gain","VB",4,2
"375","few","JJ",3,2
"376","people","NNS",6,2
"377","in","IN",2,2
"378","our","PP$",3,2
"379","nation","NN",6,2
"380","s","NN",1,2
"381","history","NN",7,2
"382","have","VBP",4,2
"383","been","VBN",4,2
"384","more","RBR",4,2
"385","challenged","VBN",10,2
"386","or","CC",2,2
"387","found","VBN",5,2
"388","a","DT",1,2
"389","time","NN",4,2
"390","more","RBR",4,2
"391","challenging","JJ",11,2
"392","or","CC",2,2
"393","difficult","JJ",9,2
"394","than","IN",4,2
"395","the","DT",3,2
"396","time","NN",4,2
"397","we","PP",2,2
"398","re","IN",2,2
"399","in","IN",2,2
"400","now","RB",3,2
"401","a","DT",1,2
"402","once","RB",4,2
"403","in","IN",2,2
"404","a","DT",1,2
"405","century","NN",7,2
"406","virus","NN",5,2
"407","that","WDT",4,2
"408","silently","RB",8,2
"409","stalks","VBZ",6,2
"410","the","DT",3,2
"411","country","NN",7,2
"412","it","PP",2,2
"413","s","VBZ",1,2
"414","taken","VBN",5,2
"415","as","IN",2,2
"416","many","JJ",4,2
"417","lives","NNS",5,2
"418","in","IN",2,2
"419","one","CD",3,2
"420","year","NN",4,2
"421","as","IN",2,2
"422","america","NN",7,2
"423","lost","VBN",4,2
"424","in","IN",2,2
"425","all","DT",3,2
"426","of","IN",2,2
"427","world","NN",5,2
"428","war","NN",3,2
"429","ii","NN",2,2
"430","millions","NNS",8,2
"431","of","IN",2,2
"432","jobs","NNS",4,2
"433","have","VBP",4,2
"434","been","VBN",4,2
"435","lost","VBN",4,2
"436","hundreds","NNS",8,2
"437","of","IN",2,2
"438","thousands","NNS",9,2
"439","of","IN",2,2
"440","businesses","NNS",10,2
"441","closed","VBD",6,2
"442","a","DT",1,2
"443","cry","NN",3,2
"444","for","IN",3,2
"445","racial","JJ",6,2
"446","justice","NN",7,2
"447","some","DT",4,2
"448","400","CD",3,2
"449","years","NNS",5,2
"450","in","IN",2,2
"451","the","DT",3,2
"452","making","NN",6,2
"453","moves","VBZ",5,2
"454","us","PP",2,2
"455","the","DT",3,2
"456","dream","NN",5,2
"457","of","IN",2,2
"458","justice","NN",7,2
"459","for","IN",3,2
"460","all","DT",3,2
"461","will","MD",4,2
"462","be","VB",2,2
"463","deferred","VBN",8,2
"464","no","RB",2,2
"465","longer","RBR",6,2
"466","the","DT",3,2
"467","cry","NN",3,2
"468","for","IN",3,2
"469","survival","NN",8,2
"470","comes","VBZ",5,2
"471","from","IN",4,2
"472","the","DT",3,2
"473","planet","NN",6,2
"474","itself","PP",6,2
"475","a","DT",1,2
"476","cry","NN",3,2
"477","that","WDT",4,2
"478","can","MD",3,2
"479","t","NN",1,2
"480","be","VB",2,2
"481","any","DT",3,2
"482","more","RBR",4,2
"483","desperate","JJ",9,2
"484","or","CC",2,2
"485","any","DT",3,2
"486","more","RBR",4,2
"487","clear","JJ",5,2
"488","and","CC",3,2
"489","now","RB",3,2
"490","a","DT",1,2
"491","rise","NN",4,2
"492","of","IN",2,2
"493","political","JJ",9,2
"494","extremism","NN",9,2
"495","white","JJ",5,2
"496","supremacy","NN",9,2
"497","domestic","JJ",8,2
"498","terrorism","NN",9,2
"499","that","IN",4,2
"500","we","PP",2,2
"501","must","MD",4,2
"502","confront","VB",8,2
"503","and","CC",3,2
"504","we","PP",2,2
"505","will","MD",4,2
"506","defeat","VB",6,2
"507","to","TO",2,2
"508","overcome","VB",8,2
"509","these","DT",5,2
"510","challenges","NNS",10,2
"511","to","TO",2,2
"512","restore","VB",7,2
"513","the","DT",3,2
"514","soul","NN",4,2
"515","and","CC",3,2
"516","secure","VB",6,2
"517","the","DT",3,2
"518","future","NN",6,2
"519","of","IN",2,2
"520","america","NN",7,2
"521","requires","VBZ",8,2
"522","so","RB",2,2
"523","much","RB",4,2
"524","more","JJR",4,2
"525","than","IN",4,2
"526","words","NNS",5,2
"527","it","PP",2,2
"528","requires","VBZ",8,2
"529","the","DT",3,2
"530","most","RBS",4,2
"531","elusive","JJ",7,2
"532","of","IN",2,2
"533","all","DT",3,2
"534","things","NNS",6,2
"535","in","IN",2,2
"536","a","DT",1,2
"537","democracy","NN",9,2
"538",":","SENT",1,2
"539","unity","NN",5,3
"540","unity","NN",5,3
"541","in","IN",2,3
"542","another","DT",7,3
"543","january","NN",7,3
"544","on","IN",2,3
"545","new","JJ",3,3
"546","year","NN",4,3
"547","s","NN",1,3
"548","day","NN",3,3
"549","in","IN",2,3
"550","1863","CD",4,3
"551","abraham","NN",7,3
"552","lincoln","NN",7,3
"553","signed","VBD",6,3
"554","the","DT",3,3
"555","emancipation","NN",12,3
"556","proclamation","NN",12,3
"557","when","WRB",4,3
"558","he","PP",2,3
"559","put","VBD",3,3
"560","pen","NN",3,3
"561","to","TO",2,3
"562","paper","NN",5,3
"563","the","DT",3,3
"564","president","NN",9,3
"565","said","VBD",4,3
"566","and","CC",3,3
"567","i","NP",1,3
"568","quote","NN",5,3
"569",":","SENT",1,3
"570","if","IN",2,4
"571","my","PP$",2,4
"572","name","NN",4,4
"573","ever","RB",4,4
"574","goes","VBZ",4,4
"575","down","RP",4,4
"576","into","IN",4,4
"577","history","NN",7,4
"578","it","PP",2,4
"579","ll","RB",2,4
"580","be","VB",2,4
"581","for","IN",3,4
"582","this","DT",4,4
"583","act","NN",3,4
"584","and","CC",3,4
"585","my","PP$",2,4
"586","whole","JJ",5,4
"587","soul","NN",4,4
"588","is","VBZ",2,4
"589","in","IN",2,4
"590","it","PP",2,4
"591","my","PP$",2,4
"592","whole","JJ",5,4
"593","soul","NN",4,4
"594","was","VBD",3,4
"595","in","IN",2,4
"596","it","PP",2,4
"597","today","NN",5,4
"598","on","IN",2,4
"599","this","DT",4,4
"600","january","JJ",7,4
"601","day","NN",3,4
"602","my","PP$",2,4
"603","whole","JJ",5,4
"604","soul","NN",4,4
"605","is","VBZ",2,4
"606","in","IN",2,4
"607","this","DT",4,4
"608",":","SENT",1,4
"609","bringing","VBG",8,5
"610","america","NN",7,5
"611","together","RB",8,5
"612","uniting","VBG",7,5
"613","our","PP$",3,5
"614","people","NNS",6,5
"615","uniting","VBG",7,5
"616","our","PP$",3,5
"617","nation","NN",6,5
"618","and","CC",3,5
"619","i","NP",1,5
"620","ask","VBP",3,5
"621","every","DT",5,5
"622","american","NN",8,5
"623","to","TO",2,5
"624","join","VB",4,5
"625","me","PP",2,5
"626","in","IN",2,5
"627","this","DT",4,5
"628","cause","NN",5,5
"629","uniting","VBG",7,5
"630","to","TO",2,5
"631","fight","VB",5,5
"632","the","DT",3,5
"633","foes","NNS",4,5
"634","we","PP",2,5
"635","face","VBP",4,5
"636",":","SENT",1,5
"637","anger","NN",5,6
"638","resentment","NN",10,6
"639","hatred","NN",6,6
"640","extremism","NN",9,6
"641","lawlessness","NN",11,6
"642","violence","NN",8,6
"643","disease","NN",7,6
"644","joblessness","NN",11,6
"645","and","CC",3,6
"646","hopelessness","NN",12,6
"647","with","IN",4,6
"648","unity","NN",5,6
"649","we","PP",2,6
"650","can","MD",3,6
"651","do","VB",2,6
"652","great","JJ",5,6
"653","things","NNS",6,6
"654","important","JJ",9,6
"655","things","NNS",6,6
"656","we","PP",2,6
"657","can","MD",3,6
"658","right","RB",5,6
"659","wrongs","VBZ",6,6
"660","we","PP",2,6
"661","can","MD",3,6
"662","put","VB",3,6
"663","people","NNS",6,6
"664","to","TO",2,6
"665","work","VB",4,6
"666","in","IN",2,6
"667","good","JJ",4,6
"668","jobs","NNS",4,6
"669","we","PP",2,6
"670","can","MD",3,6
"671","teach","VB",5,6
"672","our","PP$",3,6
"673","children","NNS",8,6
"674","in","IN",2,6
"675","safe","JJ",4,6
"676","schools","NNS",7,6
"677","we","PP",2,6
"678","can","MD",3,6
"679","overcome","VB",8,6
"680","the","DT",3,6
"681","deadly","JJ",6,6
"682","virus","NN",5,6
"683","we","PP",2,6
"684","can","MD",3,6
"685","reward","VB",6,6
"686","reward","NN",6,6
"687","work","NN",4,6
"688","and","CC",3,6
"689","rebuild","VB",7,6
"690","the","DT",3,6
"691","middle","JJ",6,6
"692","class","NN",5,6
"693","and","CC",3,6
"694","make","VB",4,6
"695","health","NN",6,6
"696","care","NN",4,6
"697","secure","JJ",6,6
"698","for","IN",3,6
"699","all","DT",3,6
"700","we","PP",2,6
"701","can","MD",3,6
"702","deliver","VB",7,6
"703","racial","JJ",6,6
"704","justice","NN",7,6
"705","and","CC",3,6
"706","we","PP",2,6
"707","can","MD",3,6
"708","make","VB",4,6
"709","america","NN",7,6
"710","once","RB",4,6
"711","again","RB",5,6
"712","the","DT",3,6
"713","leading","VBG",7,6
"714","force","NN",5,6
"715","for","IN",3,6
"716","good","JJ",4,6
"717","in","IN",2,6
"718","the","DT",3,6
"719","world","NN",5,6
"720","i","NNS",1,6
"721","know","VBP",4,6
"722","speaking","VBG",8,6
"723","of","IN",2,6
"724","unity","NN",5,6
"725","can","MD",3,6
"726","sound","VB",5,6
"727","to","TO",2,6
"728","some","DT",4,6
"729","like","IN",4,6
"730","a","DT",1,6
"731","foolish","JJ",7,6
"732","fantasy","NN",7,6
"733","these","DT",5,6
"734","days","NNS",4,6
"735","i","NNS",1,6
"736","know","VBP",4,6
"737","the","DT",3,6
"738","forces","NNS",6,6
"739","that","WDT",4,6
"740","divide","VBP",6,6
"741","us","PP",2,6
"742","are","VBP",3,6
"743","deep","JJ",4,6
"744","and","CC",3,6
"745","they","PP",4,6
"746","are","VBP",3,6
"747","real","JJ",4,6
"748","but","CC",3,6
"749","i","NP",1,6
"750","also","RB",4,6
"751","know","VBP",4,6
"752","they","PP",4,6
"753","are","VBP",3,6
"754","not","RB",3,6
"755","new","JJ",3,6
"756","our","PP$",3,6
"757","history","NN",7,6
"758","has","VBZ",3,6
"759","been","VBN",4,6
"760","a","DT",1,6
"761","constant","JJ",8,6
"762","struggle","NN",8,6
"763","between","IN",7,6
"764","the","DT",3,6
"765","american","JJ",8,6
"766","ideal","NN",5,6
"767","that","IN",4,6
"768","we","PP",2,6
"769","all","RB",3,6
"770","created","VBD",7,6
"771","equal","JJ",5,6
"772","and","CC",3,6
"773","the","DT",3,6
"774","harsh","JJ",5,6
"775","ugly","JJ",4,6
"776","reality","NN",7,6
"777","that","IN",4,6
"778","racism","NN",6,6
"779","nativism","NN",8,6
"780","fear","NN",4,6
"781","demonization","NN",12,6
"782","have","VBP",4,6
"783","long","RB",4,6
"784","torn","VBN",4,6
"785","us","PP",2,6
"786","apart","RP",5,6
"787","the","DT",3,6
"788","battle","NN",6,6
"789","is","VBZ",2,6
"790","perennial","JJ",9,6
"791","and","CC",3,6
"792","victory","NN",7,6
"793","is","VBZ",2,6
"794","never","RB",5,6
"795","assured","VBN",7,6
"796","through","IN",7,6
"797","civil","JJ",5,6
"798","war","NN",3,6
"799","the","DT",3,6
"800","great","JJ",5,6
"801","depression","NN",10,6
"802","world","NN",5,6
"803","war","NN",3,6
"804","9","CD",1,6
"805","/","SYM",1,6
"806","11","CD",2,6
"807","through","IN",7,6
"808","struggle","NN",8,6
"809","sacrifice","NN",9,6
"810","and","CC",3,6
"811","setbacks","NNS",8,6
"812","our","PP$",3,6
"813","better","JJR",6,6
"814","angels","NNS",6,6
"815","have","VBP",4,6
"816","always","RB",6,6
"817","prevailed","VBN",9,6
"818","in","IN",2,6
"819","each","DT",4,6
"820","of","IN",2,6
"821","these","DT",5,6
"822","moments","NNS",7,6
"823","enough","RB",6,6
"824","of","IN",2,6
"825","us","PP",2,6
"826","have","VBP",4,6
"827","come","VBN",4,6
"828","together","RB",8,6
"829","to","TO",2,6
"830","carry","VB",5,6
"831","all","DT",3,6
"832","of","IN",2,6
"833","us","PP",2,6
"834","forward","RB",7,6
"835","and","CC",3,6
"836","we","PP",2,6
"837","can","MD",3,6
"838","do","VB",2,6
"839","that","IN",4,6
"840","now","RB",3,6
"841","history","NN",7,6
"842","faith","NN",5,6
"843","and","CC",3,6
"844","reason","NN",6,6
"845","show","VBP",4,6
"846","the","DT",3,6
"847","way","NN",3,6
"848","the","DT",3,6
"849","way","NN",3,6
"850","of","IN",2,6
"851","unity","NN",5,6
"852","we","PP",2,6
"853","can","MD",3,6
"854","see","VB",3,6
"855","each","DT",4,6
"856","other","JJ",5,6
"857","not","RB",3,6
"858","as","IN",2,6
"859","adversaries","NNS",11,6
"860","but","CC",3,6
"861","as","IN",2,6
"862","neighbors","NNS",9,6
"863","we","PP",2,6
"864","can","MD",3,6
"865","treat","VB",5,6
"866","each","DT",4,6
"867","other","JJ",5,6
"868","with","IN",4,6
"869","dignity","NN",7,6
"870","and","CC",3,6
"871","respect","VB",7,6
"872","we","PP",2,6
"873","can","MD",3,6
"874","join","VB",4,6
"875","forces","NNS",6,6
"876","stop","VB",4,6
"877","the","DT",3,6
"878","shouting","NN",8,6
"879","and","CC",3,6
"880","lower","VB",5,6
"881","the","DT",3,6
"882","temperature","NN",11,6
"883","for","IN",3,6
"884","without","IN",7,6
"885","unity","NN",5,6
"886","there","EX",5,6
"887","is","VBZ",2,6
"888","no","DT",2,6
"889","peace","NN",5,6
"890","—",":",1,6
"891","only","JJ",4,6
"892","bitterness","NN",10,6
"893","and","CC",3,6
"894","fury","NN",4,6
"895","no","DT",2,6
"896","progress","NN",8,6
"897","—",":",1,6
"898","only","RB",4,6
"899","exhausting","JJ",10,6
"900","outrage","NN",7,6
"901","no","DT",2,6
"902","nation","NN",6,6
"903","—",":",1,6
"904","only","RB",4,6
"905","a","DT",1,6
"906","state","NN",5,6
"907","of","IN",2,6
"908","chaos","NN",5,6
"909","this","DT",4,6
"910","is","VBZ",2,6
"911","our","PP$",3,6
"912","historic","JJ",8,6
"913","moment","NN",6,6
"914","of","IN",2,6
"915","crisis","NN",6,6
"916","and","CC",3,6
"917","challenge","NN",9,6
"918","and","CC",3,6
"919","unity","NN",5,6
"920","is","VBZ",2,6
"921","the","DT",3,6
"922","path","NN",4,6
"923","forward","RB",7,6
"924","and","CC",3,6
"925","we","PP",2,6
"926","must","MD",4,6
"927","meet","VB",4,6
"928","this","DT",4,6
"929","moment","NN",6,6
"930","as","IN",2,6
"931","the","DT",3,6
"932","united","VBN",6,6
"933","states","NNS",6,6
"934","of","IN",2,6
"935","america","NN",7,6
"936","if","IN",2,6
"937","we","PP",2,6
"938","do","VBP",2,6
"939","that","IN",4,6
"940","i","NP",1,6
"941","guarantee","VB",9,6
"942","you","PP",3,6
"943","we","PP",2,6
"944","will","MD",4,6
"945","not","RB",3,6
"946","fail","VB",4,6
"947","we","PP",2,6
"948","have","VBP",4,6
"949","never","RB",5,6
"950","ever","RB",4,6
"951","ever","RB",4,6
"952","ever","RB",4,6
"953","failed","VBN",6,6
"954","in","IN",2,6
"955","america","NN",7,6
"956","when","WRB",4,6
"957","we","PP",2,6
"958","ve","RB",2,6
"959","acted","VBD",5,6
"960","together","RB",8,6
"961","and","CC",3,6
"962","so","RB",2,6
"963","today","NN",5,6
"964","at","IN",2,6
"965","this","DT",4,6
"966","time","NN",4,6
"967","in","IN",2,6
"968","this","DT",4,6
"969","place","NN",5,6
"970","let","VBD",3,6
"971","s","RB",1,6
"972","start","VB",5,6
"973","afresh","RB",6,6
"974","all","RB",3,6
"975","of","IN",2,6
"976","us","PP",2,6
"977","let","VBP",3,6
"978","s","RB",1,6
"979","begin","VB",5,6
"980","to","TO",2,6
"981","listen","VB",6,6
"982","to","TO",2,6
"983","one","PP",3,6
"984","another","DT",7,6
"985","again","RB",5,6
"986","hear","VBP",4,6
"987","one","PP",3,6
"988","another","DT",7,6
"989","see","VBP",3,6
"990","one","PP",3,6
"991","another","DT",7,6
"992","show","VBP",4,6
"993","respect","NN",7,6
"994","to","TO",2,6
"995","one","CD",3,6
"996","another","DT",7,6
"997","politics","NN",8,6
"998","doesn","NN",5,6
"999","t","NN",1,6
"1000","have","VBP",4,6
"1001","to","TO",2,6
"1002","be","VB",2,6
"1003","a","DT",1,6
"1004","raging","VBG",6,6
"1005","fire","NN",4,6
"1006","destroying","VBG",10,6
"1007","everything","NN",10,6
"1008","in","IN",2,6
"1009","its","PP$",3,6
"1010","path","NN",4,6
"1011","every","DT",5,6
"1012","disagreement","NN",12,6
"1013","doesn","NN",5,6
"1014","t","NN",1,6
"1015","have","VBP",4,6
"1016","to","TO",2,6
"1017","be","VB",2,6
"1018","a","DT",1,6
"1019","cause","NN",5,6
"1020","for","IN",3,6
"1021","total","JJ",5,6
"1022","war","NN",3,6
"1023","and","CC",3,6
"1024","we","PP",2,6
"1025","must","MD",4,6
"1026","reject","VB",6,6
"1027","the","DT",3,6
"1028","culture","NN",7,6
"1029","in","IN",2,6
"1030","which","WDT",5,6
"1031","facts","NNS",5,6
"1032","themselves","PP",10,6
"1033","are","VBP",3,6
"1034","manipulated","VBN",11,6
"1035","and","CC",3,6
"1036","even","RB",4,6
"1037","manufactured","VBN",12,6
"1038","my","PP$",2,6
"1039","fellow","JJ",6,6
"1040","americans","NNS",9,6
"1041","we","PP",2,6
"1042","have","VBP",4,6
"1043","to","TO",2,6
"1044","be","VB",2,6
"1045","different","JJ",9,6
"1046","than","IN",4,6
"1047","this","DT",4,6
"1048","america","NN",7,6
"1049","has","VBZ",3,6
"1050","to","TO",2,6
"1051","be","VB",2,6
"1052","better","JJR",6,6
"1053","than","IN",4,6
"1054","this","DT",4,6
"1055","and","CC",3,6
"1056","i","NP",1,6
"1057","believe","VBP",7,6
"1058","america","NN",7,6
"1059","is","VBZ",2,6
"1060","so","RB",2,6
"1061","much","RB",4,6
"1062","better","JJR",6,6
"1063","than","IN",4,6
"1064","this","DT",4,6
"1065","just","RB",4,6
"1066","look","VBP",4,6
"1067","around","RB",6,6
"1068","here","RB",4,6
"1069","we","PP",2,6
"1070","stand","VBP",5,6
"1071","in","IN",2,6
"1072","the","DT",3,6
"1073","shadow","NN",6,6
"1074","of","IN",2,6
"1075","the","DT",3,6
"1076","capitol","NN",7,6
"1077","dome","NN",4,6
"1078","as","RB",2,6
"1079","was","VBD",3,6
"1080","mentioned","VBN",9,6
"1081","earlier","RBR",7,6
"1082","completed","VBN",9,6
"1083","amid","IN",4,6
"1084","the","DT",3,6
"1085","civil","JJ",5,6
"1086","war","NN",3,6
"1087","when","WRB",4,6
