"","単語","品詞名","文字数","出現数"
"494","and","CC",3,4
"495","strong","JJ",6,4
"496","arms","NNS",4,4
"497","with","IN",4,4
"498","which","WDT",5,4
"499","to","TO",2,4
"500","strike","VB",6,4
"501","mighty","JJ",6,4
"502","blows","NNS",5,4
"503","for","IN",3,4
"504","freedom","NN",7,4
"505","and","CC",3,4
"506","truth","NN",5,4
"507","he","PP",2,4
"508","has","VBZ",3,4
"509","given","VBN",5,4
"510","to","TO",2,4
"511","our","PP$",3,4
"512","country","NN",7,4
"513","a","DT",1,4
"514","faith","NN",5,4
"515","which","WDT",5,4
"516","has","VBZ",3,4
"517","become","VBN",6,4
"518","the","DT",3,4
"519","hope","NN",4,4
"520","of","IN",2,4
"521","all","DT",3,4
"522","peoples","NNS",7,4
"523","in","IN",2,4
"524","an","DT",2,4
"525","anguished","VBN",9,4
"526","world","NN",5,4
"527","so","IN",2,4
"528","we","PP",2,4
"529","pray","VBP",4,4
"530","to","TO",2,4
"531","him","PP",3,4
"532","now","RB",3,4
"533","for","IN",3,4
"534","the","DT",3,4
"535","vision","NN",6,4
"536","to","TO",2,4
"537","see","VB",3,4
"538","our","PP$",3,4
"539","way","NN",3,4
"540","clearly","RB",7,4
"541","to","TO",2,4
"542","see","VB",3,4
"543","the","DT",3,4
"544","way","NN",3,4
"545","that","WDT",4,4
"546","leads","VBZ",5,4
"547","to","TO",2,4
"548","a","DT",1,4
"549","better","JJR",6,4
"550","life","NN",4,4
"551","for","IN",3,4
"552","ourselves","PP",9,4
"553","and","CC",3,4
"554","for","IN",3,4
"555","all","PDT",3,4
"556","our","PP$",3,4
"557","fellow","JJ",6,4
"558","men","NNS",3,4
"559","to","TO",2,4
"560","the","DT",3,4
"561","achievement","NN",11,4
"562","of","IN",2,4
"563","his","PP$",3,4
"564","will","NN",4,4
"565","to","TO",2,4
"566","peace","NN",5,4
"567","on","IN",2,4
"568","earth","NN",5,4
