"","単語","品詞名","文字数","出現数"
"845","the","DT",3,3
"846","builders","NNS",8,3
"847","of","IN",2,3
"848","the","DT",3,3
"849","republic","NN",8,3
"850","nor","CC",3,3
"851","in","IN",2,3
"852","its","PP$",3,3
"853","crises","NNS",6,3
"854","since","RB",5,3
"855","have","VBP",4,3
"856","they","PP",4,3
"857","saved","VBN",5,3
"858","or","CC",2,3
"859","served","VBN",6,3
"860","it","PP",2,3
"861","the","DT",3,3
"862","faith","NN",5,3
"863","of","IN",2,3
"864","the","DT",3,3
"865","fathers","NNS",7,3
"866","was","VBD",3,3
"867","a","DT",1,3
"868","mighty","JJ",6,3
"869","force","NN",5,3
"870","in","IN",2,3
"871","its","PP$",3,3
"872","creation","NN",8,3
"873","and","CC",3,3
"874","the","DT",3,3
"875","faith","NN",5,3
"876","of","IN",2,3
"877","their","PP$",5,3
"878","descendants","NNS",11,3
"879","has","VBZ",3,3
"880","wrought","VB",7,3
"881","its","PP$",3,3
"882","progress","NN",8,3
"883","and","CC",3,3
"884","furnished","VBD",9,3
"885","its","PP$",3,3
"886","defenders","NNS",9,3
"887","they","PP",4,3
"888","are","VBP",3,3
"889","obstructionists","NNS",15,3
"890","who","WP",3,3
"891","despair","VBP",7,3
"892","and","CC",3,3
"893","who","WP",3,3
"894","would","MD",5,3
"895","destroy","VB",7,3
"896","confidence","NN",10,3
"897","in","IN",2,3
"898","the","DT",3,3
"899","ability","NN",7,3
"900","of","IN",2,3
"901","our","PP$",3,3
"902","people","NNS",6,3
"903","to","TO",2,3
"904","solve","VB",5,3
"905","wisely","RB",6,3
"906","and","CC",3,3
"907","for","IN",3,3
"908","civilization","NN",12,3
"909","the","DT",3,3
"910","mighty","JJ",6,3
"911","problems","NNS",8,3
"912","resting","VBG",7,3
"913","upon","IN",4,3
"914","them","PP",4,3
"915","the","DT",3,3
"916","american","JJ",8,3
"917","people","NNS",6,3
"918","intrenched","VBN",10,3
"919","in","IN",2,3
"920","freedom","NN",7,3
"921","at","IN",2,3
"922","home","NN",4,3
"923","take","VB",4,3
"924","their","PP$",5,3
"925","love","NN",4,3
"926","for","IN",3,3
"927","it","PP",2,3
"928","with","IN",4,3
"929","them","PP",4,3
"930","wherever","WRB",8,3
"931","they","PP",4,3
"932","go","VBP",2,3
"933","and","CC",3,3
"934","they","PP",4,3
"935","reject","VBP",6,3
"936","as","RB",2,3
"937","mistaken","JJ",8,3
"938","and","CC",3,3
"939","unworthy","JJ",8,3
"940","the","DT",3,3
"941","doctrine","NN",8,3
"942","that","IN",4,3
"943","we","PP",2,3
"944","lose","VBP",4,3
"945","our","PP$",3,3
"946","own","JJ",3,3
"947","liberties","NNS",9,3
"948","by","IN",2,3
"949","securing","VBG",8,3
"950","the","DT",3,3
"951","enduring","JJ",8,3
"952","foundations","NNS",11,3
"953","of","IN",2,3
"954","liberty","NN",7,3
"955","to","TO",2,3
"956","others","NNS",6,3
"957","our","PP$",3,3
"958","institutions","NNS",12,3
"959","will","MD",4,3
"960","not","RB",3,3
"961","deteriorate","VB",11,3
"962","by","IN",2,3
"963","extension","NN",9,3
"964","and","CC",3,3
"965","our","PP$",3,3
"966","sense","NN",5,3
"967","of","IN",2,3
"968","justice","NN",7,3
"969","will","MD",4,3
"970","not","RB",3,3
"971","abate","VB",5,3
"972","under","IN",5,3
"973","tropic","JJ",6,3
"974","suns","NNS",4,3
"975","in","IN",2,3
"976","distant","JJ",7,3
"977","seas","NNS",4,3
"978","as","IN",2,3
"979","heretofore","RB",10,3
"980","so","RB",2,3
"981","hereafter","RB",9,3
"982","will","MD",4,3
"983","the","DT",3,3
"984","nation","NN",6,3
"985","demonstrate","VB",11,3
"986","its","PP$",3,3
"987","fitness","NN",7,3
"988","to","TO",2,3
"989","administer","VB",10,3
"990","any","DT",3,3
"991","new","JJ",3,3
"992","estate","NN",6,3
"993","which","WDT",5,3
"994","events","NNS",6,3
"995","devolve","VBP",7,3
"996","upon","IN",4,3
"997","it","PP",2,3
"998","and","CC",3,3
"999","in","IN",2,3
"1000","the","DT",3,3
"1001","fear","NN",4,3
"1002","of","IN",2,3
"1003","god","NN",3,3
"1004","will","MD",4,3
"1005","""","``",1,3
"1006","take","VB",4,3
"1007","occasion","NN",8,3
"1008","by","IN",2,3
"1009","the","DT",3,3
"1010","hand","NN",4,3
"1011","and","CC",3,3
"1012","make","VB",4,3
"1013","the","DT",3,3
"1014","bounds","NNS",6,3
"1015","of","IN",2,3
"1016","freedom","NN",7,3
"1017","wider","JJR",5,3
"1018","yet","RB",3,3
"1019","""","``",1,3
"1020","if","IN",2,3
"1021","there","EX",5,3
"1022","are","VBP",3,3
"1023","those","DT",5,3
"1024","among","IN",5,3
"1025","us","PP",2,3
"1026","who","WP",3,3
"1027","would","MD",5,3
"1028","make","VB",4,3
"1029","our","PP$",3,3
"1030","way","NN",3,3
"1031","more","RBR",4,3
"1032","difficult","JJ",9,3
"1033","we","PP",2,3
"1034","must","MD",4,3
"1035","not","RB",3,3
"1036","be","VB",2,3
"1037","disheartened","VBN",12,3
"1038","but","CC",3,3
"1039","the","DT",3,3
"1040","more","RBR",4,3
"1041","earnestly","RB",9,3
"1042","dedicate","VB",8,3
"1043","ourselves","PP",9,3
"1044","to","TO",2,3
"1045","the","DT",3,3
"1046","task","NN",4,3
"1047","upon","IN",4,3
"1048","which","WDT",5,3
"1049","we","PP",2,3
"1050","have","VBP",4,3
"1051","rightly","RB",7,3
"1052","entered","VBN",7,3
"1053","the","DT",3,3
"1054","path","NN",4,3
"1055","of","IN",2,3
"1056","progress","NN",8,3
"1057","is","VBZ",2,3
"1058","seldom","RB",6,3
"1059","smooth","JJ",6,3
"1060","new","JJ",3,3
"1061","things","NNS",6,3
"1062","are","VBP",3,3
"1063","often","RB",5,3
"1064","found","VBN",5,3
"1065","hard","RB",4,3
"1066","to","TO",2,3
"1067","do","VB",2,3
"1068","our","PP$",3,3
"1069","fathers","NNS",7,3
"1070","found","VBD",5,3
"1071","them","PP",4,3
"1072","so","IN",2,3
