"","単語","品詞名","文字数","出現数"
"292","years","NNS",5,3
"293","ago","RB",3,3
"294","i","NP",1,3
"295","spoke","VBD",5,3
"296","to","TO",2,3
"297","you","PP",3,3
"298","of","IN",2,3
"299","a","DT",1,3
"300","new","JJ",3,3
"301","beginning","NN",9,3
"302","and","CC",3,3
"303","we","PP",2,3
"304","have","VBP",4,3
"305","accomplished","VBN",12,3
"306","that","IN",4,3
"307","but","RB",3,3
"308","in","IN",2,3
"309","another","DT",7,3
"310","sense","NN",5,3
"311","our","PP$",3,3
"312","new","JJ",3,3
"313","beginning","NN",9,3
"314","is","VBZ",2,3
"315","a","DT",1,3
"316","continuation","NN",12,3
"317","of","IN",2,3
"318","that","DT",4,3
"319","beginning","NN",9,3
"320","created","VBD",7,3
"321","two","CD",3,3
"322","centuries","NNS",9,3
"323","ago","RB",3,3
"324","when","WRB",4,3
"325","for","IN",3,3
"326","the","DT",3,3
"327","first","JJ",5,3
"328","time","NN",4,3
"329","in","IN",2,3
"330","history","NN",7,3
"331","government","NN",10,3
"332","the","DT",3,3
"333","people","NNS",6,3
"334","said","VBD",4,3
"335","was","VBD",3,3
"336","not","RB",3,3
"337","our","PP$",3,3
"338","master","NN",6,3
"339","it","PP",2,3
"340","is","VBZ",2,3
"341","our","PP$",3,3
"342","servant","NN",7,3
"343",";","SENT",1,3
"344","its","PP$",3,4
"345","only","JJ",4,4
"346","power","NN",5,4
"347","that","IN",4,4
"348","which","WDT",5,4
"349","we","PP",2,4
"350","the","DT",3,4
"351","people","NNS",6,4
"352","allow","VBP",5,4
"353","it","PP",2,4
"354","to","TO",2,4
"355","have","VB",4,4
"356","that","DT",4,4
"357","system","NN",6,4
"358","has","VBZ",3,4
"359","never","RB",5,4
"360","failed","VBN",6,4
"361","us","PP",2,4
"362","but","CC",3,4
"363","for","IN",3,4
"364","a","DT",1,4
"365","time","NN",4,4
"366","we","PP",2,4
"367","failed","VBD",6,4
"368","the","DT",3,4
"369","system","NN",6,4
"370","we","PP",2,4
"371","asked","VBD",5,4
"372","things","NNS",6,4
"373","of","IN",2,4
"374","government","NN",10,4
"375","that","IN",4,4
"376","government","NN",10,4
"377","was","VBD",3,4
"378","not","RB",3,4
"379","equipped","VBN",8,4
"380","to","TO",2,4
"381","give","VB",4,4
"382","we","PP",2,4
"383","yielded","VBD",7,4
"384","authority","NN",9,4
"385","to","TO",2,4
"386","the","DT",3,4
"387","national","JJ",8,4
"388","government","NN",10,4
"389","that","WDT",4,4
"390","properly","RB",8,4
"391","belonged","VBD",8,4
"392","to","TO",2,4
"393","states","NNS",6,4
"394","or","CC",2,4
"395","to","TO",2,4
"396","local","JJ",5,4
"397","governments","NNS",11,4
"398","or","CC",2,4
"399","to","TO",2,4
"400","the","DT",3,4
"401","people","NNS",6,4
"402","themselves","PP",10,4
"403","we","PP",2,4
"404","allowed","VBD",7,4
"405","taxes","NNS",5,4
"406","and","CC",3,4
"407","inflation","NN",9,4
"408","to","TO",2,4
"409","rob","VB",3,4
"410","us","PP",2,4
"411","of","IN",2,4
"412","our","PP$",3,4
"413","earnings","NNS",8,4
"414","and","CC",3,4
"415","savings","NNS",7,4
"416","and","CC",3,4
"417","watched","VBD",7,4
"418","the","DT",3,4
"419","great","JJ",5,4
"420","industrial","JJ",10,4
"421","machine","NN",7,4
"422","that","WDT",4,4
"423","had","VBD",3,4
"424","made","VBN",4,4
"425","us","PP",2,4
"426","the","DT",3,4
"427","most","RBS",4,4
"428","productive","JJ",10,4
"429","people","NNS",6,4
"430","on","IN",2,4
"431","earth","NN",5,4
"432","slow","VB",4,4
"433","down","RP",4,4
"434","and","CC",3,4
"435","the","DT",3,4
"436","number","NN",6,4
"437","of","IN",2,4
"438","unemployed","JJ",10,4
"439","increase","NN",8,4
"440","by","IN",2,4
"441","1980","CD",4,4
"442","we","PP",2,4
"443","knew","VBD",4,4
"444","it","PP",2,4
"445","was","VBD",3,4
"446","time","NN",4,4
"447","to","TO",2,4
"448","renew","VB",5,4
"449","our","PP$",3,4
"450","faith","NN",5,4
"451","to","TO",2,4
"452","strive","VB",6,4
"453","with","IN",4,4
"454","all","PDT",3,4
"455","our","PP$",3,4
"456","strength","NN",8,4
"457","toward","IN",6,4
"458","the","DT",3,4
"459","ultimate","JJ",8,4
"460","in","IN",2,4
"461","individual","JJ",10,4
"462","freedom","NN",7,4
"463","consistent","JJ",10,4
"464","with","IN",4,4
"465","an","DT",2,4
"466","orderly","JJ",7,4
"467","society","NN",7,4
"468","we","PP",2,4
"469","believed","VBD",8,4
"470","then","RB",4,4
"471","and","CC",3,4
"472","now","RB",3,4
"473","there","EX",5,4
"474","are","VBP",3,4
"475","no","DT",2,4
"476","limits","NNS",6,4
"477","to","TO",2,4
"478","growth","NN",6,4
"479","and","CC",3,4
"480","human","JJ",5,4
"481","progress","NN",8,4
"482","when","WRB",4,4
"483","men","NNS",3,4
"484","and","CC",3,4
"485","women","NNS",5,4
"486","are","VBP",3,4
"487","free","JJ",4,4
"488","to","TO",2,4
"489","follow","VB",6,4
"490","their","PP$",5,4
"491","dreams","NNS",6,4
"492","and","CC",3,4
"493","we","PP",2,4
"494","were","VBD",4,4
"495","right","JJ",5,4
"496","to","TO",2,4
"497","believe","VB",7,4
"498","that","IN",4,4
"499","tax","NN",3,4
"500","rates","NNS",5,4
"501","have","VBP",4,4
"502","been","VBN",4,4
"503","reduced","VBN",7,4
"504","inflation","NN",9,4
"505","cut","VBD",3,4
"506","dramatically","RB",12,4
"507","and","CC",3,4
"508","more","JJR",4,4
"509","people","NNS",6,4
"510","are","VBP",3,4
"511","employed","VBN",8,4
"512","than","IN",4,4
"513","ever","RB",4,4
"514","before","RB",6,4
"515","in","IN",2,4
"516","our","PP$",3,4
"517","history","NN",7,4
"518","we","PP",2,4
"519","are","VBP",3,4
"520","creating","VBG",8,4
"521","a","DT",1,4
"522","nation","NN",6,4
"523","once","RB",4,4
"524","again","RB",5,4
"525","vibrant","JJ",7,4
"526","robust","JJ",6,4
"527","and","CC",3,4
"528","alive","JJ",5,4
"529","but","CC",3,4
"530","there","EX",5,4
"531","are","VBP",3,4
"532","many","JJ",4,4
"533","mountains","NNS",9,4
"534","yet","RB",3,4
"535","to","TO",2,4
"536","climb","VB",5,4
"537","we","PP",2,4
"538","will","MD",4,4
"539","not","RB",3,4
"540","rest","VB",4,4
"541","until","IN",5,4
"542","every","DT",5,4
"543","american","NN",8,4
"544","enjoys","VBZ",6,4
"545","the","DT",3,4
"546","fullness","NN",8,4
"547","of","IN",2,4
"548","freedom","NN",7,4
"549","dignity","NN",7,4
"550","and","CC",3,4
"551","opportunity","NN",11,4
"552","as","IN",2,4
"553","our","PP$",3,4
"554","birthright","NN",10,4
"555","it","PP",2,4
"556","is","VBZ",2,4
"557","our","PP$",3,4
"558","birthright","NN",10,4
"559","as","IN",2,4
"560","citizens","NNS",8,4
"561","of","IN",2,4
"562","this","DT",4,4
"563","great","JJ",5,4
"564","republic","NN",8,4
"565","and","CC",3,4
"566","we","PP",2,4
"567","meet","VBP",4,4
"568","this","DT",4,4
"569","challenge","NN",9,4
"570","these","DT",5,4
"571","will","MD",4,4
"572","be","VB",2,4
"573","years","NNS",5,4
"574","when","WRB",4,4
"575","americans","NNS",9,4
"576","have","VBP",4,4
"577","restored","VBN",8,4
"578","their","PP$",5,4
"579","confidence","NN",10,4
"580","and","CC",3,4
"581","tradition","NN",9,4
"582","of","IN",2,4
"583","progress","NN",8,4
"584",";","SENT",1,4
"585","when","WRB",4,5
"586","our","PP$",3,5
"587","values","NNS",6,5
"588","of","IN",2,5
"589","faith","NN",5,5
"590","family","NN",6,5
"591","work","NN",4,5
"592","and","CC",3,5
"593","neighborhood","NN",12,5
"594","were","VBD",4,5
"595","restated","VBN",8,5
"596","for","IN",3,5
"597","a","DT",1,5
"598","modern","JJ",6,5
"599","age","NN",3,5
"600",";","SENT",1,5
"601","when","WRB",4,6
"602","our","PP$",3,6
"603","economy","NN",7,6
"604","was","VBD",3,6
"605","finally","RB",7,6
"606","freed","VBN",5,6
"607","from","IN",4,6
"608","government","NN",10,6
"609","grip","NN",4,6
"610",";","SENT",1,6
"611","when","WRB",4,7
"612","we","PP",2,7
"613","made","VBD",4,7
"614","sincere","JJ",7,7
"615","efforts","NNS",7,7
"616","at","IN",2,7
"617","meaningful","JJ",10,7
"618","arms","NNS",4,7
"619","reduction","NN",9,7
"620","rebuilding","VBG",10,7
"621","our","PP$",3,7
"622","defenses","NNS",8,7
"623","our","PP$",3,7
"624","economy","NN",7,7
"625","and","CC",3,7
"626","developing","VBG",10,7
"627","new","JJ",3,7
"628","technologies","NNS",12,7
"629","and","CC",3,7
"630","helped","VBD",6,7
"631","preserve","VB",8,7
"632","peace","NN",5,7
"633","in","IN",2,7
"634","a","DT",1,7
"635","troubled","JJ",8,7
"636","world","NN",5,7
"637",";","SENT",1,7
"638","when","WRB",4,8
"639","americans","NNS",9,8
"640","courageously","RB",12,8
"641","supported","VBD",9,8
"642","the","DT",3,8
"643","struggle","NN",8,8
"644","for","IN",3,8
"645","liberty","NN",7,8
"646","self","NN",4,8
"647","government","NN",10,8
"648","and","CC",3,8
"649","free","JJ",4,8
"650","enterprise","NN",10,8
"651","throughout","IN",10,8
"652","the","DT",3,8
"653","world","NN",5,8
"654","and","CC",3,8
"655","turned","VBD",6,8
"656","the","DT",3,8
"657","tide","NN",4,8
"658","of","IN",2,8
"659","history","NN",7,8
"660","away","RB",4,8
"661","from","IN",4,8
"662","totalitarian","JJ",12,8
"663","darkness","NN",8,8
"664","and","CC",3,8
"665","into","IN",4,8
"666","the","DT",3,8
"667","warm","JJ",4,8
"668","sunlight","NN",8,8
"669","of","IN",2,8
"670","human","JJ",5,8
"671","freedom","NN",7,8
"672","my","PP$",2,8
"673","fellow","JJ",6,8
"674","citizens","NNS",8,8
"675","our","PP$",3,8
"676","nation","NN",6,8
"677","is","VBZ",2,8
"678","poised","VBN",6,8
"679","for","IN",3,8
"680","greatness","NN",9,8
"681","we","PP",2,8
"682","must","MD",4,8
"683","do","VB",2,8
"684","what","WP",4,8
"685","we","PP",2,8
"686","know","VBP",4,8
"687","is","VBZ",2,8
"688","right","RB",5,8
"689","and","CC",3,8
"690","do","VB",2,8
"691","it","PP",2,8
"692","with","IN",4,8
"693","all","PDT",3,8
"694","our","PP$",3,8
"695","might","MD",5,8
"696","let","VB",3,8
"697","history","NN",7,8
"698","say","VBP",3,8
"699","of","IN",2,8
"700","us","PP",2,8
"701","""","``",1,8
"702","these","DT",5,8
"703","were","VBD",4,8
"704","golden","JJ",6,8
"705","years","NNS",5,8
"706","when","WRB",4,8
"707","the","DT",3,8
"708","american","JJ",8,8
"709","revolution","NN",10,8
"710","was","VBD",3,8
"711","reborn","JJ",6,8
"712","when","WRB",4,8
"713","freedom","NN",7,8
"714","gained","VBD",6,8
"715","new","JJ",3,8
"716","life","NN",4,8
"717","when","WRB",4,8
"718","america","NN",7,8
"719","reached","VBD",7,8
"720","for","IN",3,8
"721","her","PP$",3,8
"722","best","JJS",4,8
"723","""","``",1,8
"724","our","PP$",3,8
"725","two","CD",3,8
"726","party","NN",5,8
"727","system","NN",6,8
"728","has","VBZ",3,8
"729","served","VBN",6,8
"730","us","PP",2,8
"731","well","RB",4,8
"732","over","IN",4,8
"733","the","DT",3,8
"734","years","NNS",5,8
"735","but","CC",3,8
"736","never","RB",5,8
"737","better","JJR",6,8
"738","than","IN",4,8
"739","in","IN",2,8
"740","those","DT",5,8
"741","times","NNS",5,8
"742","of","IN",2,8
"743","great","JJ",5,8
"744","challenge","NN",9,8
"745","when","WRB",4,8
"746","we","PP",2,8
"747","came","VBD",4,8
"748","together","RB",8,8
"749","not","RB",3,8
"750","as","IN",2,8
"751","democrats","NNS",9,8
"752","or","CC",2,8
"753","republicans","NNS",11,8
"754","but","CC",3,8
"755","as","IN",2,8
"756","americans","NNS",9,8
"757","united","VBN",6,8
"758","in","IN",2,8
"759","a","DT",1,8
"760","common","JJ",6,8
"761","cause","NN",5,8
"762","two","CD",3,8
"763","of","IN",2,8
"764","our","PP$",3,8
"765","founding","JJ",8,8
"766","fathers","NNS",7,8
"767","a","DT",1,8
"768","boston","NN",6,8
"769","lawyer","NN",6,8
"770","named","VBN",5,8
"771","adams","NNS",5,8
"772","and","CC",3,8
"773","a","DT",1,8
"774","virginia","NN",8,8
"775","planter","NN",7,8
"776","named","VBN",5,8
"777","jefferson","NN",9,8
"778","members","NNS",7,8
"779","of","IN",2,8
"780","that","DT",4,8
"781","remarkable","JJ",10,8
"782","group","NN",5,8
"783","who","WP",3,8
"784","met","VBD",3,8
"785","in","IN",2,8
"786","independence","NN",12,8
"787","hall","NN",4,8
"788","and","CC",3,8
"789","dared","VBD",5,8
"790","to","TO",2,8
"791","think","VB",5,8
"792","they","PP",4,8
"793","could","MD",5,8
"794","start","VB",5,8
"795","the","DT",3,8
"796","world","NN",5,8
"797","over","IN",4,8
"798","again","RB",5,8
"799","left","VBN",4,8
"800","us","PP",2,8
"801","an","DT",2,8
"802","important","JJ",9,8
"803","lesson","NN",6,8
"804","they","PP",4,8
"805","had","VBD",3,8
"806","become","VBN",6,8
"807","political","JJ",9,8
"808","rivals","NNS",6,8
"809","in","IN",2,8
"810","the","DT",3,8
"811","presidential","JJ",12,8
"812","election","NN",8,8
"813","of","IN",2,8
"814","1800","CD",4,8
"815","then","JJ",4,8
"816","years","NNS",5,8
"817","later","RBR",5,8
"818","when","WRB",4,8
"819","both","DT",4,8
"820","were","VBD",4,8
"821","retired","VBN",7,8
"822","and","CC",3,8
"823","age","NN",3,8
"824","had","VBD",3,8
"825","softened","VBN",8,8
"826","their","PP$",5,8
"827","anger","NN",5,8
"828","they","PP",4,8
"829","began","VBD",5,8
"830","to","TO",2,8
"831","speak","VB",5,8
"832","to","TO",2,8
"833","each","DT",4,8
"834","other","JJ",5,8
"835","again","RB",5,8
"836","through","IN",7,8
"837","letters","NNS",7,8
"838","a","DT",1,8
"839","bond","NN",4,8
"840","was","VBD",3,8
"841","reestablished","VBN",13,8
"842","between","IN",7,8
"843","those","DT",5,8
"844","two","CD",3,8
"845","who","WP",3,8
"846","had","VBD",3,8
"847","helped","VBN",6,8
"848","create","VB",6,8
"849","this","DT",4,8
"850","government","NN",10,8
"851","of","IN",2,8
"852","ours","PP",4,8
"853","in","IN",2,8
"854","1826","CD",4,8
"855","the","DT",3,8
"856","50","CD",2,8
"857","th","NN",2,8
"858","anniversary","NN",11,8
"859","of","IN",2,8
"860","the","DT",3,8
"861","declaration","NN",11,8
"862","of","IN",2,8
"863","independence","NN",12,8
"864","they","PP",4,8
"865","both","CC",4,8
"866","died","VBD",4,8
"867","they","PP",4,8
"868","died","VBD",4,8
"869","on","IN",2,8
"870","the","DT",3,8
"871","same","JJ",4,8
"872","day","NN",3,8
"873","within","IN",6,8
"874","a","DT",1,8
"875","few","JJ",3,8
"876","hours","NNS",5,8
"877","of","IN",2,8
"878","each","DT",4,8
"879","other","JJ",5,8
"880","and","CC",3,8
"881","that","IN",4,8
"882","day","NN",3,8
"883","was","VBD",3,8
"884","the","DT",3,8
"885","fourth","JJ",6,8
"886","of","IN",2,8
"887","july","NN",4,8
"888","in","IN",2,8
"889","one","CD",3,8
"890","of","IN",2,8
"891","those","DT",5,8
"892","letters","NNS",7,8
"893","exchanged","VBN",9,8
"894","in","IN",2,8
"895","the","DT",3,8
"896","sunset","NN",6,8
"897","of","IN",2,8
"898","their","PP$",5,8
"899","lives","NNS",5,8
"900","jefferson","NN",9,8
"901","wrote","VBD",5,8
"902",":","SENT",1,8
"903","""","``",1,9
"904","it","PP",2,9
"905","carries","VBZ",7,9
"906","me","PP",2,9
"907","back","RB",4,9
"908","to","TO",2,9
"909","the","DT",3,9
"910","times","NNS",5,9
"911","when","WRB",4,9
"912","beset","VBN",5,9
"913","with","IN",4,9
"914","difficulties","NNS",12,9
"915","and","CC",3,9
"916","dangers","NNS",7,9
"917","we","PP",2,9
"918","were","VBD",4,9
"919","fellow","JJ",6,9
"920","laborers","NNS",8,9
"921","in","IN",2,9
"922","the","DT",3,9
"923","same","JJ",4,9
"924","cause","NN",5,9
"925","struggling","VBG",10,9
"926","for","IN",3,9
"927","what","WP",4,9
"928","is","VBZ",2,9
"929","most","RBS",4,9
"930","valuable","JJ",8,9
"931","to","TO",2,9
"932","man","VB",3,9
"933","his","PP$",3,9
"934","right","NN",5,9
"935","to","TO",2,9
"936","self","JJ",4,9
"937","government","NN",10,9
"938","laboring","VBG",8,9
"939","always","RB",6,9
"940","at","IN",2,9
"941","the","DT",3,9
"942","same","JJ",4,9
"943","oar","NN",3,9
"944","with","IN",4,9
"945","some","DT",4,9
"946","wave","NN",4,9
"947","ever","RB",4,9
"948","ahead","RB",5,9
"949","threatening","VBG",11,9
"950","to","TO",2,9
"951","overwhelm","VB",9,9
"952","us","PP",2,9
"953","and","CC",3,9
"954","yet","RB",3,9
"955","passing","VBG",7,9
"956","harmless","JJ",8,9
"957","we","PP",2,9
"958","rode","VBD",4,9
"959","through","IN",7,9
"960","the","DT",3,9
"961","storm","NN",5,9
"962","with","IN",4,9
"963","heart","NN",5,9
"964","and","CC",3,9
"965","hand","NN",4,9
"966","""","``",1,9
"967","well","RB",4,9
"968","with","IN",4,9
"969","heart","NN",5,9
"970","and","CC",3,9
"971","hand","NN",4,9
"972","let","VBP",3,9
"973","us","PP",2,9
"974","stand","VBP",5,9
"975","as","RB",2,9
"976","one","CD",3,9
"977","today","NN",5,9
"978",":","SENT",1,9
"979","one","CD",3,10
"980","people","NNS",6,10
"981","under","IN",5,10
"982","god","NN",3,10
"983","determined","VBD",10,10
"984","that","IN",4,10
"985","our","PP$",3,10
"986","future","NN",6,10
"987","shall","MD",5,10
"988","be","VB",2,10
"989","worthy","JJ",6,10
"990","of","IN",2,10
"991","our","PP$",3,10
"992","past","NN",4,10
"993","as","IN",2,10
"994","we","PP",2,10
"995","do","VBP",2,10
"996","we","PP",2,10
"997","must","MD",4,10
"998","not","RB",3,10
"999","repeat","VB",6,10
"1000","the","DT",3,10
"1001","well","RB",4,10
"1002","intentioned","JJ",11,10
"1003","errors","NNS",6,10
"1004","of","IN",2,10
"1005","our","PP$",3,10
"1006","past","NN",4,10
"1007","we","PP",2,10
"1008","must","MD",4,10
"1009","never","RB",5,10
"1010","again","RB",5,10
"1011","abuse","VB",5,10
"1012","the","DT",3,10
"1013","trust","NN",5,10
"1014","of","IN",2,10
"1015","working","VBG",7,10
"1016","men","NNS",3,10
"1017","and","CC",3,10
"1018","women","NNS",5,10
"1019","by","IN",2,10
"1020","sending","VBG",7,10
"1021","their","PP$",5,10
"1022","earnings","NNS",8,10
"1023","on","IN",2,10
"1024","a","DT",1,10
"1025","futile","JJ",6,10
"1026","chase","NN",5,10
"1027","after","IN",5,10
"1028","the","DT",3,10
"1029","spiraling","JJ",9,10
"1030","demands","NNS",7,10
"1031","of","IN",2,10
"1032","a","DT",1,10
"1033","bloated","JJ",7,10
"1034","federal","JJ",7,10
"1035","establishment","NN",13,10
"1036","you","PP",3,10
"1037","elected","VBD",7,10
"1038","us","PP",2,10
"1039","in","IN",2,10
"1040","1980","CD",4,10
"1041","to","TO",2,10
"1042","end","VB",3,10
"1043","this","DT",4,10
"1044","prescription","NN",12,10
"1045","for","IN",3,10
"1046","disaster","NN",8,10
"1047","and","CC",3,10
"1048","i","NP",1,10
"1049","don","NN",3,10
"1050","believe","VBP",7,10
"1051","you","PP",3,10
"1052","reelected","VBD",9,10
"1053","us","PP",2,10
"1054","in","IN",2,10
"1055","1984","CD",4,10
"1056","to","TO",2,10
"1057","reverse","VB",7,10
"1058","course","NN",6,10
"1059","at","IN",2,10
"1060","the","DT",3,10
"1061","heart","NN",5,10
"1062","of","IN",2,10
"1063","our","PP$",3,10
"1064","efforts","NNS",7,10
"1065","is","VBZ",2,10
"1066","one","CD",3,10
"1067","idea","NN",4,10
"1068","vindicated","VBN",10,10
"1069","by","IN",2,10
"1070","25","CD",2,10
"1071","straight","JJ",8,10
"1072","months","NNS",6,10
"1073","of","IN",2,10
"1074","economic","JJ",8,10
"1075","growth","NN",6,10
"1076",":","SENT",1,10
"1077","freedom","NN",7,11
"1078","and","CC",3,11
"1079","incentives","NNS",10,11
"1080","unleash","VBP",7,11
"1081","the","DT",3,11
