"","単語","品詞名","文字数","出現数"
"492","of","IN",2,8
"493","the","DT",3,8
"494","world","NN",5,8
"495","agitate","VB",7,8
"496","for","IN",3,8
"497","free","JJ",4,8
"498","expression","NN",10,8
"499","and","CC",3,8
"500","free","JJ",4,8
"501","thought","NN",7,8
"502","through","IN",7,8
"503","the","DT",3,8
"504","door","NN",4,8
"505","to","TO",2,8
"506","the","DT",3,8
"507","moral","JJ",5,8
"508","and","CC",3,8
"509","intellectual","JJ",12,8
"510","satisfactions","NNS",13,8
"511","that","IN",4,8
"512","only","JJ",4,8
"513","liberty","NN",7,8
"514","allows","VBZ",6,8
"515","we","PP",2,8
"516","know","VBP",4,8
"517","what","WP",4,8
"518","works","VBZ",5,8
"519",":","SENT",1,8
"520","freedom","NN",7,9
"521","works","VBZ",5,9
"522","we","PP",2,9
"523","know","VBP",4,9
"524","what","WP",4,9
"525","right","NN",5,9
"526",":","SENT",1,9
"527","freedom","NN",7,10
"528","is","VBZ",2,10
"529","right","RB",5,10
"530","we","PP",2,10
"531","know","VBP",4,10
"532","how","WRB",3,10
"533","to","TO",2,10
"534","secure","VB",6,10
"535","a","DT",1,10
"536","more","RBR",4,10
"537","just","JJ",4,10
"538","and","CC",3,10
"539","prosperous","JJ",10,10
"540","life","NN",4,10
"541","for","IN",3,10
"542","man","NN",3,10
"543","on","IN",2,10
"544","earth","NN",5,10
"545",":","SENT",1,10
"546","through","IN",7,11
"547","free","JJ",4,11
"548","markets","NNS",7,11
"549","free","JJ",4,11
"550","speech","NN",6,11
"551","free","JJ",4,11
"552","elections","NNS",9,11
"553","and","CC",3,11
"554","the","DT",3,11
"555","exercise","NN",8,11
"556","of","IN",2,11
"557","free","JJ",4,11
"558","will","NN",4,11
"559","unhampered","VBN",10,11
"560","by","IN",2,11
"561","the","DT",3,11
"562","state","NN",5,11
"563","for","IN",3,11
"564","the","DT",3,11
"565","first","JJ",5,11
"566","time","NN",4,11
"567","in","IN",2,11
"568","this","DT",4,11
"569","century","NN",7,11
"570","for","IN",3,11
"571","the","DT",3,11
"572","first","JJ",5,11
"573","time","NN",4,11
"574","in","IN",2,11
"575","perhaps","RB",7,11
"576","all","DT",3,11
"577","history","NN",7,11
"578","man","NN",3,11
"579","does","VBZ",4,11
"580","not","RB",3,11
"581","have","VB",4,11
"582","to","TO",2,11
"583","invent","VB",6,11
"584","a","DT",1,11
"585","system","NN",6,11
"586","by","IN",2,11
"587","which","WDT",5,11
"588","to","TO",2,11
"589","live","VB",4,11
"590","we","PP",2,11
"591","don","VB",3,11
"592","have","VBP",4,11
"593","to","TO",2,11
"594","talk","VB",4,11
"595","late","RB",4,11
"596","into","IN",4,11
"597","the","DT",3,11
"598","night","NN",5,11
"599","about","IN",5,11
"600","which","WDT",5,11
"601","form","NN",4,11
"602","of","IN",2,11
"603","government","NN",10,11
"604","is","VBZ",2,11
"605","better","RBR",6,11
"606","we","PP",2,11
"607","don","VBP",3,11
"608","have","VB",4,11
"609","to","TO",2,11
"610","wrest","VB",5,11
"611","justice","NN",7,11
"612","from","IN",4,11
"613","the","DT",3,11
"614","kings","NNS",5,11
"615","we","PP",2,11
"616","only","RB",4,11
"617","have","VB",4,11
"618","to","TO",2,11
"619","summon","VB",6,11
"620","it","PP",2,11
"621","from","IN",4,11
"622","within","IN",6,11
"623","ourselves","PP",9,11
"624","we","PP",2,11
"625","must","MD",4,11
"626","act","VB",3,11
"627","on","IN",2,11
"628","what","WP",4,11
"629","we","PP",2,11
"630","know","VBP",4,11
"631","i","NNS",1,11
"632","take","VB",4,11
"633","as","IN",2,11
"634","my","PP$",2,11
"635","guide","NN",5,11
"636","the","DT",3,11
"637","hope","NN",4,11
"638","of","IN",2,11
"639","a","DT",1,11
"640","saint","NN",5,11
"641",":","SENT",1,11
"642","in","IN",2,12
"643","crucial","JJ",7,12
"644","things","NNS",6,12
"645","unity","NN",5,12
"646",";","SENT",1,12
"647","in","IN",2,13
"648","important","JJ",9,13
"649","things","NNS",6,13
"650","diversity","NN",9,13
"651",";","SENT",1,13
"652","in","IN",2,14
"653","all","DT",3,14
"654","things","NNS",6,14
"655","generosity","NN",10,14
"656","america","NN",7,14
"657","today","NN",5,14
"658","is","VBZ",2,14
"659","a","DT",1,14
"660","proud","JJ",5,14
"661","free","JJ",4,14
"662","nation","NN",6,14
"663","decent","JJ",6,14
"664","and","CC",3,14
"665","civil","JJ",5,14
"666","a","DT",1,14
"667","place","NN",5,14
"668","we","PP",2,14
"669","cannot","MD",6,14
"670","help","VB",4,14
"671","but","CC",3,14
"672","love","VB",4,14
"673","we","PP",2,14
"674","know","VB",4,14
"675","in","IN",2,14
"676","our","PP$",3,14
"677","hearts","NNS",6,14
"678","not","RB",3,14
"679","loudly","RB",6,14
"680","and","CC",3,14
"681","proudly","RB",7,14
"682","but","CC",3,14
"683","as","IN",2,14
"684","a","DT",1,14
"685","simple","JJ",6,14
"686","fact","NN",4,14
"687","that","IN",4,14
"688","this","DT",4,14
"689","country","NN",7,14
"690","has","VBZ",3,14
"691","meaning","VBG",7,14
"692","beyond","IN",6,14
"693","what","WP",4,14
"694","we","PP",2,14
"695","see","VBP",3,14
"696","and","CC",3,14
"697","that","IN",4,14
"698","our","PP$",3,14
"699","strength","NN",8,14
"700","is","VBZ",2,14
"701","a","DT",1,14
"702","force","NN",5,14
"703","for","IN",3,14
"704","good","JJ",4,14
"705","but","CC",3,14
"706","have","VB",4,14
"707","we","PP",2,14
"708","changed","VBN",7,14
"709","as","IN",2,14
"710","a","DT",1,14
"711","nation","NN",6,14
"712","even","RB",4,14
"713","in","IN",2,14
"714","our","PP$",3,14
"715","time","NN",4,14
"716","are","VBP",3,14
"717","we","PP",2,14
"718","enthralled","VBN",10,14
"719","with","IN",4,14
"720","material","NN",8,14
"721","things","NNS",6,14
"722","less","RBR",4,14
"723","appreciative","JJ",12,14
"724","of","IN",2,14
"725","the","DT",3,14
"726","nobility","NN",8,14
"727","of","IN",2,14
"728","work","NN",4,14
"729","and","CC",3,14
"730","sacrifice","VB",9,14
"731","my","PP$",2,14
"732","friends","NNS",7,14
"733","we","PP",2,14
"734","are","VBP",3,14
"735","not","RB",3,14
"736","the","DT",3,14
"737","sum","NN",3,14
"738","of","IN",2,14
"739","our","PP$",3,14
"740","possessions","NNS",11,14
"741","they","PP",4,14
"742","are","VBP",3,14
"743","not","RB",3,14
"744","the","DT",3,14
"745","measure","NN",7,14
"746","of","IN",2,14
"747","our","PP$",3,14
"748","lives","NNS",5,14
"749","in","IN",2,14
"750","our","PP$",3,14
"751","hearts","NNS",6,14
"752","we","PP",2,14
"753","know","VBP",4,14
"754","what","WP",4,14
"755","matters","VBZ",7,14
"756","we","PP",2,14
"757","cannot","MD",6,14
"758","hope","VB",4,14
"759","only","RB",4,14
"760","to","TO",2,14
"761","leave","VB",5,14
"762","our","PP$",3,14
"763","children","NNS",8,14
"764","a","DT",1,14
"765","bigger","JJR",6,14
"766","car","NN",3,14
"767","a","DT",1,14
"768","bigger","JJR",6,14
"769","bank","NN",4,14
"770","account","NN",7,14
"771","we","PP",2,14
"772","must","MD",4,14
"773","hope","VB",4,14
"774","to","TO",2,14
"775","give","VB",4,14
"776","them","PP",4,14
"777","a","DT",1,14
"778","sense","NN",5,14
"779","of","IN",2,14
"780","what","WP",4,14
"781","it","PP",2,14
"782","means","VBZ",5,14
"783","to","TO",2,14
"784","be","VB",2,14
"785","a","DT",1,14
"786","loyal","JJ",5,14
"787","friend","NN",6,14
"788","a","DT",1,14
"789","loving","JJ",6,14
"790","parent","NN",6,14
"791","a","DT",1,14
"792","citizen","NN",7,14
"793","who","WP",3,14
"794","leaves","VBZ",6,14
"795","his","PP$",3,14
"796","home","NN",4,14
"797","his","PP$",3,14
"798","neighborhood","NN",12,14
"799","and","CC",3,14
"800","town","NN",4,14
"801","better","JJR",6,14
"802","than","IN",4,14
"803","he","PP",2,14
"804","found","VBD",5,14
"805","it","PP",2,14
"806","what","WP",4,14
"807","do","VBP",2,14
"808","we","PP",2,14
"809","want","VBP",4,14
"810","the","DT",3,14
"811","men","NNS",3,14
"812","and","CC",3,14
"813","women","NNS",5,14
"814","who","WP",3,14
"815","work","VBP",4,14
"816","with","IN",4,14
"817","us","PP",2,14
"818","to","TO",2,14
"819","say","VB",3,14
"820","when","WRB",4,14
"821","we","PP",2,14
"822","are","VBP",3,14
"823","no","RB",2,14
"824","longer","RBR",6,14
"825","there","RB",5,14
"826","that","IN",4,14
"827","we","PP",2,14
"828","were","VBD",4,14
"829","more","RBR",4,14
"830","driven","VBN",6,14
"831","to","TO",2,14
"832","succeed","VB",7,14
"833","than","IN",4,14
"834","anyone","NN",6,14
"835","around","IN",6,14
"836","us","PP",2,14
"837","or","CC",2,14
"838","that","IN",4,14
"839","we","PP",2,14
"840","stopped","VBD",7,14
"841","to","TO",2,14
"842","ask","VB",3,14
"843","if","IN",2,14
"844","a","DT",1,14
"845","sick","JJ",4,14
"846","child","NN",5,14
"847","had","VBD",3,14
"848","gotten","VBN",6,14
"849","better","RBR",6,14
"850","and","CC",3,14
"851","stayed","VBD",6,14
"852","a","DT",1,14
"853","moment","NN",6,14
"854","there","RB",5,14
"855","to","TO",2,14
"856","trade","VB",5,14
"857","a","DT",1,14
"858","word","NN",4,14
"859","of","IN",2,14
"860","friendship","NN",10,14
"861","no","DT",2,14
"862","president","NN",9,14
"863","no","DT",2,14
"864","government","NN",10,14
"865","can","MD",3,14
"866","teach","VB",5,14
"867","us","PP",2,14
"868","to","TO",2,14
"869","remember","VB",8,14
"870","what","WP",4,14
"871","is","VBZ",2,14
"872","best","JJS",4,14
"873","in","IN",2,14
"874","what","WP",4,14
"875","we","PP",2,14
"876","are","VBP",3,14
"877","but","CC",3,14
"878","if","IN",2,14
"879","the","DT",3,14
"880","man","NN",3,14
"881","you","PP",3,14
"882","have","VBP",4,14
"883","chosen","VBN",6,14
"884","to","TO",2,14
"885","lead","VB",4,14
"886","this","DT",4,14
"887","government","NN",10,14
"888","can","MD",3,14
"889","help","VB",4,14
"890","make","VB",4,14
"891","a","DT",1,14
"892","difference","NN",10,14
"893",";","SENT",1,14
"894","if","IN",2,15
"895","he","PP",2,15
"896","can","MD",3,15
"897","celebrate","VB",9,15
"898","the","DT",3,15
"899","quieter","JJR",7,15
"900","deeper","JJR",6,15
"901","successes","NNS",9,15
"902","that","WDT",4,15
"903","are","VBP",3,15
"904","made","VBN",4,15
"905","not","RB",3,15
"906","of","IN",2,15
"907","gold","NN",4,15
"908","and","CC",3,15
"909","silk","NN",4,15
"910","but","CC",3,15
"911","of","IN",2,15
"912","better","JJR",6,15
"913","hearts","NNS",6,15
"914","and","CC",3,15
"915","finer","JJR",5,15
"916","souls","NNS",5,15
"917",";","SENT",1,15
"918","if","IN",2,16
"919","he","PP",2,16
"920","can","MD",3,16
"921","do","VB",2,16
"922","these","DT",5,16
"923","things","NNS",6,16
"924","then","RB",4,16
"925","he","PP",2,16
"926","must","MD",4,16
"927","america","NN",7,16
"928","is","VBZ",2,16
"929","never","RB",5,16
"930","wholly","RB",6,16
"931","herself","PP",7,16
"932","unless","IN",6,16
"933","she","PP",3,16
"934","is","VBZ",2,16
"935","engaged","VBN",7,16
"936","in","IN",2,16
"937","high","JJ",4,16
"938","moral","JJ",5,16
"939","principle","NN",9,16
"940","we","PP",2,16
"941","as","IN",2,16
"942","a","DT",1,16
"943","people","NNS",6,16
"944","have","VBP",4,16
"945","such","PDT",4,16
"946","a","DT",1,16
"947","purpose","NN",7,16
"948","today","NN",5,16
"949","it","PP",2,16
"950","is","VBZ",2,16
"951","to","TO",2,16
"952","make","VB",4,16
"953","kinder","JJR",6,16
"954","the","DT",3,16
"955","face","NN",4,16
"956","of","IN",2,16
"957","the","DT",3,16
"958","nation","NN",6,16
"959","and","CC",3,16
"960","gentler","JJR",7,16
"961","the","DT",3,16
"962","face","NN",4,16
"963","of","IN",2,16
"964","the","DT",3,16
"965","world","NN",5,16
"966","my","PP$",2,16
"967","friends","NNS",7,16
"968","we","PP",2,16
"969","have","VBP",4,16
"970","work","NN",4,16
"971","to","TO",2,16
"972","do","VB",2,16
"973","there","EX",5,16
"974","are","VBP",3,16
"975","the","DT",3,16
"976","homeless","JJ",8,16
"977","lost","JJ",4,16
"978","and","CC",3,16
"979","roaming","VBG",7,16
"980","there","EX",5,16
"981","are","VBP",3,16
"982","the","DT",3,16
"983","children","NNS",8,16
"984","who","WP",3,16
"985","have","VBP",4,16
"986","nothing","RB",7,16
"987","no","RB",2,16
"988","love","VB",4,16
"989","no","DT",2,16
"990","normalcy","NN",8,16
"991","there","EX",5,16
"992","are","VBP",3,16
"993","those","DT",5,16
"994","who","WP",3,16
"995","cannot","MD",6,16
"996","free","VB",4,16
"997","themselves","PP",10,16
"998","of","IN",2,16
"999","enslavement","NN",11,16
"1000","to","TO",2,16
"1001","whatever","WDT",8,16
"1002","addiction","NN",9,16
"1003","drugs","NNS",5,16
"1004","welfare","NN",7,16
"1005","the","DT",3,16
"1006","demoralization","NN",14,16
"1007","that","WDT",4,16
"1008","rules","VBZ",5,16
"1009","the","DT",3,16
"1010","slums","NNS",5,16
"1011","there","EX",5,16
"1012","is","VBZ",2,16
"1013","crime","NN",5,16
"1014","to","TO",2,16
"1015","be","VB",2,16
"1016","conquered","VBN",9,16
"1017","the","DT",3,16
"1018","rough","JJ",5,16
"1019","crime","NN",5,16
"1020","of","IN",2,16
"1021","the","DT",3,16
"1022","streets","NNS",7,16
"1023","there","EX",5,16
"1024","are","VBP",3,16
"1025","young","JJ",5,16
"1026","women","NNS",5,16
"1027","to","TO",2,16
"1028","be","VB",2,16
"1029","helped","VBN",6,16
"1030","who","WP",3,16
"1031","are","VBP",3,16
"1032","about","RB",5,16
"1033","to","TO",2,16
"1034","become","VB",6,16
"1035","mothers","NNS",7,16
"1036","of","IN",2,16
"1037","children","NNS",8,16
"1038","they","PP",4,16
"1039","can","MD",3,16
"1040","care","VB",4,16
"1041","for","IN",3,16
"1042","and","CC",3,16
"1043","might","MD",5,16
"1044","not","RB",3,16
"1045","love","VB",4,16
"1046","they","PP",4,16
"1047","need","VB",4,16
"1048","our","PP$",3,16
"1049","care","VB",4,16
"1050","our","PP$",3,16
"1051","guidance","NN",8,16
"1052","and","CC",3,16
"1053","our","PP$",3,16
"1054","education","NN",9,16
"1055","though","IN",6,16
"1056","we","PP",2,16
"1057","bless","VBP",5,16
"1058","them","PP",4,16
"1059","for","IN",3,16
"1060","choosing","VBG",8,16
"1061","life","NN",4,16
"1062","the","DT",3,16
"1063","old","JJ",3,16
"1064","solution","NN",8,16
"1065","the","DT",3,16
"1066","old","JJ",3,16
"1067","way","NN",3,16
"1068","was","VBD",3,16
"1069","to","TO",2,16
"1070","think","VB",5,16
"1071","that","DT",4,16
"1072","public","JJ",6,16
"1073","money","NN",5,16
"1074","alone","RB",5,16
"1075","could","MD",5,16
"1076","end","VB",3,16
"1077","these","DT",5,16
"1078","problems","NNS",8,16
"1079","but","CC",3,16
"1080","we","PP",2,16
"1081","have","VBP",4,16
"1082","learned","VBN",7,16
"1083","that","WDT",4,16
"1084","is","VBZ",2,16
"1085","not","RB",3,16
"1086","so","RB",2,16
"1087","and","CC",3,16
