"","単語","品詞名","文字数","出現数"
"851","seeks","VBZ",5,6
"852","to","TO",2,6
"853","govern","VB",6,6
"854","its","PP$",3,6
"855","affairs","NNS",7,6
"856","aright","RB",6,6
"857","through","IN",7,6
"858","the","DT",3,6
"859","freely","RB",6,6
"860","expressed","VBN",9,6
"861","will","NN",4,6
"862","of","IN",2,6
"863","the","DT",3,6
"864","freemen","NNS",7,6
"865","who","WP",3,6
"866","compose","VBP",7,6
"867","it","PP",2,6
"868","but","CC",3,6
"869","we","PP",2,6
"870","have","VBP",4,6
"871","faith","NN",5,6
"872","that","IN",4,6
"873","we","PP",2,6
"874","shall","MD",5,6
"875","not","RB",3,6
"876","prove","VB",5,6
"877","false","JJ",5,6
"878","to","TO",2,6
"879","the","DT",3,6
"880","memories","NNS",8,6
"881","of","IN",2,6
"882","the","DT",3,6
"883","men","NNS",3,6
"884","of","IN",2,6
"885","the","DT",3,6
"886","mighty","JJ",6,6
"887","past","NN",4,6
"888","they","PP",4,6
"889","did","VBD",3,6
"890","their","PP$",5,6
"891","work","NN",4,6
"892","they","PP",4,6
"893","left","VBD",4,6
"894","us","PP",2,6
"895","the","DT",3,6
"896","splendid","JJ",8,6
"897","heritage","NN",8,6
"898","we","PP",2,6
"899","now","RB",3,6
"900","enjoy","VBP",5,6
"901","we","PP",2,6
"902","in","IN",2,6
"903","our","PP$",3,6
"904","turn","NN",4,6
"905","have","VBP",4,6
"906","an","DT",2,6
"907","assured","JJ",7,6
"908","confidence","NN",10,6
"909","that","IN",4,6
"910","we","PP",2,6
"911","shall","MD",5,6
"912","be","VB",2,6
"913","able","JJ",4,6
"914","to","TO",2,6
"915","leave","VB",5,6
"916","this","DT",4,6
"917","heritage","NN",8,6
"918","unwasted","VBN",8,6
"919","and","CC",3,6
"920","enlarged","VBN",8,6
"921","to","TO",2,6
"922","our","PP$",3,6
"923","children","NNS",8,6
"924","and","CC",3,6
"925","our","PP$",3,6
"926","children","NNS",8,6
"927","children","NNS",8,6
"928","to","TO",2,6
"929","do","VB",2,6
"930","so","IN",2,6
"931","we","PP",2,6
"932","must","MD",4,6
"933","show","VB",4,6
"934","not","RB",3,6
"935","merely","RB",6,6
"936","in","IN",2,6
"937","great","JJ",5,6
"938","crises","NNS",6,6
"939","but","CC",3,6
"940","in","IN",2,6
"941","the","DT",3,6
"942","everyday","JJ",8,6
"943","affairs","NNS",7,6
"944","of","IN",2,6
"945","life","NN",4,6
"946","the","DT",3,6
"947","qualities","NNS",9,6
"948","of","IN",2,6
"949","practical","JJ",9,6
"950","intelligence","NN",12,6
"951","of","IN",2,6
"952","courage","NN",7,6
"953","of","IN",2,6
"954","hardihood","NN",9,6
"955","and","CC",3,6
"956","endurance","NN",9,6
"957","and","CC",3,6
"958","above","IN",5,6
"959","all","PDT",3,6
"960","the","DT",3,6
"961","power","NN",5,6
"962","of","IN",2,6
"963","devotion","NN",8,6
"964","to","TO",2,6
"965","a","DT",1,6
"966","lofty","JJ",5,6
"967","ideal","NN",5,6
"968","which","WDT",5,6
"969","made","VBD",4,6
"970","great","JJ",5,6
"971","the","DT",3,6
"972","men","NNS",3,6
"973","who","WP",3,6
"974","founded","VBD",7,6
"975","this","DT",4,6
"976","republic","NN",8,6
"977","in","IN",2,6
"978","the","DT",3,6
"979","days","NNS",4,6
"980","of","IN",2,6
"981","washington","NN",10,6
"982","which","WDT",5,6
"983","made","VBD",4,6
"984","great","JJ",5,6
"985","the","DT",3,6
"986","men","NNS",3,6
"987","who","WP",3,6
"988","preserved","VBD",9,6
"989","this","DT",4,6
"990","republic","NN",8,6
"991","in","IN",2,6
"992","the","DT",3,6
"993","days","NNS",4,6
"994","of","IN",2,6
"995","abraham","NP",7,6
"996","lincoln","NP",7,6
