"","単語","品詞名","文字数","出現数"
"134","society","NN",7,3
"135","that","WDT",4,3
"136","became","VBD",6,3
"137","a","DT",1,3
"138","servant","NN",7,3
"139","of","IN",2,3
"140","freedom","NN",7,3
"141","the","DT",3,3
"142","story","NN",5,3
"143","of","IN",2,3
"144","a","DT",1,3
"145","power","NN",5,3
"146","that","WDT",4,3
"147","went","VBD",4,3
"148","into","IN",4,3
"149","the","DT",3,3
"150","world","NN",5,3
"151","to","TO",2,3
"152","protect","VB",7,3
"153","but","CC",3,3
"154","not","RB",3,3
"155","possess","VBP",7,3
"156","to","TO",2,3
"157","defend","VB",6,3
"158","but","CC",3,3
"159","not","RB",3,3
"160","to","TO",2,3
"161","conquer","VB",7,3
"162","it","PP",2,3
"163","is","VBZ",2,3
"164","the","DT",3,3
"165","american","JJ",8,3
"166","story","NN",5,3
"167","a","DT",1,3
"168","story","NN",5,3
"169","of","IN",2,3
"170","flawed","JJ",6,3
"171","and","CC",3,3
"172","fallible","JJ",8,3
"173","people","NNS",6,3
"174","united","VBN",6,3
"175","across","IN",6,3
"176","the","DT",3,3
"177","generations","NNS",11,3
"178","by","IN",2,3
"179","grand","JJ",5,3
"180","and","CC",3,3
"181","enduring","JJ",8,3
"182","ideals","NNS",6,3
"183","the","DT",3,3
"184","grandest","JJS",8,3
"185","of","IN",2,3
"186","these","DT",5,3
"187","ideals","NNS",6,3
"188","is","VBZ",2,3
"189","an","DT",2,3
"190","unfolding","VBG",9,3
"191","american","NN",8,3
"192","promise","NN",7,3
"193","that","IN",4,3
"194","everyone","NN",8,3
"195","belongs","VBZ",7,3
"196","that","IN",4,3
"197","everyone","NN",8,3
"198","deserves","VBZ",8,3
"199","a","DT",1,3
"200","chance","NN",6,3
"201","that","IN",4,3
"202","no","DT",2,3
"203","insignificant","JJ",13,3
"204","person","NN",6,3
"205","was","VBD",3,3
"206","ever","RB",4,3
"207","born","VBN",4,3
"208","americans","NNS",9,3
"209","are","VBP",3,3
"210","called","VBN",6,3
"211","upon","RP",4,3
"212","to","TO",2,3
"213","enact","VB",5,3
"214","this","DT",4,3
"215","promise","NN",7,3
"216","in","IN",2,3
"217","our","PP$",3,3
"218","lives","NNS",5,3
"219","and","CC",3,3
"220","in","IN",2,3
"221","our","PP$",3,3
"222","laws","NNS",4,3
"223",";","SENT",1,3
"224","and","CC",3,4
"225","though","IN",6,4
"226","our","PP$",3,4
"227","nation","NN",6,4
"228","has","VBZ",3,4
"229","sometimes","RB",9,4
"230","halted","VBN",6,4
"231","and","CC",3,4
"232","sometimes","RB",9,4
"233","delayed","VBD",7,4
"234","we","PP",2,4
"235","must","MD",4,4
"236","follow","VB",6,4
"237","no","DT",2,4
"238","other","JJ",5,4
"239","course","NN",6,4
"240","through","IN",7,4
"241","much","JJ",4,4
"242","of","IN",2,4
"243","the","DT",3,4
"244","last","JJ",4,4
"245","century","NN",7,4
"246","america","NN",7,4
"247","faith","NN",5,4
"248","in","IN",2,4
"249","freedom","NN",7,4
"250","and","CC",3,4
"251","democracy","NN",9,4
"252","was","VBD",3,4
"253","a","DT",1,4
"254","rock","NN",4,4
"255","in","IN",2,4
"256","a","DT",1,4
"257","raging","VBG",6,4
"258","sea","NN",3,4
"259","now","RB",3,4
"260","it","PP",2,4
"261","is","VBZ",2,4
"262","a","DT",1,4
"263","seed","NN",4,4
"264","upon","IN",4,4
"265","the","DT",3,4
"266","wind","NN",4,4
"267","taking","VBG",6,4
"268","root","NN",4,4
"269","in","IN",2,4
"270","many","JJ",4,4
"271","nations","NNS",7,4
"272","our","PP$",3,4
"273","democratic","JJ",10,4
"274","faith","NN",5,4
"275","is","VBZ",2,4
"276","more","JJR",4,4
"277","than","IN",4,4
"278","the","DT",3,4
"279","creed","NN",5,4
"280","of","IN",2,4
"281","our","PP$",3,4
"282","country","NN",7,4
"283","it","PP",2,4
"284","is","VBZ",2,4
"285","the","DT",3,4
"286","inborn","JJ",6,4
"287","hope","NN",4,4
"288","of","IN",2,4
"289","our","PP$",3,4
"290","humanity","NN",8,4
"291","an","DT",2,4
"292","ideal","NN",5,4
"293","we","PP",2,4
"294","carry","VBP",5,4
"295","but","CC",3,4
"296","do","VBP",2,4
"297","not","RB",3,4
"298","own","VB",3,4
"299","a","DT",1,4
"300","trust","NN",5,4
"301","we","PP",2,4
"302","bear","VBP",4,4
"303","and","CC",3,4
"304","pass","VBP",4,4
"305","along","RB",5,4
"306",";","SENT",1,4
"307","and","CC",3,5
"308","even","RB",4,5
"309","after","IN",5,5
"310","nearly","RB",6,5
"311","225","CD",3,5
"312","years","NNS",5,5
"313","we","PP",2,5
"314","have","VBP",4,5
"315","a","DT",1,5
"316","long","JJ",4,5
"317","way","NN",3,5
"318","yet","RB",3,5
"319","to","TO",2,5
"320","travel","VB",6,5
"321","while","IN",5,5
"322","many","JJ",4,5
"323","of","IN",2,5
"324","our","PP$",3,5
"325","citizens","NNS",8,5
"326","prosper","VBP",7,5
"327","others","NNS",6,5
"328","doubt","VBP",5,5
"329","the","DT",3,5
"330","promise","NN",7,5
"331","even","RB",4,5
"332","the","DT",3,5
"333","justice","NN",7,5
"334","of","IN",2,5
"335","our","PP$",3,5
"336","own","JJ",3,5
"337","country","NN",7,5
"338","the","DT",3,5
"339","ambitions","NNS",9,5
"340","of","IN",2,5
"341","some","DT",4,5
"342","americans","NNS",9,5
"343","are","VBP",3,5
"344","limited","VBN",7,5
"345","by","IN",2,5
"346","failing","VBG",7,5
"347","schools","NNS",7,5
"348","and","CC",3,5
"349","hidden","JJ",6,5
"350","prejudice","NN",9,5
"351","and","CC",3,5
"352","the","DT",3,5
"353","circumstances","NNS",13,5
"354","of","IN",2,5
"355","their","PP$",5,5
"356","birth","NN",5,5
"357",";","SENT",1,5
"358","and","CC",3,6
"359","sometimes","RB",9,6
"360","our","PP$",3,6
"361","differences","NNS",11,6
"362","run","VBP",3,6
"363","so","RB",2,6
"364","deep","RB",4,6
"365","it","PP",2,6
"366","seems","VBZ",5,6
"367","we","PP",2,6
"368","share","VB",5,6
"369","a","DT",1,6
"370","continent","NN",9,6
"371","but","CC",3,6
"372","not","RB",3,6
"373","a","DT",1,6
"374","country","NN",7,6
"375","we","PP",2,6
"376","do","VBP",2,6
"377","not","RB",3,6
"378","accept","VB",6,6
"379","this","DT",4,6
"380","and","CC",3,6
"381","we","PP",2,6
"382","will","MD",4,6
"383","not","RB",3,6
"384","allow","VB",5,6
"385","it","PP",2,6
"386","our","PP$",3,6
"387","unity","NN",5,6
"388","our","PP$",3,6
"389","union","NN",5,6
"390","is","VBZ",2,6
"391","the","DT",3,6
"392","serious","JJ",7,6
"393","work","NN",4,6
"394","of","IN",2,6
"395","leaders","NNS",7,6
"396","and","CC",3,6
"397","citizens","NNS",8,6
"398","in","IN",2,6
"399","every","DT",5,6
"400","generation","NN",10,6
"401",";","SENT",1,6
"402","and","CC",3,7
"403","this","DT",4,7
"404","is","VBZ",2,7
"405","my","PP$",2,7
"406","solemn","JJ",6,7
"407","pledge","NN",6,7
"408","""","``",1,7
"409","i","NP",1,7
"410","will","MD",4,7
"411","work","VB",4,7
"412","to","TO",2,7
"413","build","VB",5,7
"414","a","DT",1,7
"415","single","JJ",6,7
"416","nation","NN",6,7
"417","of","IN",2,7
"418","justice","NN",7,7
"419","and","CC",3,7
"420","opportunity","NN",11,7
"421","""","''",1,7
"422","i","NNS",1,7
"423","know","VBP",4,7
"424","this","DT",4,7
"425","is","VBZ",2,7
"426","in","IN",2,7
"427","our","PP$",3,7
"428","reach","NN",5,7
"429","because","IN",7,7
"430","we","PP",2,7
"431","are","VBP",3,7
"432","guided","VBN",6,7
"433","by","IN",2,7
"434","a","DT",1,7
"435","power","NN",5,7
"436","larger","JJR",6,7
"437","than","IN",4,7
"438","ourselves","PP",9,7
"439","who","WP",3,7
"440","creates","VBZ",7,7
"441","us","PP",2,7
"442","equal","JJ",5,7
"443","in","IN",2,7
"444","his","PP$",3,7
"445","image","NN",5,7
"446","and","CC",3,7
"447","we","PP",2,7
"448","are","VBP",3,7
"449","confident","JJ",9,7
"450","in","IN",2,7
"451","principles","NNS",10,7
"452","that","WDT",4,7
"453","unite","VBP",5,7
"454","and","CC",3,7
"455","lead","VBP",4,7
"456","us","PP",2,7
"457","onward","JJ",6,7
"458","america","NN",7,7
"459","has","VBZ",3,7
"460","never","RB",5,7
"461","been","VBN",4,7
"462","united","VBN",6,7
"463","by","IN",2,7
"464","blood","NN",5,7
"465","or","CC",2,7
"466","birth","NN",5,7
"467","or","CC",2,7
"468","soil","NN",4,7
"469","we","PP",2,7
"470","are","VBP",3,7
"471","bound","VBN",5,7
"472","by","IN",2,7
"473","ideals","NNS",6,7
"474","that","WDT",4,7
"475","move","VBP",4,7
"476","us","PP",2,7
"477","beyond","IN",6,7
"478","our","PP$",3,7
"479","backgrounds","NNS",11,7
"480","lift","VB",4,7
"481","us","PP",2,7
"482","above","IN",5,7
"483","our","PP$",3,7
"484","interests","NNS",9,7
"485","and","CC",3,7
"486","teach","VB",5,7
"487","us","PP",2,7
"488","what","WP",4,7
"489","it","PP",2,7
"490","means","VBZ",5,7
"491","to","TO",2,7
"492","be","VB",2,7
"493","citizens","NNS",8,7
"494","every","DT",5,7
"495","child","NN",5,7
"496","must","MD",4,7
"497","be","VB",2,7
"498","taught","VBN",6,7
"499","these","DT",5,7
"500","principles","NNS",10,7
"501","every","DT",5,7
"502","citizen","NN",7,7
"503","must","MD",4,7
"504","uphold","VB",6,7
"505","them","PP",4,7
"506",";","SENT",1,7
"507","and","CC",3,8
"508","every","DT",5,8
"509","immigrant","NN",9,8
"510","by","IN",2,8
"511","embracing","VBG",9,8
"512","these","DT",5,8
"513","ideals","NNS",6,8
"514","makes","VBZ",5,8
"515","our","PP$",3,8
"516","country","NN",7,8
"517","more","RBR",4,8
"518","not","RB",3,8
"519","less","RBR",4,8
"520","american","JJ",8,8
"521","today","NN",5,8
"522","we","PP",2,8
"523","affirm","VBP",6,8
"524","a","DT",1,8
"525","new","JJ",3,8
"526","commitment","NN",10,8
"527","to","TO",2,8
"528","live","VB",4,8
"529","out","RP",3,8
"530","our","PP$",3,8
"531","nation","NN",6,8
"532","promise","NN",7,8
"533","through","IN",7,8
"534","civility","NN",8,8
"535","courage","NN",7,8
"536","compassion","NN",10,8
"537","and","CC",3,8
"538","character","NN",9,8
"539","america","NN",7,8
"540","at","IN",2,8
"541","its","PP$",3,8
"542","best","JJS",4,8
"543","matches","NNS",7,8
"544","a","DT",1,8
"545","commitment","NN",10,8
"546","to","TO",2,8
"547","principle","NN",9,8
"548","with","IN",4,8
"549","a","DT",1,8
"550","concern","NN",7,8
"551","for","IN",3,8
"552","civility","NN",8,8
"553","a","DT",1,8
"554","civil","JJ",5,8
"555","society","NN",7,8
"556","demands","NNS",7,8
"557","from","IN",4,8
"558","each","DT",4,8
"559","of","IN",2,8
"560","us","PP",2,8
"561","good","RB",4,8
"562","will","MD",4,8
"563","and","CC",3,8
"564","respect","VB",7,8
"565","fair","JJ",4,8
"566","dealing","NN",7,8
"567","and","CC",3,8
"568","forgiveness","NN",11,8
"569","some","DT",4,8
"570","seem","VBP",4,8
"571","to","TO",2,8
"572","believe","VB",7,8
"573","that","IN",4,8
"574","our","PP$",3,8
"575","politics","NNS",8,8
"576","can","MD",3,8
"577","afford","VB",6,8
"578","to","TO",2,8
"579","be","VB",2,8
"580","petty","JJ",5,8
"581","because","IN",7,8
"582","in","IN",2,8
"583","a","DT",1,8
"584","time","NN",4,8
"585","of","IN",2,8
"586","peace","NN",5,8
"587","the","DT",3,8
"588","stakes","NNS",6,8
"589","of","IN",2,8
"590","our","PP$",3,8
"591","debates","NNS",7,8
"592","appear","VBP",6,8
"593","small","JJ",5,8
"594","but","CC",3,8
"595","the","DT",3,8
"596","stakes","NNS",6,8
"597","for","IN",3,8
"598","america","NN",7,8
"599","are","VBP",3,8
"600","never","RB",5,8
"601","small","JJ",5,8
"602","if","IN",2,8
"603","our","PP$",3,8
"604","country","NN",7,8
"605","does","VBZ",4,8
"606","not","RB",3,8
"607","lead","VB",4,8
"608","the","DT",3,8
"609","cause","NN",5,8
"610","of","IN",2,8
"611","freedom","NN",7,8
"612","it","PP",2,8
"613","will","MD",4,8
"614","not","RB",3,8
"615","be","VB",2,8
"616","led","VBN",3,8
"617","if","IN",2,8
"618","we","PP",2,8
"619","do","VBP",2,8
"620","not","RB",3,8
"621","turn","VB",4,8
"622","the","DT",3,8
"623","hearts","NNS",6,8
"624","of","IN",2,8
"625","children","NNS",8,8
"626","toward","IN",6,8
"627","knowledge","NN",9,8
"628","and","CC",3,8
"629","character","NN",9,8
"630","we","PP",2,8
"631","will","MD",4,8
"632","lose","VB",4,8
"633","their","PP$",5,8
"634","gifts","NNS",5,8
"635","and","CC",3,8
"636","undermine","VB",9,8
"637","their","PP$",5,8
"638","idealism","NN",8,8
"639","if","IN",2,8
"640","we","PP",2,8
"641","permit","VBP",6,8
"642","our","PP$",3,8
"643","economy","NN",7,8
"644","to","TO",2,8
"645","drift","VB",5,8
"646","and","CC",3,8
"647","decline","VB",7,8
"648","the","DT",3,8
"649","vulnerable","JJ",10,8
"650","will","MD",4,8
"651","suffer","VB",6,8
"652","most","RBS",4,8
"653","we","PP",2,8
"654","must","MD",4,8
"655","live","VB",4,8
"656","up","RP",2,8
"657","to","TO",2,8
"658","the","DT",3,8
"659","calling","VBG",7,8
"660","we","PP",2,8
"661","share","NN",5,8
"662","civility","NN",8,8
"663","is","VBZ",2,8
"664","not","RB",3,8
"665","a","DT",1,8
"666","tactic","NN",6,8
"667","or","CC",2,8
"668","a","DT",1,8
"669","sentiment","NN",9,8
"670","it","PP",2,8
"671","is","VBZ",2,8
"672","the","DT",3,8
"673","determined","JJ",10,8
"674","choice","NN",6,8
"675","of","IN",2,8
"676","trust","NN",5,8
"677","over","IN",4,8
"678","cynicism","NN",8,8
"679","of","IN",2,8
"680","community","NN",9,8
"681","over","IN",4,8
"682","chaos","NN",5,8
"683","this","DT",4,8
"684","commitment","NN",10,8
"685","if","IN",2,8
"686","we","PP",2,8
"687","keep","VBP",4,8
"688","it","PP",2,8
"689","is","VBZ",2,8
"690","a","DT",1,8
"691","way","NN",3,8
"692","to","TO",2,8
"693","shared","JJ",6,8
"694","accomplishment","NN",14,8
"695","america","NN",7,8
"696","at","IN",2,8
"697","its","PP$",3,8
"698","best","JJS",4,8
"699","is","VBZ",2,8
"700","also","RB",4,8
"701","courageous","JJ",10,8
"702","our","PP$",3,8
"703","national","JJ",8,8
"704","courage","NN",7,8
"705","has","VBZ",3,8
"706","been","VBN",4,8
"707","clear","JJ",5,8
"708","in","IN",2,8
"709","times","NNS",5,8
"710","of","IN",2,8
"711","depression","NN",10,8
"712","and","CC",3,8
"713","war","NN",3,8
"714","when","WRB",4,8
"715","defending","VBG",9,8
"716","common","JJ",6,8
"717","dangers","NNS",7,8
"718","defined","VBD",7,8
"719","our","PP$",3,8
"720","common","JJ",6,8
"721","good","NN",4,8
"722","now","RB",3,8
"723","we","PP",2,8
"724","must","MD",4,8
"725","choose","VB",6,8
"726","if","IN",2,8
"727","the","DT",3,8
"728","example","NN",7,8
"729","of","IN",2,8
"730","our","PP$",3,8
"731","fathers","NNS",7,8
"732","and","CC",3,8
"733","mothers","NNS",7,8
"734","will","MD",4,8
"735","inspire","VB",7,8
"736","us","PP",2,8
"737","or","CC",2,8
"738","condemn","VB",7,8
"739","us","PP",2,8
"740","we","PP",2,8
"741","must","MD",4,8
"742","show","VB",4,8
"743","courage","NN",7,8
"744","in","IN",2,8
"745","a","DT",1,8
"746","time","NN",4,8
"747","of","IN",2,8
"748","blessing","NN",8,8
"749","by","IN",2,8
"750","confronting","VBG",11,8
"751","problems","NNS",8,8
"752","instead","RB",7,8
"753","of","IN",2,8
"754","passing","VBG",7,8
"755","them","PP",4,8
"756","on","IN",2,8
"757","to","TO",2,8
"758","future","JJ",6,8
"759","generations","NNS",11,8
"760","together","RB",8,8
"761","we","PP",2,8
"762","will","MD",4,8
"763","reclaim","VB",7,8
"764","america","NN",7,8
"765","schools","NNS",7,8
"766","before","IN",6,8
"767","ignorance","NN",9,8
"768","and","CC",3,8
"769","apathy","NN",6,8
"770","claim","VBP",5,8
"771","more","RBR",4,8
"772","young","JJ",5,8
"773","lives","NNS",5,8
"774",";","SENT",1,8
"775","we","PP",2,9
"776","will","MD",4,9
"777","reform","VB",6,9
"778","social","JJ",6,9
"779","security","NN",8,9
"780","and","CC",3,9
"781","medicare","NN",8,9
"782","sparing","VBG",7,9
"783","our","PP$",3,9
"784","children","NNS",8,9
"785","from","IN",4,9
"786","struggles","NNS",9,9
"787","we","PP",2,9
"788","have","VBP",4,9
"789","the","DT",3,9
"790","power","NN",5,9
"791","to","TO",2,9
"792","prevent","VB",7,9
"793",";","SENT",1,9
"794","we","PP",2,10
"795","will","MD",4,10
"796","reduce","VB",6,10
"797","taxes","NNS",5,10
"798","to","TO",2,10
"799","recover","VB",7,10
"800","the","DT",3,10
"801","momentum","NN",8,10
"802","of","IN",2,10
"803","our","PP$",3,10
"804","economy","NN",7,10
"805","and","CC",3,10
"806","reward","VB",6,10
"807","the","DT",3,10
"808","effort","NN",6,10
"809","and","CC",3,10
"810","enterprise","NN",10,10
"811","of","IN",2,10
"812","working","VBG",7,10
"813","americans","NNS",9,10
"814",";","SENT",1,10
"815","we","PP",2,11
"816","will","MD",4,11
"817","build","VB",5,11
"818","our","PP$",3,11
"819","defenses","NNS",8,11
"820","beyond","IN",6,11
"821","challenge","NN",9,11
"822","lest","IN",4,11
"823","weakness","NN",8,11
"824","invite","NN",6,11
"825","challenge","NN",9,11
"826",";","SENT",1,11
"827","and","CC",3,12
"828","we","PP",2,12
"829","will","MD",4,12
"830","confront","VB",8,12
"831","weapons","NNS",7,12
"832","of","IN",2,12
"833","mass","JJ",4,12
"834","destruction","NN",11,12
"835","so","RB",2,12
"836","that","IN",4,12
"837","a","DT",1,12
"838","new","JJ",3,12
"839","century","NN",7,12
"840","is","VBZ",2,12
"841","spared","VBN",6,12
"842","new","JJ",3,12
"843","horrors","NNS",7,12
"844","the","DT",3,12
"845","enemies","NNS",7,12
"846","of","IN",2,12
"847","liberty","NN",7,12
"848","and","CC",3,12
"849","our","PP$",3,12
"850","country","NN",7,12
"851","should","MD",6,12
"852","make","VB",4,12
"853","no","DT",2,12
"854","mistake","NN",7,12
"855","america","NN",7,12
"856","remains","VBZ",7,12
"857","engaged","VBN",7,12
"858","in","IN",2,12
"859","the","DT",3,12
"860","world","NN",5,12
"861","by","IN",2,12
"862","history","NN",7,12
"863","and","CC",3,12
"864","by","IN",2,12
"865","choice","NN",6,12
"866","shaping","VBG",7,12
"867","a","DT",1,12
"868","balance","NN",7,12
"869","of","IN",2,12
"870","power","NN",5,12
"871","that","WDT",4,12
"872","favors","VBZ",6,12
"873","freedom","NN",7,12
"874","we","PP",2,12
"875","will","MD",4,12
"876","defend","VB",6,12
"877","our","PP$",3,12
"878","allies","NNS",6,12
"879","and","CC",3,12
"880","our","PP$",3,12
"881","interests","NNS",9,12
"882",";","SENT",1,12
"883","we","PP",2,13
"884","will","MD",4,13
"885","show","VB",4,13
"886","purpose","NN",7,13
"887","without","IN",7,13
"888","arrogance","NN",9,13
"889",";","SENT",1,13
"890","we","PP",2,14
"891","will","MD",4,14
"892","meet","VB",4,14
"893","aggression","NN",10,14
"894","and","CC",3,14
"895","bad","JJ",3,14
"896","faith","NN",5,14
"897","with","IN",4,14
"898","resolve","NN",7,14
"899","and","CC",3,14
"900","strength","NN",8,14
"901",";","SENT",1,14
"902","and","CC",3,15
"903","to","TO",2,15
"904","all","DT",3,15
"905","nations","NNS",7,15
"906","we","PP",2,15
"907","will","MD",4,15
"908","speak","VB",5,15
"909","for","IN",3,15
"910","the","DT",3,15
"911","values","NNS",6,15
"912","that","WDT",4,15
"913","gave","VBD",4,15
"914","our","PP$",3,15
"915","nation","NN",6,15
"916","birth","NN",5,15
"917","america","NN",7,15
"918","at","IN",2,15
"919","its","PP$",3,15
"920","best","JJS",4,15
"921","is","VBZ",2,15
"922","compassionate","JJ",13,15
"923","in","IN",2,15
"924","the","DT",3,15
"925","quiet","NN",5,15
"926","of","IN",2,15
"927","american","JJ",8,15
"928","conscience","NN",10,15
"929","we","PP",2,15
"930","know","VBP",4,15
"931","that","IN",4,15
"932","deep","JJ",4,15
"933","persistent","JJ",10,15
"934","poverty","NN",7,15
"935","is","VBZ",2,15
"936","unworthy","JJ",8,15
"937","of","IN",2,15
"938","our","PP$",3,15
"939","nation","NN",6,15
"940","promise","NN",7,15
"941","whatever","WDT",8,15
"942","our","PP$",3,15
"943","views","NNS",5,15
"944","of","IN",2,15
"945","its","PP$",3,15
"946","cause","NN",5,15
"947","we","PP",2,15
"948","can","MD",3,15
"949","agree","VB",5,15
"950","that","IN",4,15
"951","children","NNS",8,15
"952","at","IN",2,15
"953","risk","NN",4,15
"954","are","VBP",3,15
"955","not","RB",3,15
"956","at","IN",2,15
"957","fault","NN",5,15
"958","abandonment","NN",11,15
"959","and","CC",3,15
"960","abuse","NN",5,15
"961","are","VBP",3,15
"962","not","RB",3,15
"963","acts","NNS",4,15
"964","of","IN",2,15
"965","god","NN",3,15
"966","they","PP",4,15
"967","are","VBP",3,15
"968","failures","NNS",8,15
"969","of","IN",2,15
"970","love","NN",4,15
"971","the","DT",3,15
"972","proliferation","NN",13,15
"973","of","IN",2,15
"974","prisons","NNS",7,15
"975","however","RB",7,15
"976","necessary","JJ",9,15
"977","is","VBZ",2,15
"978","no","DT",2,15
"979","substitute","NN",10,15
"980","for","IN",3,15
"981","hope","NN",4,15
"982","and","CC",3,15
"983","order","NN",5,15
"984","in","IN",2,15
"985","our","PP$",3,15
"986","souls","NNS",5,15
"987","where","WRB",5,15
"988","there","EX",5,15
"989","is","VBZ",2,15
"990","suffering","NN",9,15
"991","there","EX",5,15
"992","is","VBZ",2,15
"993","duty","NN",4,15
"994","americans","NNS",9,15
"995","in","IN",2,15
"996","need","NN",4,15
"997","are","VBP",3,15
"998","not","RB",3,15
"999","strangers","NNS",9,15
"1000","they","PP",4,15
"1001","are","VBP",3,15
"1002","citizens","NNS",8,15
"1003","not","RB",3,15
"1004","problems","NNS",8,15
"1005","but","CC",3,15
"1006","priorities","NNS",10,15
"1007","and","CC",3,15
"1008","all","DT",3,15
"1009","of","IN",2,15
"1010","us","PP",2,15
"1011","are","VBP",3,15
"1012","diminished","VBN",10,15
"1013","when","WRB",4,15
"1014","any","DT",3,15
"1015","are","VBP",3,15
"1016","hopeless","JJ",8,15
"1017","government","NN",10,15
"1018","has","VBZ",3,15
"1019","great","JJ",5,15
"1020","responsibilities","NNS",16,15
"1021","for","IN",3,15
"1022","public","JJ",6,15
"1023","safety","NN",6,15
"1024","and","CC",3,15
"1025","public","JJ",6,15
"1026","health","NN",6,15
"1027","for","IN",3,15
"1028","civil","JJ",5,15
"1029","rights","NNS",6,15
"1030","and","CC",3,15
"1031","common","JJ",6,15
"1032","schools","NNS",7,15
"1033","yet","CC",3,15
"1034","compassion","NN",10,15
"1035","is","VBZ",2,15
"1036","the","DT",3,15
"1037","work","NN",4,15
"1038","of","IN",2,15
"1039","a","DT",1,15
"1040","nation","NN",6,15
"1041","not","RB",3,15
"1042","just","RB",4,15
"1043","a","DT",1,15
"1044","government","NN",10,15
"1045","some","DT",4,15
"1046","needs","NNS",5,15
"1047","and","CC",3,15
"1048","hurts","NNS",5,15
"1049","are","VBP",3,15
"1050","so","RB",2,15
"1051","deep","JJ",4,15
"1052","they","PP",4,15
"1053","will","MD",4,15
"1054","only","RB",4,15
"1055","respond","VB",7,15
"1056","to","TO",2,15
"1057","a","DT",1,15
"1058","mentor","NN",6,15
"1059","touch","NN",5,15
"1060","or","CC",2,15
"1061","a","DT",1,15
"1062","pastor","NN",6,15
"1063","prayer","NN",6,15
"1064","church","NN",6,15
"1065","and","CC",3,15
"1066","charity","NN",7,15
"1067","synagogue","NN",9,15
"1068","and","CC",3,15
"1069","mosque","NN",6,15
"1070","lend","VBP",4,15
"1071","our","PP$",3,15
"1072","communities","NNS",11,15
"1073","their","PP$",5,15
"1074","humanity","NN",8,15
"1075","and","CC",3,15
"1076","they","PP",4,15
"1077","will","MD",4,15
"1078","have","VB",4,15
"1079","an","DT",2,15
