"","単語","品詞名","文字数","出現数"
"122","of","IN",2,NA
"123","a","DT",1,NA
"124","new","JJ",3,NA
"125","administration","NN",14,NA
"126","but","CC",3,NA
"127","of","IN",2,NA
"128","a","DT",1,NA
"129","period","NN",6,NA
"130","that","WDT",4,NA
"131","will","MD",4,NA
"132","be","VB",2,NA
"133","eventful","JJ",8,NA
"134","perhaps","RB",7,NA
"135","decisive","JJ",8,NA
"136","for","IN",3,NA
"137","us","PP",2,NA
"138","and","CC",3,NA
"139","for","IN",3,NA
"140","the","DT",3,NA
"141","world","NN",5,NA
"142","it","PP",2,NA
"143","may","MD",3,NA
"144","be","VB",2,NA
"145","our","PP$",3,NA
"146","lot","NN",3,NA
"147","to","TO",2,NA
"148","experience","NN",10,NA
"149","and","CC",3,NA
"150","in","IN",2,NA
"151","large","JJ",5,NA
"152","measure","NN",7,NA
"153","to","TO",2,NA
"154","bring","VB",5,NA
"155","about","IN",5,NA
"156","a","DT",1,NA
"157","major","JJ",5,NA
"158","turning","VBG",7,NA
"159","point","NN",5,NA
"160","in","IN",2,NA
"161","the","DT",3,NA
"162","long","JJ",4,NA
"163","history","NN",7,NA
"164","of","IN",2,NA
"165","the","DT",3,NA
"166","human","JJ",5,NA
"167","race","NN",4,NA
"168","the","DT",3,NA
"169","first","JJ",5,NA
"170","half","NN",4,NA
"171","of","IN",2,NA
"172","this","DT",4,NA
"173","century","NN",7,NA
"174","has","VBZ",3,NA
"175","been","VBN",4,NA
"176","marked","VBN",6,NA
"177","by","IN",2,NA
"178","unprecedented","JJ",13,NA
"179","and","CC",3,NA
"180","brutal","JJ",6,NA
"181","attacks","NNS",7,NA
"182","on","IN",2,NA
"183","the","DT",3,NA
"184","rights","NNS",6,NA
"185","of","IN",2,NA
"186","man","NN",3,NA
"187","and","CC",3,NA
"188","by","IN",2,NA
"189","the","DT",3,NA
"190","two","CD",3,NA
"191","most","RBS",4,NA
"192","frightful","JJ",9,NA
"193","wars","NNS",4,NA
"194","in","IN",2,NA
"195","history","NN",7,NA
"196","the","DT",3,NA
"197","supreme","JJ",7,NA
"198","need","NN",4,NA
"199","of","IN",2,NA
"200","our","PP$",3,NA
"201","time","NN",4,NA
"202","is","VBZ",2,NA
"203","for","IN",3,NA
"204","men","NNS",3,NA
"205","to","TO",2,NA
"206","learn","VB",5,NA
"207","to","TO",2,NA
"208","live","VB",4,NA
"209","together","RB",8,NA
"210","in","IN",2,NA
"211","peace","NN",5,NA
"212","and","CC",3,NA
"213","harmony","NN",7,NA
"214","the","DT",3,NA
"215","peoples","NNS",7,NA
"216","of","IN",2,NA
"217","the","DT",3,NA
"218","earth","NN",5,NA
"219","face","VBP",4,NA
"220","the","DT",3,NA
"221","future","NN",6,NA
"222","with","IN",4,NA
"223","grave","JJ",5,NA
"224","uncertainty","NN",11,NA
"225","composed","VBN",8,NA
"226","almost","RB",6,NA
"227","equally","RB",7,NA
"228","of","IN",2,NA
"229","great","JJ",5,NA
"230","hopes","NNS",5,NA
"231","and","CC",3,NA
"232","great","JJ",5,NA
"233","fears","NNS",5,NA
"234","in","IN",2,NA
"235","this","DT",4,NA
"236","time","NN",4,NA
"237","of","IN",2,NA
"238","doubt","NN",5,NA
"239","they","PP",4,NA
"240","look","VBP",4,NA
"241","to","TO",2,NA
"242","the","DT",3,NA
"243","united","VBN",6,NA
"244","states","NNS",6,NA
"245","as","RB",2,NA
"246","never","RB",5,NA
"247","before","IN",6,NA
"248","for","IN",3,NA
"249","good","JJ",4,NA
"250","will","NN",4,NA
"251","strength","NN",8,NA
"252","and","CC",3,NA
"253","wise","JJ",4,NA
"254","leadership","NN",10,NA
"255","it","PP",2,NA
"256","is","VBZ",2,NA
"257","fitting","JJ",7,NA
"258","therefore","RB",9,NA
"259","that","IN",4,NA
"260","we","PP",2,NA
"261","take","VBP",4,NA
"262","this","DT",4,NA
"263","occasion","NN",8,NA
"264","to","TO",2,NA
"265","proclaim","VB",8,NA
"266","to","TO",2,NA
"267","the","DT",3,NA
"268","world","NN",5,NA
"269","the","DT",3,NA
"270","essential","JJ",9,NA
"271","principles","NNS",10,NA
"272","of","IN",2,NA
"273","the","DT",3,NA
"274","faith","NN",5,NA
"275","by","IN",2,NA
"276","which","WDT",5,NA
"277","we","PP",2,NA
"278","live","VBP",4,NA
"279","and","CC",3,NA
"280","to","TO",2,NA
"281","declare","VB",7,NA
"282","our","PP$",3,NA
"283","aims","NNS",4,NA
"284","to","TO",2,NA
"285","all","DT",3,NA
"286","peoples","NNS",7,NA
"287","the","DT",3,NA
"288","american","NN",8,NA
"289","people","NNS",6,NA
"290","stand","VBP",5,NA
"291","firm","NN",4,NA
"292","in","IN",2,NA
"293","the","DT",3,NA
"294","faith","NN",5,NA
"295","which","WDT",5,NA
"296","has","VBZ",3,NA
"297","inspired","VBN",8,NA
"298","this","DT",4,NA
"299","nation","NN",6,NA
"300","from","IN",4,NA
"301","the","DT",3,NA
"302","beginning","NN",9,NA
"303","we","PP",2,NA
"304","believe","VBP",7,NA
"305","that","IN",4,NA
"306","all","DT",3,NA
"307","men","NNS",3,NA
"308","have","VBP",4,NA
"309","a","DT",1,NA
"310","right","NN",5,NA
"311","to","TO",2,NA
"312","equal","VB",5,NA
"313","justice","NN",7,NA
"314","under","IN",5,NA
"315","law","NN",3,NA
"316","and","CC",3,NA
"317","equal","JJ",5,NA
"318","opportunity","NN",11,NA
"319","to","TO",2,NA
"320","share","NN",5,NA
"321","in","IN",2,NA
"322","the","DT",3,NA
"323","common","JJ",6,NA
"324","good","NN",4,NA
"325","we","PP",2,NA
"326","believe","VBP",7,NA
"327","that","IN",4,NA
"328","all","DT",3,NA
"329","men","NNS",3,NA
"330","have","VBP",4,NA
"331","the","DT",3,NA
"332","right","NN",5,NA
"333","to","TO",2,NA
"334","freedom","NN",7,NA
"335","of","IN",2,NA
"336","thought","NN",7,NA
"337","and","CC",3,NA
"338","expression","NN",10,NA
"339","we","PP",2,NA
"340","believe","VBP",7,NA
"341","that","IN",4,NA
"342","all","DT",3,NA
"343","men","NNS",3,NA
"344","are","VBP",3,NA
"345","created","VBN",7,NA
"346","equal","JJ",5,NA
"347","because","IN",7,NA
"348","they","PP",4,NA
"349","are","VBP",3,NA
"350","created","VBN",7,NA
"351","in","IN",2,NA
"352","the","DT",3,NA
"353","image","NN",5,NA
"354","of","IN",2,NA
"355","god","NN",3,NA
"356","from","IN",4,NA
"357","this","DT",4,NA
"358","faith","NN",5,NA
"359","we","PP",2,NA
"360","will","MD",4,NA
"361","not","RB",3,NA
"362","be","VB",2,NA
"363","moved","VBN",5,NA
"364","the","DT",3,NA
"365","american","NN",8,NA
"366","people","NNS",6,NA
"367","desire","VBP",6,NA
"368","and","CC",3,NA
"369","are","VBP",3,NA
"370","determined","VBN",10,NA
"371","to","TO",2,NA
"372","work","VB",4,NA
"373","for","IN",3,NA
"374","a","DT",1,NA
"375","world","NN",5,NA
"376","in","IN",2,NA
"377","which","WDT",5,NA
"378","all","DT",3,NA
"379","nations","NNS",7,NA
"380","and","CC",3,NA
"381","all","DT",3,NA
"382","peoples","NNS",7,NA
"383","are","VBP",3,NA
"384","free","JJ",4,NA
"385","to","TO",2,NA
"386","govern","VB",6,NA
"387","themselves","PP",10,NA
"388","as","IN",2,NA
"389","they","PP",4,NA
"390","see","VBP",3,NA
"391","fit","NN",3,NA
"392","and","CC",3,NA
"393","to","TO",2,NA
"394","achieve","VB",7,NA
"395","a","DT",1,NA
"396","decent","JJ",6,NA
"397","and","CC",3,NA
"398","satisfying","JJ",10,NA
"399","life","NN",4,NA
"400","above","IN",5,NA
"401","all","DT",3,NA
"402","else","JJ",4,NA
"403","our","PP$",3,NA
"404","people","NNS",6,NA
"405","desire","VBP",6,NA
"406","and","CC",3,NA
"407","are","VBP",3,NA
"408","determined","VBN",10,NA
"409","to","TO",2,NA
"410","work","VB",4,NA
"411","for","IN",3,NA
"412","peace","NN",5,NA
"413","on","IN",2,NA
"414","earth","NN",5,NA
"415","a","DT",1,NA
"416","just","JJ",4,NA
"417","and","CC",3,NA
"418","lasting","JJ",7,NA
"419","peace","NN",5,NA
"420","based","VBN",5,NA
"421","on","IN",2,NA
"422","genuine","JJ",7,NA
"423","agreement","NN",9,NA
"424","freely","RB",6,NA
"425","arrived","VBD",7,NA
"426","at","IN",2,NA
"427","by","IN",2,NA
"428","equals","NNS",6,NA
"429","in","IN",2,NA
"430","the","DT",3,NA
"431","pursuit","NN",7,NA
"432","of","IN",2,NA
"433","these","DT",5,NA
"434","aims","VBZ",4,NA
"435","the","DT",3,NA
"436","united","VBN",6,NA
"437","states","NNS",6,NA
"438","and","CC",3,NA
"439","other","JJ",5,NA
"440","like","IN",4,NA
"441","minded","JJ",6,NA
"442","nations","NNS",7,NA
"443","find","VBP",4,NA
"444","themselves","PP",10,NA
"445","directly","RB",8,NA
"446","opposed","VBD",7,NA
"447","by","IN",2,NA
"448","a","DT",1,NA
"449","regime","NN",6,NA
"450","with","IN",4,NA
"451","contrary","JJ",8,NA
"452","aims","NNS",4,NA
"453","and","CC",3,NA
"454","a","DT",1,NA
"455","totally","RB",7,NA
"456","different","JJ",9,NA
"457","concept","NN",7,NA
"458","of","IN",2,NA
"459","life","NN",4,NA
"460","that","IN",4,NA
"461","regime","NN",6,NA
"462","adheres","VBZ",7,NA
"463","to","TO",2,NA
"464","a","DT",1,NA
"465","false","JJ",5,NA
"466","philosophy","NN",10,NA
"467","which","WDT",5,NA
"468","purports","VBZ",8,NA
"469","to","TO",2,NA
"470","offer","VB",5,NA
"471","freedom","NN",7,NA
"472","security","NN",8,NA
"473","and","CC",3,NA
"474","greater","JJR",7,NA
"475","opportunity","NN",11,NA
"476","to","TO",2,NA
"477","mankind","NN",7,NA
"478","misled","VBD",6,NA
"479","by","IN",2,NA
"480","this","DT",4,NA
"481","philosophy","NN",10,NA
"482","many","JJ",4,NA
"483","peoples","NNS",7,NA
"484","have","VBP",4,NA
"485","sacrificed","VBN",10,NA
"486","their","PP$",5,NA
"487","liberties","NNS",9,NA
"488","only","RB",4,NA
"489","to","TO",2,NA
"490","learn","VB",5,NA
"491","to","TO",2,NA
"492","their","PP$",5,NA
"493","sorrow","NN",6,NA
"494","that","IN",4,NA
"495","deceit","NN",6,NA
"496","and","CC",3,NA
"497","mockery","NN",7,NA
"498","poverty","NN",7,NA
"499","and","CC",3,NA
"500","tyranny","NN",7,NA
"501","are","VBP",3,NA
"502","their","PP$",5,NA
"503","reward","NN",6,NA
"504","that","IN",4,NA
"505","false","JJ",5,NA
"506","philosophy","NN",10,NA
"507","is","VBZ",2,NA
"508","communism","NN",9,NA
"509","communism","NN",9,NA
"510","is","VBZ",2,NA
"511","based","VBN",5,NA
"512","on","IN",2,NA
"513","the","DT",3,NA
"514","belief","NN",6,NA
"515","that","IN",4,NA
"516","man","NN",3,NA
"517","is","VBZ",2,NA
"518","so","RB",2,NA
"519","weak","JJ",4,NA
"520","and","CC",3,NA
"521","inadequate","JJ",10,NA
"522","that","IN",4,NA
"523","he","PP",2,NA
"524","is","VBZ",2,NA
"525","unable","JJ",6,NA
"526","to","TO",2,NA
"527","govern","VB",6,NA
"528","himself","PP",7,NA
"529","and","CC",3,NA
"530","therefore","RB",9,NA
"531","requires","VBZ",8,NA
"532","the","DT",3,NA
"533","rule","NN",4,NA
"534","of","IN",2,NA
"535","strong","JJ",6,NA
"536","masters","NNS",7,NA
"537","democracy","NN",9,NA
"538","is","VBZ",2,NA
"539","based","VBN",5,NA
"540","on","IN",2,NA
"541","the","DT",3,NA
"542","conviction","NN",10,NA
"543","that","IN",4,NA
"544","man","NN",3,NA
"545","has","VBZ",3,NA
"546","the","DT",3,NA
"547","moral","JJ",5,NA
"548","and","CC",3,NA
"549","intellectual","JJ",12,NA
"550","capacity","NN",8,NA
"551","as","RB",2,NA
"552","well","RB",4,NA
"553","as","IN",2,NA
"554","the","DT",3,NA
"555","inalienable","JJ",11,NA
"556","right","NN",5,NA
"557","to","TO",2,NA
"558","govern","VB",6,NA
"559","himself","PP",7,NA
"560","with","IN",4,NA
"561","reason","NN",6,NA
"562","and","CC",3,NA
"563","justice","NN",7,NA
"564","communism","NN",9,NA
"565","subjects","VBZ",8,NA
"566","the","DT",3,NA
"567","individual","NN",10,NA
"568","to","TO",2,NA
"569","arrest","VB",6,NA
"570","without","IN",7,NA
"571","lawful","JJ",6,NA
"572","cause","NN",5,NA
"573","punishment","NN",10,NA
"574","without","IN",7,NA
"575","trial","NN",5,NA
"576","and","CC",3,NA
"577","forced","VBN",6,NA
"578","labor","NN",5,NA
"579","as","IN",2,NA
"580","the","DT",3,NA
"581","chattel","NN",7,NA
"582","of","IN",2,NA
"583","the","DT",3,NA
"584","state","NN",5,NA
"585","it","PP",2,NA
"586","decrees","VBZ",7,NA
"587","what","WDT",4,NA
"588","information","NN",11,NA
"589","he","PP",2,NA
"590","shall","MD",5,NA
"591","receive","VB",7,NA
"592","what","WP",4,NA
"593","art","NN",3,NA
"594","he","PP",2,NA
"595","shall","MD",5,NA
"596","produce","VB",7,NA
"597","what","WP",4,NA
"598","leaders","NNS",7,NA
"599","he","PP",2,NA
"600","shall","MD",5,NA
"601","follow","VB",6,NA
"602","and","CC",3,NA
"603","what","WP",4,NA
"604","thoughts","NNS",8,NA
"605","he","PP",2,NA
"606","shall","MD",5,NA
"607","think","VB",5,NA
"608","democracy","NN",9,NA
"609","maintains","VBZ",9,NA
"610","that","IN",4,NA
"611","government","NN",10,NA
"612","is","VBZ",2,NA
"613","established","VBN",11,NA
"614","for","IN",3,NA
"615","the","DT",3,NA
"616","benefit","NN",7,NA
"617","of","IN",2,NA
"618","the","DT",3,NA
"619","individual","NN",10,NA
"620","and","CC",3,NA
"621","is","VBZ",2,NA
"622","charged","VBN",7,NA
"623","with","IN",4,NA
"624","the","DT",3,NA
"625","responsibility","NN",14,NA
"626","of","IN",2,NA
"627","protecting","VBG",10,NA
"628","the","DT",3,NA
"629","rights","NNS",6,NA
"630","of","IN",2,NA
"631","the","DT",3,NA
"632","individual","NN",10,NA
"633","and","CC",3,NA
"634","his","PP$",3,NA
"635","freedom","NN",7,NA
"636","in","IN",2,NA
"637","the","DT",3,NA
"638","exercise","NN",8,NA
"639","of","IN",2,NA
"640","his","PP$",3,NA
"641","abilities","NNS",9,NA
"642","communism","NN",9,NA
"643","maintains","VBZ",9,NA
"644","that","IN",4,NA
"645","social","JJ",6,NA
"646","wrongs","NNS",6,NA
"647","can","MD",3,NA
"648","be","VB",2,NA
"649","corrected","VBN",9,NA
"650","only","RB",4,NA
"651","by","IN",2,NA
"652","violence","NN",8,NA
"653","democracy","NN",9,NA
"654","has","VBZ",3,NA
"655","proved","VBN",6,NA
"656","that","DT",4,NA
"657","social","JJ",6,NA
"658","justice","NN",7,NA
"659","can","MD",3,NA
"660","be","VB",2,NA
"661","achieved","VBN",8,NA
"662","through","IN",7,NA
"663","peaceful","JJ",8,NA
"664","change","NN",6,NA
"665","communism","NN",9,NA
"666","holds","VBZ",5,NA
"667","that","IN",4,NA
"668","the","DT",3,NA
"669","world","NN",5,NA
"670","is","VBZ",2,NA
"671","so","RB",2,NA
"672","deeply","RB",6,NA
"673","divided","VBN",7,NA
"674","into","IN",4,NA
"675","opposing","VBG",8,NA
"676","classes","NNS",7,NA
"677","that","IN",4,NA
"678","war","NN",3,NA
"679","is","VBZ",2,NA
"680","inevitable","JJ",10,NA
"681","democracy","NN",9,NA
"682","holds","VBZ",5,NA
"683","that","IN",4,NA
"684","free","JJ",4,NA
"685","nations","NNS",7,NA
"686","can","MD",3,NA
"687","settle","VB",6,NA
"688","differences","NNS",11,NA
"689","justly","RB",6,NA
"690","and","CC",3,NA
"691","maintain","VB",8,NA
"692","lasting","JJ",7,NA
"693","peace","NN",5,NA
"694","these","DT",5,NA
"695","differences","NNS",11,NA
"696","between","IN",7,NA
"697","communism","NN",9,NA
"698","and","CC",3,NA
"699","democracy","NN",9,NA
"700","do","VBP",2,NA
"701","not","RB",3,NA
"702","concern","VB",7,NA
"703","the","DT",3,NA
"704","united","VBN",6,NA
"705","states","NNS",6,NA
"706","alone","JJ",5,NA
"707","people","NNS",6,NA
"708","everywhere","RB",10,NA
"709","are","VBP",3,NA
"710","coming","VBG",6,NA
"711","to","TO",2,NA
"712","realize","VB",7,NA
"713","that","IN",4,NA
"714","what","WP",4,NA
"715","is","VBZ",2,NA
"716","involved","VBN",8,NA
"717","is","VBZ",2,NA
"718","material","NN",8,NA
"719","well","RB",4,NA
"720","being","VBG",5,NA
"721","human","JJ",5,NA
"722","dignity","NN",7,NA
"723","and","CC",3,NA
"724","the","DT",3,NA
"725","right","NN",5,NA
"726","to","TO",2,NA
"727","believe","VB",7,NA
"728","in","IN",2,NA
"729","and","CC",3,NA
"730","worship","NN",7,NA
"731","god","NN",3,NA
"732","i","NP",1,NA
"733","state","NN",5,NA
"734","these","DT",5,NA
"735","differences","NNS",11,NA
"736","not","RB",3,NA
"737","to","TO",2,NA
"738","draw","VB",4,NA
"739","issues","NNS",6,NA
"740","of","IN",2,NA
"741","belief","NN",6,NA
"742","as","IN",2,NA
"743","such","JJ",4,NA
"744","but","CC",3,NA
"745","because","IN",7,NA
"746","the","DT",3,NA
"747","actions","NNS",7,NA
"748","resulting","VBG",9,NA
"749","from","IN",4,NA
"750","the","DT",3,NA
"751","communist","JJ",9,NA
"752","philosophy","NN",10,NA
"753","are","VBP",3,NA
"754","a","DT",1,NA
"755","threat","NN",6,NA
"756","to","TO",2,NA
"757","the","DT",3,NA
"758","efforts","NNS",7,NA
"759","of","IN",2,NA
"760","free","JJ",4,NA
"761","nations","NNS",7,NA
"762","to","TO",2,NA
"763","bring","VB",5,NA
"764","about","IN",5,NA
"765","world","NN",5,NA
"766","recovery","NN",8,NA
"767","and","CC",3,NA
"768","lasting","JJ",7,NA
"769","peace","NN",5,NA
"770","since","IN",5,NA
"771","the","DT",3,NA
"772","end","NN",3,NA
"773","of","IN",2,NA
"774","hostilities","NNS",11,NA
"775","the","DT",3,NA
"776","united","VBN",6,NA
"777","states","NNS",6,NA
"778","has","VBZ",3,NA
"779","invested","VBN",8,NA
"780","its","PP$",3,NA
"781","substance","NN",9,NA
"782","and","CC",3,NA
"783","its","PP$",3,NA
"784","energy","NN",6,NA
"785","in","IN",2,NA
"786","a","DT",1,NA
"787","great","JJ",5,NA
"788","constructive","JJ",12,NA
"789","effort","NN",6,NA
"790","to","TO",2,NA
"791","restore","VB",7,NA
"792","peace","NN",5,NA
"793","stability","NN",9,NA
"794","and","CC",3,NA
"795","freedom","NN",7,NA
"796","to","TO",2,NA
"797","the","DT",3,NA
"798","world","NN",5,NA
"799","we","PP",2,NA
"800","have","VBP",4,NA
"801","sought","VBN",6,NA
"802","no","DT",2,NA
"803","territory","NN",9,NA
"804","and","CC",3,NA
"805","we","PP",2,NA
"806","have","VBP",4,NA
"807","imposed","VBN",7,NA
"808","our","PP$",3,NA
"809","will","NN",4,NA
"810","on","IN",2,NA
"811","none","NN",4,NA
"812","we","PP",2,NA
"813","have","VBP",4,NA
"814","asked","VBN",5,NA
"815","for","IN",3,NA
"816","no","DT",2,NA
"817","privileges","NNS",10,NA
"818","we","PP",2,NA
"819","would","MD",5,NA
"820","not","RB",3,NA
"821","extend","VB",6,NA
"822","to","TO",2,NA
"823","others","NNS",6,NA
"824","we","PP",2,NA
"825","have","VBP",4,NA
"826","constantly","RB",10,NA
"827","and","CC",3,NA
"828","vigorously","RB",10,NA
"829","supported","VBD",9,NA
"830","the","DT",3,NA
"831","united","VBN",6,NA
"832","nations","NNS",7,NA
"833","and","CC",3,NA
"834","related","JJ",7,NA
"835","agencies","NNS",8,NA
"836","as","IN",2,NA
"837","a","DT",1,NA
"838","means","NN",5,NA
"839","of","IN",2,NA
"840","applying","VBG",8,NA
"841","democratic","JJ",10,NA
"842","principles","NNS",10,NA
"843","to","TO",2,NA
"844","international","JJ",13,NA
"845","relations","NNS",9,NA
"846","we","PP",2,NA
"847","have","VBP",4,NA
"848","consistently","RB",12,NA
"849","advocated","VBN",9,NA
"850","and","CC",3,NA
"851","relied","VBN",6,NA
"852","upon","IN",4,NA
"853","peaceful","JJ",8,NA
"854","settlement","NN",10,NA
"855","of","IN",2,NA
"856","disputes","NNS",8,NA
"857","among","IN",5,NA
"858","nations","NNS",7,NA
"859","we","PP",2,NA
"860","have","VBP",4,NA
"861","made","VBN",4,NA
"862","every","DT",5,NA
"863","effort","NN",6,NA
"864","to","TO",2,NA
"865","secure","VB",6,NA
"866","agreement","NN",9,NA
"867","on","IN",2,NA
"868","effective","JJ",9,NA
"869","international","JJ",13,NA
"870","control","NN",7,NA
"871","of","IN",2,NA
"872","our","PP$",3,NA
"873","most","RBS",4,NA
"874","powerful","JJ",8,NA
"875","weapon","NN",6,NA
"876","and","CC",3,NA
"877","we","PP",2,NA
"878","have","VBP",4,NA
"879","worked","VBN",6,NA
"880","steadily","RB",8,NA
"881","for","IN",3,NA
"882","the","DT",3,NA
"883","limitation","NN",10,NA
"884","and","CC",3,NA
"885","control","NN",7,NA
"886","of","IN",2,NA
"887","all","DT",3,NA
"888","armaments","NNS",9,NA
"889","we","PP",2,NA
"890","have","VBP",4,NA
"891","encouraged","VBN",10,NA
"892","by","IN",2,NA
"893","precept","NN",7,NA
"894","and","CC",3,NA
"895","example","NN",7,NA
"896","the","DT",3,NA
"897","expansion","NN",9,NA
"898","of","IN",2,NA
"899","world","NN",5,NA
"900","trade","NN",5,NA
"901","on","IN",2,NA
"902","a","DT",1,NA
"903","sound","JJ",5,NA
"904","and","CC",3,NA
"905","fair","JJ",4,NA
"906","basis","NN",5,NA
"907","almost","RB",6,NA
"908","a","DT",1,NA
"909","year","NN",4,NA
"910","ago","RB",3,NA
"911","in","IN",2,NA
"912","company","NN",7,NA
"913","with","IN",4,NA
"914","16","CD",2,NA
"915","free","JJ",4,NA
"916","nations","NNS",7,NA
"917","of","IN",2,NA
"918","europe","NN",6,NA
"919","we","PP",2,NA
"920","launched","VBD",8,NA
"921","the","DT",3,NA
"922","greatest","JJS",8,NA
"923","cooperative","JJ",11,NA
"924","economic","JJ",8,NA
"925","program","NN",7,NA
"926","in","IN",2,NA
"927","history","NN",7,NA
"928","the","DT",3,NA
"929","purpose","NN",7,NA
"930","of","IN",2,NA
"931","that","DT",4,NA
"932","unprecedented","JJ",13,NA
"933","effort","NN",6,NA
"934","is","VBZ",2,NA
"935","to","TO",2,NA
"936","invigorate","VB",10,NA
"937","and","CC",3,NA
"938","strengthen","VB",10,NA
"939","democracy","NN",9,NA
"940","in","IN",2,NA
"941","europe","NN",6,NA
"942","so","RB",2,NA
"943","that","IN",4,NA
"944","the","DT",3,NA
"945","free","JJ",4,NA
"946","people","NNS",6,NA
"947","of","IN",2,NA
"948","that","DT",4,NA
"949","continent","NN",9,NA
"950","can","MD",3,NA
"951","resume","VB",6,NA
"952","their","PP$",5,NA
"953","rightful","JJ",8,NA
"954","place","NN",5,NA
"955","in","IN",2,NA
"956","the","DT",3,NA
"957","forefront","NN",9,NA
"958","of","IN",2,NA
"959","civilization","NN",12,NA
"960","and","CC",3,NA
"961","can","MD",3,NA
"962","contribute","VB",10,NA
"963","once","RB",4,NA
"964","more","JJR",4,NA
"965","to","TO",2,NA
"966","the","DT",3,NA
"967","security","NN",8,NA
"968","and","CC",3,NA
"969","welfare","NN",7,NA
"970","of","IN",2,NA
"971","the","DT",3,NA
"972","world","NN",5,NA
"973","our","PP$",3,NA
"974","efforts","NNS",7,NA
"975","have","VBP",4,NA
"976","brought","VBN",7,NA
"977","new","JJ",3,NA
"978","hope","NN",4,NA
"979","to","TO",2,NA
"980","all","DT",3,NA
"981","mankind","NN",7,NA
"982","we","PP",2,NA
"983","have","VBP",4,NA
"984","beaten","VBN",6,NA
"985","back","JJ",4,NA
"986","despair","NN",7,NA
"987","and","CC",3,NA
"988","defeatism","NN",9,NA
"989","we","PP",2,NA
"990","have","VBP",4,NA
"991","saved","VBN",5,NA
"992","a","DT",1,NA
"993","number","NN",6,NA
"994","of","IN",2,NA
"995","countries","NNS",9,NA
"996","from","IN",4,NA
"997","losing","VBG",6,NA
"998","their","PP$",5,NA
"999","liberty","NN",7,NA
"1000","hundreds","NNS",8,NA
"1001","of","IN",2,NA
"1002","millions","NNS",8,NA
"1003","of","IN",2,NA
"1004","people","NNS",6,NA
"1005","all","RB",3,NA
"1006","over","IN",4,NA
