"","単語","品詞名","文字数","出現数"
"108","surest","JJS",6,3
"109","guaranty","NN",8,3
"110","of","IN",2,3
"111","both","DT",4,3
"112","standing","NN",8,3
"113","in","IN",2,3
"114","this","DT",4,3
"115","presence","NN",8,3
"116","mindful","JJ",7,3
"117","of","IN",2,3
"118","the","DT",3,3
"119","solemnity","NN",9,3
"120","of","IN",2,3
"121","this","DT",4,3
"122","occasion","NN",8,3
"123","feeling","VBG",7,3
"124","the","DT",3,3
"125","emotions","NNS",8,3
"126","which","WDT",5,3
"127","no","DT",2,3
"128","one","CD",3,3
"129","may","MD",3,3
"130","know","VB",4,3
"131","until","IN",5,3
"132","he","PP",2,3
"133","senses","VBZ",6,3
"134","the","DT",3,3
"135","great","JJ",5,3
"136","weight","NN",6,3
"137","of","IN",2,3
"138","responsibility","NN",14,3
"139","for","IN",3,3
"140","himself","PP",7,3
"141","i","NP",1,3
"142","must","MD",4,3
"143","utter","VB",5,3
"144","my","PP$",2,3
"145","belief","NN",6,3
"146","in","IN",2,3
"147","the","DT",3,3
"148","divine","JJ",6,3
"149","inspiration","NN",11,3
"150","of","IN",2,3
"151","the","DT",3,3
"152","founding","JJ",8,3
"153","fathers","NNS",7,3
"154","surely","RB",6,3
"155","there","EX",5,3
"156","must","MD",4,3
"157","have","VB",4,3
"158","been","VBN",4,3
"159","god","NN",3,3
"160","intent","NN",6,3
"161","in","IN",2,3
"162","the","DT",3,3
"163","making","NN",6,3
"164","of","IN",2,3
"165","this","DT",4,3
"166","new","JJ",3,3
"167","world","NN",5,3
"168","republic","NN",8,3
"169","ours","PP",4,3
"170","is","VBZ",2,3
"171","an","DT",2,3
"172","organic","JJ",7,3
"173","law","NN",3,3
"174","which","WDT",5,3
"175","had","VBD",3,3
"176","but","RB",3,3
"177","one","CD",3,3
"178","ambiguity","NN",9,3
"179","and","CC",3,3
"180","we","PP",2,3
"181","saw","VBD",3,3
"182","that","IN",4,3
"183","effaced","VBN",7,3
"184","in","IN",2,3
"185","a","DT",1,3
"186","baptism","NN",7,3
"187","of","IN",2,3
"188","sacrifice","NN",9,3
"189","and","CC",3,3
"190","blood","NN",5,3
"191","with","IN",4,3
"192","union","NN",5,3
"193","maintained","VBD",10,3
"194","the","DT",3,3
"195","nation","NN",6,3
"196","supreme","NN",7,3
"197","and","CC",3,3
"198","its","PP$",3,3
"199","concord","NN",7,3
"200","inspiring","VBG",9,3
"201","we","PP",2,3
"202","have","VBP",4,3
"203","seen","VBN",4,3
"204","the","DT",3,3
"205","world","NN",5,3
"206","rivet","VB",5,3
"207","its","PP$",3,3
"208","hopeful","JJ",7,3
"209","gaze","NN",4,3
"210","on","IN",2,3
"211","the","DT",3,3
"212","great","JJ",5,3
"213","truths","NNS",6,3
"214","on","IN",2,3
"215","which","WDT",5,3
"216","the","DT",3,3
"217","founders","NNS",8,3
"218","wrought","VBP",7,3
"219","we","PP",2,3
"220","have","VBP",4,3
"221","seen","VBN",4,3
"222","civil","JJ",5,3
"223","human","JJ",5,3
"224","and","CC",3,3
"225","religious","JJ",9,3
"226","liberty","NN",7,3
"227","verified","VBN",8,3
"228","and","CC",3,3
"229","glorified","VBN",9,3
"230","in","IN",2,3
"231","the","DT",3,3
"232","beginning","NN",9,3
"233","the","DT",3,3
"234","old","JJ",3,3
"235","world","NN",5,3
"236","scoffed","VBN",7,3
"237","at","IN",2,3
"238","our","PP$",3,3
"239","experiment","NN",10,3
"240",";","SENT",1,3
"241","today","RB",5,4
"242","our","PP$",3,4
"243","foundations","NNS",11,4
"244","of","IN",2,4
"245","political","JJ",9,4
"246","and","CC",3,4
"247","social","JJ",6,4
"248","belief","NN",6,4
"249","stand","NN",5,4
"250","unshaken","VBN",8,4
"251","a","DT",1,4
"252","precious","JJ",8,4
"253","inheritance","NN",11,4
"254","to","TO",2,4
"255","ourselves","PP",9,4
"256","an","DT",2,4
"257","inspiring","JJ",9,4
"258","example","NN",7,4
"259","of","IN",2,4
"260","freedom","NN",7,4
"261","and","CC",3,4
"262","civilization","NN",12,4
"263","to","TO",2,4
"264","all","DT",3,4
"265","mankind","NN",7,4
"266","let","VB",3,4
"267","us","PP",2,4
"268","express","VB",7,4
"269","renewed","VBN",7,4
"270","and","CC",3,4
"271","strengthened","VBN",12,4
"272","devotion","NN",8,4
"273","in","IN",2,4
"274","grateful","JJ",8,4
"275","reverence","NN",9,4
"276","for","IN",3,4
"277","the","DT",3,4
"278","immortal","JJ",8,4
"279","beginning","NN",9,4
"280","and","CC",3,4
"281","utter","VB",5,4
"282","our","PP$",3,4
"283","confidence","NN",10,4
"284","in","IN",2,4
"285","the","DT",3,4
"286","supreme","JJ",7,4
"287","fulfillment","NN",11,4
"288","the","DT",3,4
"289","recorded","JJ",8,4
"290","progress","NN",8,4
"291","of","IN",2,4
"292","our","PP$",3,4
"293","republic","NN",8,4
"294","materially","RB",10,4
"295","and","CC",3,4
"296","spiritually","RB",11,4
"297","in","IN",2,4
"298","itself","PP",6,4
"299","proves","VBZ",6,4
"300","the","DT",3,4
"301","wisdom","NN",6,4
"302","of","IN",2,4
"303","the","DT",3,4
"304","inherited","VBN",9,4
"305","policy","NN",6,4
"306","of","IN",2,4
"307","noninvolvement","NN",14,4
"308","in","IN",2,4
"309","old","JJ",3,4
"310","world","NN",5,4
"311","affairs","NNS",7,4
"312","confident","JJ",9,4
"313","of","IN",2,4
"314","our","PP$",3,4
"315","ability","NN",7,4
"316","to","TO",2,4
"317","work","VB",4,4
"318","out","RP",3,4
"319","our","PP$",3,4
"320","own","JJ",3,4
"321","destiny","NN",7,4
"322","and","CC",3,4
"323","jealously","RB",9,4
"324","guarding","VBG",8,4
"325","our","PP$",3,4
"326","right","NN",5,4
"327","to","TO",2,4
"328","do","VB",2,4
"329","so","IN",2,4
"330","we","PP",2,4
"331","seek","VBP",4,4
"332","no","DT",2,4
"333","part","NN",4,4
"334","in","IN",2,4
"335","directing","VBG",9,4
"336","the","DT",3,4
"337","destinies","NNS",9,4
"338","of","IN",2,4
"339","the","DT",3,4
"340","old","JJ",3,4
"341","world","NN",5,4
"342","we","PP",2,4
"343","do","VBP",2,4
"344","not","RB",3,4
"345","mean","VB",4,4
"346","to","TO",2,4
"347","be","VB",2,4
"348","entangled","VBN",9,4
"349","we","PP",2,4
"350","will","MD",4,4
"351","accept","VB",6,4
"352","no","DT",2,4
"353","responsibility","NN",14,4
"354","except","IN",6,4
"355","as","IN",2,4
"356","our","PP$",3,4
"357","own","JJ",3,4
"358","conscience","NN",10,4
"359","and","CC",3,4
"360","judgment","NN",8,4
"361","in","IN",2,4
"362","each","DT",4,4
"363","instance","NN",8,4
"364","may","MD",3,4
"365","determine","VB",9,4
"366","our","PP$",3,4
"367","eyes","NNS",4,4
"368","never","RB",5,4
"369","will","MD",4,4
"370","be","VB",2,4
"371","blind","JJ",5,4
"372","to","TO",2,4
"373","a","DT",1,4
"374","developing","VBG",10,4
"375","menace","NN",6,4
"376","our","PP$",3,4
"377","ears","NNS",4,4
"378","never","RB",5,4
"379","deaf","JJ",4,4
"380","to","TO",2,4
"381","the","DT",3,4
"382","call","NN",4,4
"383","of","IN",2,4
"384","civilization","NN",12,4
"385","we","PP",2,4
"386","recognize","VBP",9,4
"387","the","DT",3,4
"388","new","JJ",3,4
"389","order","NN",5,4
"390","in","IN",2,4
"391","the","DT",3,4
"392","world","NN",5,4
"393","with","IN",4,4
"394","the","DT",3,4
"395","closer","JJR",6,4
"396","contacts","NNS",8,4
"397","which","WDT",5,4
"398","progress","NN",8,4
"399","has","VBZ",3,4
"400","wrought","JJ",7,4
"401","we","PP",2,4
"402","sense","VBP",5,4
"403","the","DT",3,4
"404","call","NN",4,4
"405","of","IN",2,4
"406","the","DT",3,4
"407","human","JJ",5,4
"408","heart","NN",5,4
"409","for","IN",3,4
"410","fellowship","NN",10,4
"411","fraternity","NN",10,4
"412","and","CC",3,4
"413","cooperation","NN",11,4
"414","we","PP",2,4
"415","crave","VBP",5,4
"416","friendship","NN",10,4
"417","and","CC",3,4
"418","harbor","VB",6,4
"419","no","DT",2,4
"420","hate","NN",4,4
"421","but","CC",3,4
"422","america","NN",7,4
"423","our","PP$",3,4
"424","america","NN",7,4
"425","the","DT",3,4
"426","america","NN",7,4
"427","builded","VBN",7,4
"428","on","IN",2,4
"429","the","DT",3,4
"430","foundation","NN",10,4
"431","laid","VBN",4,4
"432","by","IN",2,4
"433","the","DT",3,4
"434","inspired","VBN",8,4
"435","fathers","NNS",7,4
"436","can","MD",3,4
"437","be","VB",2,4
"438","a","DT",1,4
"439","party","NN",5,4
"440","to","TO",2,4
"441","no","DT",2,4
"442","permanent","JJ",9,4
"443","military","JJ",8,4
"444","alliance","NN",8,4
"445","it","PP",2,4
"446","can","MD",3,4
"447","enter","VB",5,4
"448","into","IN",4,4
"449","no","DT",2,4
"450","political","JJ",9,4
"451","commitments","NNS",11,4
"452","nor","CC",3,4
"453","assume","VB",6,4
"454","any","DT",3,4
"455","economic","JJ",8,4
"456","obligations","NNS",11,4
"457","which","WDT",5,4
"458","will","MD",4,4
"459","subject","VB",7,4
"460","our","PP$",3,4
"461","decisions","NNS",9,4
"462","to","TO",2,4
"463","any","DT",3,4
"464","other","JJ",5,4
"465","than","IN",4,4
"466","our","PP$",3,4
"467","own","JJ",3,4
"468","authority","NN",9,4
"469","i","NNS",1,4
"470","am","VBP",2,4
"471","sure","JJ",4,4
"472","our","PP$",3,4
"473","own","JJ",3,4
"474","people","NNS",6,4
"475","will","MD",4,4
"476","not","RB",3,4
"477","misunderstand","VB",13,4
"478","nor","CC",3,4
"479","will","MD",4,4
"480","the","DT",3,4
"481","world","NN",5,4
"482","misconstrue","VBP",11,4
"483","we","PP",2,4
"484","have","VBP",4,4
"485","no","RB",2,4
"486","thought","VBN",7,4
"487","to","TO",2,4
"488","impede","VB",6,4
"489","the","DT",3,4
"490","paths","NNS",5,4
"491","to","TO",2,4
"492","closer","JJR",6,4
"493","relationship","NN",12,4
"494","we","PP",2,4
"495","wish","VBP",4,4
"496","to","TO",2,4
"497","promote","VB",7,4
"498","understanding","NN",13,4
"499","we","PP",2,4
"500","want","VBP",4,4
"501","to","TO",2,4
"502","do","VB",2,4
"503","our","PP$",3,4
"504","part","NN",4,4
"505","in","IN",2,4
"506","making","VBG",6,4
"507","offensive","JJ",9,4
"508","warfare","NN",7,4
"509","so","RB",2,4
"510","hateful","JJ",7,4
"511","that","IN",4,4
"512","governments","NNS",11,4
"513","and","CC",3,4
"514","peoples","NNS",7,4
"515","who","WP",3,4
"516","resort","VBP",6,4
"517","to","TO",2,4
"518","it","PP",2,4
"519","must","MD",4,4
"520","prove","VB",5,4
"521","the","DT",3,4
"522","righteousness","NN",13,4
"523","of","IN",2,4
"524","their","PP$",5,4
"525","cause","NN",5,4
"526","or","CC",2,4
"527","stand","NN",5,4
"528","as","IN",2,4
"529","outlaws","NNS",7,4
"530","before","IN",6,4
"531","the","DT",3,4
"532","bar","NN",3,4
"533","of","IN",2,4
"534","civilization","NN",12,4
"535","we","PP",2,4
"536","are","VBP",3,4
"537","ready","JJ",5,4
"538","to","TO",2,4
"539","associate","VB",9,4
"540","ourselves","PP",9,4
"541","with","IN",4,4
"542","the","DT",3,4
"543","nations","NNS",7,4
"544","of","IN",2,4
"545","the","DT",3,4
"546","world","NN",5,4
"547","great","JJ",5,4
"548","and","CC",3,4
"549","small","JJ",5,4
"550","for","IN",3,4
"551","conference","NN",10,4
"552","for","IN",3,4
"553","counsel","NN",7,4
"554",";","SENT",1,4
"555","to","TO",2,5
"556","seek","VB",4,5
"557","the","DT",3,5
"558","expressed","VBN",9,5
"559","views","NNS",5,5
"560","of","IN",2,5
"561","world","NN",5,5
"562","opinion","NN",7,5
"563",";","SENT",1,5
"564","to","TO",2,6
"565","recommend","VB",9,6
"566","a","DT",1,6
"567","way","NN",3,6
"568","to","TO",2,6
"569","approximate","VB",11,6
"570","disarmament","NN",11,6
"571","and","CC",3,6
"572","relieve","VB",7,6
"573","the","DT",3,6
"574","crushing","VBG",8,6
"575","burdens","NNS",7,6
"576","of","IN",2,6
"577","military","JJ",8,6
"578","and","CC",3,6
"579","naval","JJ",5,6
"580","establishments","NNS",14,6
"581","we","PP",2,6
"582","elect","VBP",5,6
"583","to","TO",2,6
"584","participate","VB",11,6
"585","in","IN",2,6
"586","suggesting","VBG",10,6
"587","plans","NNS",5,6
"588","for","IN",3,6
"589","mediation","NN",9,6
"590","conciliation","NN",12,6
"591","and","CC",3,6
"592","arbitration","NN",11,6
"593","and","CC",3,6
"594","would","MD",5,6
"595","gladly","RB",6,6
"596","join","VB",4,6
"597","in","IN",2,6
"598","that","DT",4,6
"599","expressed","VBN",9,6
"600","conscience","NN",10,6
"601","of","IN",2,6
"602","progress","NN",8,6
"603","which","WDT",5,6
"604","seeks","VBZ",5,6
"605","to","TO",2,6
"606","clarify","VB",7,6
"607","and","CC",3,6
"608","write","VB",5,6
"609","the","DT",3,6
"610","laws","NNS",4,6
"611","of","IN",2,6
"612","international","JJ",13,6
"613","relationship","NN",12,6
"614","and","CC",3,6
"615","establish","VB",9,6
"616","a","DT",1,6
"617","world","NN",5,6
"618","court","NN",5,6
"619","for","IN",3,6
"620","the","DT",3,6
"621","disposition","NN",11,6
"622","of","IN",2,6
"623","such","JJ",4,6
"624","justiciable","JJ",11,6
"625","questions","NNS",9,6
"626","as","IN",2,6
"627","nations","NNS",7,6
"628","are","VBP",3,6
"629","agreed","VBN",6,6
"630","to","TO",2,6
"631","submit","VB",6,6
"632","thereto","RB",7,6
"633","in","IN",2,6
"634","expressing","VBG",10,6
"635","aspirations","NNS",11,6
"636","in","IN",2,6
"637","seeking","VBG",7,6
"638","practical","JJ",9,6
"639","plans","NNS",5,6
"640","in","IN",2,6
"641","translating","VBG",11,6
"642","humanity","NN",8,6
"643","new","JJ",3,6
"644","concept","NN",7,6
"645","of","IN",2,6
"646","righteousness","NN",13,6
"647","and","CC",3,6
"648","justice","NN",7,6
"649","and","CC",3,6
"650","its","PP$",3,6
"651","hatred","NN",6,6
"652","of","IN",2,6
"653","war","NN",3,6
"654","into","IN",4,6
"655","recommended","JJ",11,6
"656","action","NN",6,6
"657","we","PP",2,6
"658","are","VBP",3,6
"659","ready","JJ",5,6
"660","most","JJS",4,6
"661","heartily","RB",8,6
"662","to","TO",2,6
"663","unite","VB",5,6
"664","but","CC",3,6
"665","every","DT",5,6
"666","commitment","NN",10,6
"667","must","MD",4,6
"668","be","VB",2,6
"669","made","VBN",4,6
"670","in","IN",2,6
"671","the","DT",3,6
"672","exercise","NN",8,6
"673","of","IN",2,6
"674","our","PP$",3,6
"675","national","JJ",8,6
"676","sovereignty","NN",11,6
"677","since","IN",5,6
"678","freedom","NN",7,6
"679","impelled","VBN",8,6
"680","and","CC",3,6
"681","independence","NN",12,6
"682","inspired","VBD",8,6
"683","and","CC",3,6
"684","nationality","NN",11,6
"685","exalted","VBD",7,6
"686","a","DT",1,6
"687","world","NN",5,6
"688","supergovernment","NN",15,6
"689","is","VBZ",2,6
"690","contrary","JJ",8,6
"691","to","TO",2,6
"692","everything","NN",10,6
"693","we","PP",2,6
"694","cherish","VBP",7,6
"695","and","CC",3,6
"696","can","MD",3,6
"697","have","VB",4,6
"698","no","DT",2,6
"699","sanction","NN",8,6
"700","by","IN",2,6
"701","our","PP$",3,6
"702","republic","NN",8,6
"703","this","DT",4,6
"704","is","VBZ",2,6
"705","not","RB",3,6
"706","selfishness","NN",11,6
"707","it","PP",2,6
"708","is","VBZ",2,6
"709","sanctity","NN",8,6
"710","it","PP",2,6
"711","is","VBZ",2,6
"712","not","RB",3,6
"713","aloofness","NN",9,6
"714","it","PP",2,6
"715","is","VBZ",2,6
"716","security","NN",8,6
"717","it","PP",2,6
"718","is","VBZ",2,6
"719","not","RB",3,6
"720","suspicion","NN",9,6
"721","of","IN",2,6
"722","others","NNS",6,6
"723","it","PP",2,6
"724","is","VBZ",2,6
"725","patriotic","JJ",9,6
"726","adherence","NN",9,6
"727","to","TO",2,6
"728","the","DT",3,6
"729","things","NNS",6,6
"730","which","WDT",5,6
"731","made","VBD",4,6
"732","us","PP",2,6
"733","what","WP",4,6
"734","we","PP",2,6
"735","are","VBP",3,6
"736","today","RB",5,6
"737","better","RBR",6,6
"738","than","IN",4,6
"739","ever","RB",4,6
"740","before","IN",6,6
"741","we","PP",2,6
"742","know","VBP",4,6
"743","the","DT",3,6
"744","aspirations","NNS",11,6
"745","of","IN",2,6
"746","humankind","NN",9,6
"747","and","CC",3,6
"748","share","VB",5,6
"749","them","PP",4,6
"750","we","PP",2,6
"751","have","VBP",4,6
"752","come","VBN",4,6
"753","to","TO",2,6
"754","a","DT",1,6
"755","new","JJ",3,6
"756","realization","NN",11,6
"757","of","IN",2,6
"758","our","PP$",3,6
"759","place","NN",5,6
"760","in","IN",2,6
"761","the","DT",3,6
"762","world","NN",5,6
"763","and","CC",3,6
"764","a","DT",1,6
"765","new","JJ",3,6
"766","appraisal","NN",9,6
"767","of","IN",2,6
"768","our","PP$",3,6
"769","nation","NN",6,6
"770","by","IN",2,6
"771","the","DT",3,6
"772","world","NN",5,6
"773","the","DT",3,6
"774","unselfishness","NN",13,6
"775","of","IN",2,6
"776","these","DT",5,6
"777","united","VBN",6,6
"778","states","NNS",6,6
"779","is","VBZ",2,6
"780","a","DT",1,6
"781","thing","NN",5,6
"782","proven","VBN",6,6
"783",";","SENT",1,6
"784","our","PP$",3,7
"785","devotion","NN",8,7
"786","to","TO",2,7
"787","peace","NN",5,7
"788","for","IN",3,7
"789","ourselves","PP",9,7
"790","and","CC",3,7
"791","for","IN",3,7
"792","the","DT",3,7
"793","world","NN",5,7
"794","is","VBZ",2,7
"795","well","RB",4,7
"796","established","VBN",11,7
"797",";","SENT",1,7
"798","our","PP$",3,8
"799","concern","NN",7,8
"800","for","IN",3,8
"801","preserved","VBN",9,8
"802","civilization","NN",12,8
"803","has","VBZ",3,8
"804","had","VBD",3,8
"805","its","PP$",3,8
"806","impassioned","JJ",11,8
"807","and","CC",3,8
"808","heroic","JJ",6,8
"809","expression","NN",10,8
"810","there","EX",5,8
"811","was","VBD",3,8
"812","no","DT",2,8
"813","american","JJ",8,8
"814","failure","NN",7,8
"815","to","TO",2,8
"816","resist","VB",6,8
"817","the","DT",3,8
"818","attempted","JJ",9,8
"819","reversion","NN",9,8
"820","of","IN",2,8
"821","civilization","NN",12,8
"822",";","SENT",1,8
"823","there","EX",5,9
"824","will","MD",4,9
"825","be","VB",2,9
"826","no","DT",2,9
"827","failure","NN",7,9
"828","today","NN",5,9
"829","or","CC",2,9
"830","tomorrow","NN",8,9
"831","the","DT",3,9
"832","success","NN",7,9
"833","of","IN",2,9
"834","our","PP$",3,9
"835","popular","JJ",7,9
"836","government","NN",10,9
"837","rests","VBZ",5,9
"838","wholly","RB",6,9
"839","upon","IN",4,9
"840","the","DT",3,9
"841","correct","JJ",7,9
"842","interpretation","NN",14,9
"843","of","IN",2,9
"844","the","DT",3,9
"845","deliberate","JJ",10,9
"846","intelligent","JJ",11,9
"847","dependable","JJ",10,9
"848","popular","JJ",7,9
"849","will","NN",4,9
"850","of","IN",2,9
"851","america","NN",7,9
"852","in","IN",2,9
"853","a","DT",1,9
"854","deliberate","JJ",10,9
"855","questioning","VBG",11,9
"856","of","IN",2,9
"857","a","DT",1,9
"858","suggested","VBN",9,9
"859","change","NN",6,9
"860","of","IN",2,9
"861","national","JJ",8,9
"862","policy","NN",6,9
"863","where","WRB",5,9
"864","internationality","NN",16,9
"865","was","VBD",3,9
"866","to","TO",2,9
"867","supersede","VB",9,9
"868","nationality","NN",11,9
"869","we","PP",2,9
"870","turned","VBD",6,9
"871","to","TO",2,9
"872","a","DT",1,9
"873","referendum","NN",10,9
"874","to","TO",2,9
"875","the","DT",3,9
"876","american","JJ",8,9
"877","people","NNS",6,9
"878","there","EX",5,9
"879","was","VBD",3,9
"880","ample","JJ",5,9
"881","discussion","NN",10,9
"882","and","CC",3,9
"883","there","EX",5,9
"884","is","VBZ",2,9
"885","a","DT",1,9
"886","public","JJ",6,9
"887","mandate","NN",7,9
"888","in","IN",2,9
"889","manifest","JJ",8,9
"890","understanding","NN",13,9
"891","america","NN",7,9
"892","is","VBZ",2,9
"893","ready","JJ",5,9
"894","to","TO",2,9
"895","encourage","VB",9,9
"896","eager","JJ",5,9
"897","to","TO",2,9
"898","initiate","VB",8,9
"899","anxious","JJ",7,9
"900","to","TO",2,9
"901","participate","VB",11,9
"902","in","IN",2,9
"903","any","DT",3,9
"904","seemly","JJ",6,9
"905","program","NN",7,9
"906","likely","JJ",6,9
"907","to","TO",2,9
"908","lessen","VB",6,9
"909","the","DT",3,9
"910","probability","NN",11,9
"911","of","IN",2,9
"912","war","NN",3,9
"913","and","CC",3,9
"914","promote","VB",7,9
"915","that","DT",4,9
"916","brotherhood","NN",11,9
"917","of","IN",2,9
"918","mankind","NN",7,9
"919","which","WDT",5,9
"920","must","MD",4,9
"921","be","VB",2,9
"922","god","NN",3,9
"923","highest","JJS",7,9
"924","conception","NN",10,9
"925","of","IN",2,9
"926","human","JJ",5,9
"927","relationship","NN",12,9
"928","because","IN",7,9
"929","we","PP",2,9
"930","cherish","VBP",7,9
"931","ideals","NNS",6,9
"932","of","IN",2,9
"933","justice","NN",7,9
"934","and","CC",3,9
"935","peace","NN",5,9
"936","because","IN",7,9
"937","we","PP",2,9
"938","appraise","VBP",8,9
"939","international","JJ",13,9
"940","comity","NN",6,9
"941","and","CC",3,9
"942","helpful","JJ",7,9
"943","relationship","NN",12,9
"944","no","RB",2,9
"945","less","RBR",4,9
"946","highly","RB",6,9
"947","than","IN",4,9
"948","any","DT",3,9
"949","people","NNS",6,9
"950","of","IN",2,9
"951","the","DT",3,9
"952","world","NN",5,9
"953","we","PP",2,9
"954","aspire","VBP",6,9
"955","to","TO",2,9
"956","a","DT",1,9
"957","high","JJ",4,9
"958","place","NN",5,9
"959","in","IN",2,9
"960","the","DT",3,9
"961","moral","JJ",5,9
"962","leadership","NN",10,9
"963","of","IN",2,9
"964","civilization","NN",12,9
"965","and","CC",3,9
"966","we","PP",2,9
"967","hold","VBP",4,9
"968","a","DT",1,9
"969","maintained","VBN",10,9
"970","america","NN",7,9
"971","the","DT",3,9
"972","proven","JJ",6,9
"973","republic","NN",8,9
"974","the","DT",3,9
"975","unshaken","JJ",8,9
"976","temple","NN",6,9
"977","of","IN",2,9
"978","representative","JJ",14,9
"979","democracy","NN",9,9
"980","to","TO",2,9
"981","be","VB",2,9
"982","not","RB",3,9
"983","only","RB",4,9
"984","an","DT",2,9
"985","inspiration","NN",11,9
"986","and","CC",3,9
"987","example","NN",7,9
"988","but","CC",3,9
"989","the","DT",3,9
"990","highest","JJS",7,9
"991","agency","NN",6,9
"992","of","IN",2,9
"993","strengthening","VBG",13,9
"994","good","JJ",4,9
"995","will","NN",4,9
"996","and","CC",3,9
"997","promoting","VBG",9,9
"998","accord","NN",6,9
"999","on","IN",2,9
"1000","both","DT",4,9
"1001","continents","NNS",10,9
"1002","mankind","NN",7,9
"1003","needs","VBZ",5,9
"1004","a","DT",1,9
"1005","world","NN",5,9
"1006","wide","JJ",4,9
"1007","benediction","NN",11,9
"1008","of","IN",2,9
"1009","understanding","VBG",13,9
"1010","it","PP",2,9
"1011","is","VBZ",2,9
"1012","needed","VBN",6,9
"1013","among","IN",5,9
"1014","individuals","NNS",11,9
"1015","among","IN",5,9
"1016","peoples","NNS",7,9
"1017","among","IN",5,9
"1018","governments","NNS",11,9
"1019","and","CC",3,9
"1020","it","PP",2,9
"1021","will","MD",4,9
"1022","inaugurate","VB",10,9
"1023","an","DT",2,9
"1024","era","NN",3,9
"1025","of","IN",2,9
"1026","good","JJ",4,9
"1027","feeling","NN",7,9
"1028","to","TO",2,9
"1029","make","VB",4,9
"1030","the","DT",3,9
"1031","birth","NN",5,9
"1032","of","IN",2,9
"1033","a","DT",1,9
"1034","new","JJ",3,9
"1035","order","NN",5,9
"1036","in","IN",2,9
"1037","such","JJ",4,9
"1038","understanding","NN",13,9
"1039","men","NNS",3,9
"1040","will","MD",4,9
"1041","strive","VB",6,9
"1042","confidently","RB",11,9
"1043","for","IN",3,9
"1044","the","DT",3,9
"1045","promotion","NN",9,9
"1046","of","IN",2,9
"1047","their","PP$",5,9
"1048","better","JJR",6,9
"1049","relationships","NNS",13,9
"1050","and","CC",3,9
"1051","nations","NNS",7,9
"1052","will","MD",4,9
"1053","promote","VB",7,9
"1054","the","DT",3,9
"1055","comities","NNS",8,9
"1056","so","RB",2,9
"1057","essential","JJ",9,9
"1058","to","TO",2,9
"1059","peace","VB",5,9
"1060","we","PP",2,9
"1061","must","MD",4,9
"1062","understand","VB",10,9
"1063","that","IN",4,9
"1064","ties","NNS",4,9
"1065","of","IN",2,9
"1066","trade","NN",5,9
"1067","bind","NN",4,9
"1068","nations","NNS",7,9
"1069","in","IN",2,9
