"","単語","品詞名","文字数","出現数"
"850","beautiful","JJ",9,14
"851","capital","NN",7,14
"852","like","IN",4,14
"853","every","DT",5,14
"854","capital","NN",7,14
"855","since","IN",5,14
"856","the","DT",3,14
"857","dawn","NN",4,14
"858","of","IN",2,14
"859","civilization","NN",12,14
"860","is","VBZ",2,14
"861","often","RB",5,14
"862","a","DT",1,14
"863","place","NN",5,14
"864","of","IN",2,14
"865","intrigue","NN",8,14
"866","and","CC",3,14
"867","calculation","NN",11,14
"868","powerful","JJ",8,14
"869","people","NNS",6,14
"870","maneuver","NN",8,14
"871","for","IN",3,14
"872","position","NN",8,14
"873","and","CC",3,14
"874","worry","VB",5,14
"875","endlessly","RB",9,14
"876","about","IN",5,14
"877","who","WP",3,14
"878","is","VBZ",2,14
"879","in","RB",2,14
"880","and","CC",3,14
"881","who","WP",3,14
"882","is","VBZ",2,14
"883","out","RB",3,14
"884","who","WP",3,14
"885","is","VBZ",2,14
"886","up","RB",2,14
"887","and","CC",3,14
"888","who","WP",3,14
"889","is","VBZ",2,14
"890","down","RB",4,14
"891","forgetting","VBG",10,14
"892","those","DT",5,14
"893","people","NNS",6,14
"894","whose","WP$",5,14
"895","toil","NN",4,14
"896","and","CC",3,14
"897","sweat","NN",5,14
"898","sends","VBZ",5,14
"899","us","PP",2,14
"900","here","RB",4,14
"901","and","CC",3,14
"902","pays","VBZ",4,14
"903","our","PP$",3,14
"904","way","NN",3,14
"905","americans","NNS",9,14
"906","deserve","VBP",7,14
"907","better","RBR",6,14
"908","and","CC",3,14
"909","in","IN",2,14
"910","this","DT",4,14
"911","city","NN",4,14
"912","today","NN",5,14
"913","there","RB",5,14
"914","are","VBP",3,14
"915","people","NNS",6,14
"916","who","WP",3,14
"917","want","VBP",4,14
"918","to","TO",2,14
"919","do","VB",2,14
"920","better","RBR",6,14
"921","and","CC",3,14
"922","so","IN",2,14
"923","i","NP",1,14
"924","say","VBP",3,14
"925","to","TO",2,14
"926","all","DT",3,14
"927","of","IN",2,14
"928","us","PP",2,14
"929","here","RB",4,14
"930","let","VBP",3,14
"931","us","PP",2,14
"932","resolve","VB",7,14
"933","to","TO",2,14
"934","reform","VB",6,14
"935","our","PP$",3,14
"936","politics","NNS",8,14
"937","so","IN",2,14
"938","that","DT",4,14
"939","power","NN",5,14
"940","and","CC",3,14
"941","privilege","NN",9,14
"942","no","RB",2,14
"943","longer","RBR",6,14
"944","shout","VB",5,14
"945","down","RP",4,14
"946","the","DT",3,14
"947","voice","NN",5,14
"948","of","IN",2,14
"949","the","DT",3,14
"950","people","NNS",6,14
"951","let","VBP",3,14
"952","us","PP",2,14
"953","put","VB",3,14
"954","aside","RP",5,14
"955","personal","JJ",8,14
"956","advantage","NN",9,14
"957","so","RB",2,14
"958","that","IN",4,14
"959","we","PP",2,14
"960","can","MD",3,14
"961","feel","VB",4,14
"962","the","DT",3,14
"963","pain","NN",4,14
"964","and","CC",3,14
"965","see","VB",3,14
"966","the","DT",3,14
"967","promise","NN",7,14
"968","of","IN",2,14
"969","america","NNS",7,14
"970","let","VBP",3,14
"971","us","PP",2,14
"972","resolve","VB",7,14
"973","to","TO",2,14
"974","make","VB",4,14
"975","our","PP$",3,14
"976","government","NN",10,14
"977","a","DT",1,14
"978","place","NN",5,14
"979","for","IN",3,14
"980","what","WP",4,14
"981","franklin","NN",8,14
"982","roosevelt","NN",9,14
"983","called","VBN",6,14
"984","""","``",1,14
"985","bold","JJ",4,14
"986","persistent","JJ",10,14
"987","experimentation","NN",15,14
"988","""","''",1,14
"989","a","DT",1,14
"990","government","NN",10,14
"991","for","IN",3,14
"992","our","PP$",3,14
"993","tomorrows","NNS",9,14
"994","not","RB",3,14
"995","our","PP$",3,14
"996","yesterdays","NNS",10,14
"997","let","VB",3,14
"998","us","PP",2,14
"999","give","VB",4,14
"1000","this","DT",4,14
"1001","capital","NN",7,14
"1002","back","RB",4,14
"1003","to","TO",2,14
"1004","the","DT",3,14
"1005","people","NNS",6,14
"1006","to","TO",2,14
"1007","whom","WP",4,14
"1008","it","PP",2,14
"1009","belongs","VBZ",7,14
"1010","to","TO",2,14
"1011","renew","VB",5,14
"1012","america","NN",7,14
"1013","we","PP",2,14
"1014","must","MD",4,14
"1015","meet","VB",4,14
"1016","challenges","NNS",10,14
"1017","abroad","RB",6,14
"1018","as","RB",2,14
"1019","well","RB",4,14
"1020","at","IN",2,14
"1021","home","NN",4,14
"1022","there","EX",5,14
"1023","is","VBZ",2,14
"1024","no","DT",2,14
"1025","longer","JJR",6,14
"1026","division","NN",8,14
"1027","between","IN",7,14
"1028","what","WP",4,14
"1029","is","VBZ",2,14
"1030","foreign","JJ",7,14
"1031","and","CC",3,14
"1032","what","WP",4,14
"1033","is","VBZ",2,14
"1034","domestic","JJ",8,14
"1035",";","SENT",1,14
"1036","the","DT",3,15
"1037","world","NN",5,15
"1038","economy","NN",7,15
"1039","the","DT",3,15
"1040","world","NN",5,15
"1041","environment","NN",11,15
"1042","the","DT",3,15
"1043","world","NN",5,15
"1044","aids","VBZ",4,15
"1045","crisis","NN",6,15
"1046","the","DT",3,15
"1047","world","NN",5,15
"1048","arms","NNS",4,15
"1049","race","NN",4,15
"1050",";","SENT",1,15
"1051","they","PP",4,16
"1052","affect","VBP",6,16
"1053","us","PP",2,16
"1054","all","DT",3,16
"1055","today","NN",5,16
"1056","as","IN",2,16
"1057","an","DT",2,16
"1058","old","JJ",3,16
"1059","order","NN",5,16
"1060","passes","VBZ",6,16
"1061","the","DT",3,16
"1062","new","JJ",3,16
"1063","world","NN",5,16
"1064","is","VBZ",2,16
"1065","more","RBR",4,16
"1066","free","JJ",4,16
"1067","but","CC",3,16
"1068","less","RBR",4,16
"1069","stable","JJ",6,16
"1070","communism","NN",9,16
"1071","collapse","NN",8,16
"1072","has","VBZ",3,16
"1073","called","VBN",6,16
"1074","forth","RB",5,16
"1075","old","JJ",3,16
"1076","animosities","NNS",11,16
"1077","and","CC",3,16
"1078","new","JJ",3,16
