"","単語","品詞名","文字数","出現数"
"452","bring","VBP",5,4
"453","all","PDT",3,4
"454","our","PP$",3,4
"455","wit","NN",3,4
"456","and","CC",3,4
"457","all","PDT",3,4
"458","our","PP$",3,4
"459","will","NN",4,4
"460","to","TO",2,4
"461","meet","VB",4,4
"462","the","DT",3,4
"463","question","NN",8,4
"464",":","SENT",1,4
"465","how","WRB",3,5
"466","far","RB",3,5
"467","have","VB",4,5
"468","we","PP",2,5
"469","come","VBN",4,5
"470","in","IN",2,5
"471","man","NN",3,5
"472","long","JJ",4,5
"473","pilgrimage","NN",10,5
"474","from","IN",4,5
"475","darkness","NN",8,5
"476","toward","IN",6,5
"477","light","NN",5,5
"478","are","VBP",3,5
"479","we","PP",2,5
"480","nearing","VBG",7,5
"481","the","DT",3,5
"482","light","NN",5,5
"483","a","DT",1,5
"484","day","NN",3,5
"485","of","IN",2,5
"486","freedom","NN",7,5
"487","and","CC",3,5
"488","of","IN",2,5
"489","peace","NN",5,5
"490","for","IN",3,5
"491","all","DT",3,5
"492","mankind","NN",7,5
"493","or","CC",2,5
"494","are","VBP",3,5
"495","the","DT",3,5
"496","shadows","NNS",7,5
"497","of","IN",2,5
"498","another","DT",7,5
"499","night","NN",5,5
"500","closing","VBG",7,5
"501","in","IN",2,5
"502","upon","IN",4,5
"503","us","PP",2,5
"504","great","RB",5,5
"505","as","RB",2,5
"506","are","VBP",3,5
"507","the","DT",3,5
"508","preoccupations","NNS",14,5
"509","absorbing","VBG",9,5
"510","us","PP",2,5
"511","at","IN",2,5
"512","home","NN",4,5
"513","concerned","VBN",9,5
"514","as","IN",2,5
"515","we","PP",2,5
"516","are","VBP",3,5
"517","with","IN",4,5
"518","matters","NNS",7,5
"519","that","WDT",4,5
"520","deeply","RB",6,5
"521","affect","VBP",6,5
"522","our","PP$",3,5
"523","livelihood","NN",10,5
"524","today","NN",5,5
"525","and","CC",3,5
"526","our","PP$",3,5
"527","vision","NN",6,5
"528","of","IN",2,5
"529","the","DT",3,5
"530","future","NN",6,5
"531","each","DT",4,5
"532","of","IN",2,5
"533","these","DT",5,5
"534","domestic","JJ",8,5
"535","problems","NNS",8,5
"536","is","VBZ",2,5
"537","dwarfed","VBN",7,5
"538","by","IN",2,5
"539","and","CC",3,5
"540","often","RB",5,5
"541","even","RB",4,5
"542","created","VBN",7,5
"543","by","IN",2,5
"544","this","DT",4,5
"545","question","NN",8,5
"546","that","WDT",4,5
"547","involves","VBZ",8,5
"548","all","DT",3,5
"549","humankind","NN",9,5
"550","this","DT",4,5
"551","trial","NN",5,5
"552","comes","VBZ",5,5
"553","at","IN",2,5
"554","a","DT",1,5
"555","moment","NN",6,5
"556","when","WRB",4,5
"557","man","NN",3,5
"558","power","NN",5,5
"559","to","TO",2,5
"560","achieve","VB",7,5
"561","good","JJ",4,5
"562","or","CC",2,5
"563","to","TO",2,5
"564","inflict","VB",7,5
"565","evil","NN",4,5
"566","surpasses","VBZ",9,5
"567","the","DT",3,5
"568","brightest","JJS",9,5
"569","hopes","NNS",5,5
"570","and","CC",3,5
"571","the","DT",3,5
"572","sharpest","JJS",8,5
"573","fears","NNS",5,5
"574","of","IN",2,5
"575","all","DT",3,5
"576","ages","NNS",4,5
"577","we","PP",2,5
"578","can","MD",3,5
"579","turn","VB",4,5
"580","rivers","NNS",6,5
"581","in","IN",2,5
"582","their","PP$",5,5
"583","courses","NNS",7,5
"584","level","NN",5,5
"585","mountains","NNS",9,5
"586","to","TO",2,5
"587","the","DT",3,5
"588","plains","NNS",6,5
"589","oceans","NNS",6,5
"590","and","CC",3,5
"591","land","NN",4,5
"592","and","CC",3,5
"593","sky","NN",3,5
"594","are","VBP",3,5
"595","avenues","NNS",7,5
"596","for","IN",3,5
"597","our","PP$",3,5
"598","colossal","JJ",8,5
"599","commerce","NN",8,5
"600","disease","NN",7,5
"601","diminishes","VBZ",10,5
"602","and","CC",3,5
"603","life","NN",4,5
"604","lengthens","VBZ",9,5
"605","yet","RB",3,5
"606","the","DT",3,5
"607","promise","NN",7,5
"608","of","IN",2,5
"609","this","DT",4,5
"610","life","NN",4,5
"611","is","VBZ",2,5
"612","imperiled","VBN",9,5
"613","by","IN",2,5
"614","the","DT",3,5
"615","very","JJ",4,5
"616","genius","NN",6,5
"617","that","WDT",4,5
"618","has","VBZ",3,5
"619","made","VBN",4,5
"620","it","PP",2,5
"621","possible","JJ",8,5
"622","nations","NNS",7,5
"623","amass","VBP",5,5
"624","wealth","NN",6,5
"625","labor","NN",5,5
"626","sweats","VBZ",6,5
"627","to","TO",2,5
"628","create","VB",6,5
"629","and","CC",3,5
"630","turns","VBZ",5,5
"631","out","RP",3,5
"632","devices","NNS",7,5
"633","to","TO",2,5
"634","level","VB",5,5
"635","not","RB",3,5
"636","only","JJ",4,5
"637","mountains","NNS",9,5
"638","but","CC",3,5
"639","also","RB",4,5
"640","cities","NNS",6,5
"641","science","NN",7,5
"642","seems","VBZ",5,5
"643","ready","JJ",5,5
"644","to","TO",2,5
"645","confer","VB",6,5
"646","upon","IN",4,5
"647","us","PP",2,5
"648","as","IN",2,5
"649","its","PP$",3,5
"650","final","JJ",5,5
"651","gift","NN",4,5
"652","the","DT",3,5
"653","power","NN",5,5
"654","to","TO",2,5
"655","erase","VB",5,5
"656","human","JJ",5,5
"657","life","NN",4,5
"658","from","IN",4,5
"659","this","DT",4,5
"660","planet","NN",6,5
"661","at","IN",2,5
"662","such","PDT",4,5
"663","a","DT",1,5
"664","time","NN",4,5
"665","in","IN",2,5
"666","history","NN",7,5
"667","we","PP",2,5
"668","who","WP",3,5
"669","are","VBP",3,5
"670","free","RB",4,5
"671","must","MD",4,5
"672","proclaim","VB",8,5
"673","anew","RB",4,5
"674","our","PP$",3,5
"675","faith","NN",5,5
"676","this","DT",4,5
"677","faith","NN",5,5
"678","is","VBZ",2,5
"679","the","DT",3,5
"680","abiding","JJ",7,5
"681","creed","NN",5,5
"682","of","IN",2,5
"683","our","PP$",3,5
"684","fathers","NNS",7,5
"685","it","PP",2,5
"686","is","VBZ",2,5
"687","our","PP$",3,5
"688","faith","NN",5,5
"689","in","IN",2,5
"690","the","DT",3,5
"691","deathless","JJ",9,5
"692","dignity","NN",7,5
"693","of","IN",2,5
"694","man","NN",3,5
"695","governed","VBN",8,5
"696","by","IN",2,5
"697","eternal","JJ",7,5
"698","moral","JJ",5,5
"699","and","CC",3,5
"700","natural","JJ",7,5
"701","laws","NNS",4,5
"702","this","DT",4,5
"703","faith","NN",5,5
"704","defines","VBZ",7,5
"705","our","PP$",3,5
"706","full","JJ",4,5
"707","view","NN",4,5
"708","of","IN",2,5
"709","life","NN",4,5
"710","it","PP",2,5
"711","establishes","VBZ",11,5
"712","beyond","RB",6,5
"713","debate","VB",6,5
"714","those","DT",5,5
"715","gifts","NNS",5,5
"716","of","IN",2,5
"717","the","DT",3,5
"718","creator","NN",7,5
"719","that","WDT",4,5
"720","are","VBP",3,5
"721","man","NN",3,5
"722","inalienable","JJ",11,5
"723","rights","NNS",6,5
"724","and","CC",3,5
"725","that","WDT",4,5
"726","make","VBP",4,5
"727","all","DT",3,5
"728","men","NNS",3,5
"729","equal","JJ",5,5
"730","in","IN",2,5
"731","his","PP$",3,5
"732","sight","NN",5,5
"733","in","IN",2,5
"734","the","DT",3,5
"735","light","NN",5,5
"736","of","IN",2,5
"737","this","DT",4,5
"738","equality","NN",8,5
"739","we","PP",2,5
"740","know","VBP",4,5
"741","that","IN",4,5
"742","the","DT",3,5
"743","virtues","NNS",7,5
"744","most","RBS",4,5
"745","cherished","VBN",9,5
"746","by","IN",2,5
"747","free","JJ",4,5
"748","people","NNS",6,5
"749","love","VBP",4,5
"750","of","IN",2,5
"751","truth","NN",5,5
"752","pride","NN",5,5
"753","of","IN",2,5
"754","work","NN",4,5
"755","devotion","NN",8,5
"756","to","TO",2,5
"757","country","NN",7,5
"758","all","RB",3,5
"759","are","VBP",3,5
"760","treasures","NNS",9,5
"761","equally","RB",7,5
"762","precious","JJ",8,5
"763","in","IN",2,5
"764","the","DT",3,5
"765","lives","NNS",5,5
"766","of","IN",2,5
"767","the","DT",3,5
"768","most","RBS",4,5
"769","humble","JJ",6,5
"770","and","CC",3,5
"771","of","IN",2,5
"772","the","DT",3,5
"773","most","RBS",4,5
"774","exalted","VBN",7,5
"775","the","DT",3,5
"776","men","NNS",3,5
"777","who","WP",3,5
"778","mine","VBP",4,5
"779","coal","NN",4,5
"780","and","CC",3,5
"781","fire","NN",4,5
"782","furnaces","NNS",8,5
"783","and","CC",3,5
"784","balance","NN",7,5
"785","ledgers","NNS",7,5
"786","and","CC",3,5
"787","turn","NN",4,5
"788","lathes","NNS",6,5
"789","and","CC",3,5
"790","pick","VB",4,5
"791","cotton","NN",6,5
"792","and","CC",3,5
"793","heal","VB",4,5
"794","the","DT",3,5
"795","sick","JJ",4,5
"796","and","CC",3,5
"797","plant","NN",5,5
"798","corn","NN",4,5
"799","all","RB",3,5
"800","serve","VBP",5,5
"801","as","RB",2,5
"802","proudly","RB",7,5
"803","and","CC",3,5
"804","as","RB",2,5
"805","profitably","RB",10,5
"806","for","IN",3,5
"807","america","NN",7,5
"808","as","IN",2,5
"809","the","DT",3,5
"810","statesmen","NNS",9,5
"811","who","WP",3,5
"812","draft","VBP",5,5
"813","treaties","NNS",8,5
"814","and","CC",3,5
"815","the","DT",3,5
"816","legislators","NNS",11,5
"817","who","WP",3,5
"818","enact","VBP",5,5
"819","laws","NNS",4,5
"820","this","DT",4,5
"821","faith","NN",5,5
"822","rules","VBZ",5,5
"823","our","PP$",3,5
"824","whole","JJ",5,5
"825","way","NN",3,5
"826","of","IN",2,5
"827","life","NN",4,5
"828","it","PP",2,5
"829","decrees","VBZ",7,5
"830","that","IN",4,5
"831","we","PP",2,5
"832","the","DT",3,5
"833","people","NNS",6,5
"834","elect","VBP",5,5
"835","leaders","NNS",7,5
"836","not","RB",3,5
"837","to","TO",2,5
"838","rule","VB",4,5
"839","but","CC",3,5
"840","to","TO",2,5
"841","serve","VB",5,5
"842","it","PP",2,5
"843","asserts","VBZ",7,5
"844","that","IN",4,5
"845","we","PP",2,5
"846","have","VBP",4,5
"847","the","DT",3,5
"848","right","NN",5,5
"849","to","TO",2,5
"850","choice","NN",6,5
"851","of","IN",2,5
"852","our","PP$",3,5
"853","own","JJ",3,5
"854","work","NN",4,5
"855","and","CC",3,5
"856","to","TO",2,5
"857","the","DT",3,5
"858","reward","NN",6,5
"859","of","IN",2,5
"860","our","PP$",3,5
"861","own","JJ",3,5
"862","toil","NN",4,5
"863","it","PP",2,5
"864","inspires","VBZ",8,5
"865","the","DT",3,5
"866","initiative","NN",10,5
"867","that","WDT",4,5
"868","makes","VBZ",5,5
"869","our","PP$",3,5
"870","productivity","NN",12,5
"871","the","DT",3,5
"872","wonder","NN",6,5
"873","of","IN",2,5
"874","the","DT",3,5
"875","world","NN",5,5
"876","and","CC",3,5
"877","it","PP",2,5
"878","warns","VBZ",5,5
"879","that","IN",4,5
"880","any","DT",3,5
"881","man","NN",3,5
"882","who","WP",3,5
"883","seeks","VBZ",5,5
"884","to","TO",2,5
"885","deny","VB",4,5
"886","equality","NN",8,5
"887","among","IN",5,5
"888","all","PDT",3,5
"889","his","PP$",3,5
"890","brothers","NNS",8,5
"891","betrays","VBZ",7,5
"892","the","DT",3,5
"893","spirit","NN",6,5
"894","of","IN",2,5
"895","the","DT",3,5
"896","free","JJ",4,5
"897","and","CC",3,5
"898","invites","VBZ",7,5
"899","the","DT",3,5
"900","mockery","NN",7,5
"901","of","IN",2,5
"902","the","DT",3,5
"903","tyrant","NN",6,5
"904","it","PP",2,5
"905","is","VBZ",2,5
"906","because","IN",7,5
"907","we","PP",2,5
"908","all","RB",3,5
"909","of","IN",2,5
"910","us","PP",2,5
"911","hold","VBP",4,5
"912","to","TO",2,5
"913","these","DT",5,5
"914","principles","NNS",10,5
"915","that","IN",4,5
"916","the","DT",3,5
"917","political","JJ",9,5
"918","changes","NNS",7,5
"919","accomplished","VBD",12,5
"920","this","DT",4,5
"921","day","NN",3,5
"922","do","VBP",2,5
"923","not","RB",3,5
"924","imply","VB",5,5
"925","turbulence","NN",10,5
"926","upheaval","NN",8,5
"927","or","CC",2,5
"928","disorder","NN",8,5
"929","rather","RB",6,5
"930","this","DT",4,5
"931","change","NN",6,5
"932","expresses","VBZ",9,5
"933","a","DT",1,5
"934","purpose","NN",7,5
"935","of","IN",2,5
"936","strengthening","VBG",13,5
"937","our","PP$",3,5
"938","dedication","NN",10,5
"939","and","CC",3,5
"940","devotion","NN",8,5
"941","to","TO",2,5
"942","the","DT",3,5
"943","precepts","NNS",8,5
"944","of","IN",2,5
"945","our","PP$",3,5
"946","founding","NN",8,5
"947","documents","VBZ",9,5
"948","a","DT",1,5
"949","conscious","JJ",9,5
"950","renewal","NN",7,5
"951","of","IN",2,5
"952","faith","NN",5,5
"953","in","IN",2,5
"954","our","PP$",3,5
"955","country","NN",7,5
"956","and","CC",3,5
"957","in","IN",2,5
"958","the","DT",3,5
"959","watchfulness","NN",12,5
"960","of","IN",2,5
"961","a","DT",1,5
"962","divine","JJ",6,5
"963","providence","NN",10,5
"964","the","DT",3,5
"965","enemies","NNS",7,5
"966","of","IN",2,5
"967","this","DT",4,5
"968","faith","NN",5,5
"969","know","VBP",4,5
"970","no","DT",2,5
"971","god","NN",3,5
"972","but","CC",3,5
"973","force","VB",5,5
"974","no","DT",2,5
"975","devotion","NN",8,5
"976","but","CC",3,5
"977","its","PP$",3,5
"978","use","NN",3,5
"979","they","PP",4,5
"980","tutor","VBP",5,5
"981","men","NNS",3,5
"982","in","IN",2,5
"983","treason","NN",7,5
"984","they","PP",4,5
"985","feed","VBP",4,5
"986","upon","IN",4,5
"987","the","DT",3,5
"988","hunger","NN",6,5
"989","of","IN",2,5
"990","others","NNS",6,5
"991","whatever","WDT",8,5
"992","defies","VBZ",6,5
"993","them","PP",4,5
"994","they","PP",4,5
"995","torture","VBP",7,5
"996","especially","RB",10,5
"997","the","DT",3,5
"998","truth","NN",5,5
"999","here","RB",4,5
"1000","then","RB",4,5
"1001","is","VBZ",2,5
"1002","joined","VBN",6,5
"1003","no","DT",2,5
"1004","argument","NN",8,5
"1005","between","IN",7,5
"1006","slightly","RB",8,5
"1007","differing","VBG",9,5
"1008","philosophies","NNS",12,5
"1009","this","DT",4,5
"1010","conflict","NN",8,5
"1011","strikes","VBZ",7,5
"1012","directly","RB",8,5
"1013","at","IN",2,5
"1014","the","DT",3,5
"1015","faith","NN",5,5
"1016","of","IN",2,5
"1017","our","PP$",3,5
"1018","fathers","NNS",7,5
"1019","and","CC",3,5
"1020","the","DT",3,5
"1021","lives","NNS",5,5
"1022","of","IN",2,5
"1023","our","PP$",3,5
"1024","sons","NNS",4,5
"1025","no","DT",2,5
"1026","principle","NN",9,5
"1027","or","CC",2,5
"1028","treasure","NN",8,5
"1029","that","IN",4,5
"1030","we","PP",2,5
"1031","hold","VBP",4,5
"1032","from","IN",4,5
"1033","the","DT",3,5
"1034","spiritual","JJ",9,5
"1035","knowledge","NN",9,5
"1036","of","IN",2,5
"1037","our","PP$",3,5
"1038","free","JJ",4,5
"1039","schools","NNS",7,5
"1040","and","CC",3,5
"1041","churches","NNS",8,5
"1042","to","TO",2,5
"1043","the","DT",3,5
"1044","creative","JJ",8,5
"1045","magic","NN",5,5
"1046","of","IN",2,5
"1047","free","JJ",4,5
"1048","labor","NN",5,5
"1049","and","CC",3,5
"1050","capital","NN",7,5
"1051","nothing","NN",7,5
"1052","lies","VBZ",4,5
"1053","safely","RB",6,5
"1054","beyond","IN",6,5
"1055","the","DT",3,5
"1056","reach","NN",5,5
"1057","of","IN",2,5
"1058","this","DT",4,5
"1059","struggle","NN",8,5
"1060","freedom","NN",7,5
"1061","is","VBZ",2,5
"1062","pitted","VBN",6,5
"1063","against","IN",7,5
"1064","slavery","NN",7,5
"1065",";","SENT",1,5
"1066","lightness","NN",9,6
"1067","against","IN",7,6
"1068","the","DT",3,6
"1069","dark","NN",4,6
"1070","the","DT",3,6
"1071","faith","NN",5,6
"1072","we","PP",2,6
"1073","hold","VBP",4,6
"1074","belongs","VBZ",7,6
"1075","not","RB",3,6
