"","単語","品詞名","文字数","出現数"
"848","and","CC",3,3
"849","as","RB",2,3
"850","promptly","RB",8,3
"851","passed","VBN",6,3
"852","as","IN",2,3
"853","due","JJ",3,3
"854","consideration","NN",13,3
"855","will","MD",4,3
"856","permit","VB",6,3
"857","it","PP",2,3
"858","is","VBZ",2,3
"859","not","RB",3,3
"860","that","IN",4,3
"861","the","DT",3,3
"862","tariff","NN",6,3
"863","is","VBZ",2,3
"864","more","RBR",4,3
"865","important","JJ",9,3
"866","in","IN",2,3
"867","the","DT",3,3
"868","long","JJ",4,3
"869","run","NN",3,3
"870","than","IN",4,3
"871","the","DT",3,3
"872","perfecting","VBG",10,3
"873","of","IN",2,3
"874","the","DT",3,3
"875","reforms","NNS",7,3
"876","in","IN",2,3
"877","respect","NN",7,3
"878","to","TO",2,3
"879","antitrust","JJ",9,3
"880","legislation","NN",11,3
"881","and","CC",3,3
"882","interstate","JJ",10,3
"883","commerce","NN",8,3
"884","regulation","NN",10,3
"885","but","CC",3,3
"886","the","DT",3,3
"887","need","NN",4,3
"888","for","IN",3,3
"889","action","NN",6,3
"890","when","WRB",4,3
"891","the","DT",3,3
"892","revision","NN",8,3
"893","of","IN",2,3
"894","the","DT",3,3
"895","tariff","NN",6,3
"896","has","VBZ",3,3
"897","been","VBN",4,3
"898","determined","VBN",10,3
"899","upon","RP",4,3
"900","is","VBZ",2,3
"901","more","RBR",4,3
"902","immediate","JJ",9,3
"903","to","TO",2,3
"904","avoid","VB",5,3
"905","embarrassment","NN",13,3
"906","of","IN",2,3
"907","business","NN",8,3
"908","to","TO",2,3
"909","secure","VB",6,3
"910","the","DT",3,3
"911","needed","VBN",6,3
"912","speed","NN",5,3
"913","in","IN",2,3
"914","the","DT",3,3
"915","passage","NN",7,3
"916","of","IN",2,3
"917","the","DT",3,3
"918","tariff","NN",6,3
"919","bill","NN",4,3
"920","it","PP",2,3
"921","would","MD",5,3
"922","seem","VB",4,3
"923","wise","JJ",4,3
"924","to","TO",2,3
"925","attempt","VB",7,3
"926","no","DT",2,3
"927","other","JJ",5,3
"928","legislation","NN",11,3
"929","at","IN",2,3
"930","the","DT",3,3
"931","extra","JJ",5,3
"932","session","NN",7,3
"933","i","NP",1,3
"934","venture","NN",7,3
"935","this","DT",4,3
"936","as","IN",2,3
"937","a","DT",1,3
"938","suggestion","NN",10,3
"939","only","RB",4,3
"940","for","IN",3,3
"941","the","DT",3,3
"942","course","NN",6,3
"943","to","TO",2,3
"944","be","VB",2,3
"945","taken","VBN",5,3
"946","by","IN",2,3
"947","congress","NN",8,3
"948","upon","IN",4,3
"949","the","DT",3,3
"950","call","NN",4,3
"951","of","IN",2,3
"952","the","DT",3,3
"953","executive","NN",9,3
"954","is","VBZ",2,3
"955","wholly","RB",6,3
"956","within","IN",6,3
"957","its","PP$",3,3
"958","discretion","NN",10,3
"959","in","IN",2,3
"960","the","DT",3,3
"961","mailing","NN",7,3
"962","of","IN",2,3
"963","a","DT",1,3
"964","tariff","NN",6,3
"965","bill","NN",4,3
"966","the","DT",3,3
"967","prime","JJ",5,3
"968","motive","NN",6,3
"969","is","VBZ",2,3
"970","taxation","NN",8,3
"971","and","CC",3,3
"972","the","DT",3,3
"973","securing","VBG",8,3
"974","thereby","RB",7,3
"975","of","IN",2,3
"976","a","DT",1,3
"977","revenue","NN",7,3
"978","due","RB",3,3
"979","largely","RB",7,3
"980","to","TO",2,3
"981","the","DT",3,3
"982","business","NN",8,3
"983","depression","NN",10,3
"984","which","WDT",5,3
"985","followed","VBD",8,3
"986","the","DT",3,3
"987","financial","JJ",9,3
"988","panic","NN",5,3
"989","of","IN",2,3
"990","1907","CD",4,3
"991","the","DT",3,3
"992","revenue","NN",7,3
"993","from","IN",4,3
"994","customs","NNS",7,3
"995","and","CC",3,3
"996","other","JJ",5,3
"997","sources","NNS",7,3
"998","has","VBZ",3,3
"999","decreased","VBN",9,3
"1000","to","TO",2,3
"1001","such","PDT",4,3
"1002","an","DT",2,3
"1003","extent","NN",6,3
"1004","that","IN",4,3
"1005","the","DT",3,3
"1006","expenditures","NNS",12,3
"1007","for","IN",3,3
"1008","the","DT",3,3
"1009","current","JJ",7,3
"1010","fiscal","JJ",6,3
"1011","year","NN",4,3
"1012","will","MD",4,3
"1013","exceed","VB",6,3
"1014","the","DT",3,3
"1015","receipts","NNS",8,3
"1016","by","IN",2,3
"1017","$","$",1,3
"1018","100","CD",3,3
"1019","000","CD",3,3
"1020","000","CD",3,3
"1021","it","PP",2,3
"1022","is","VBZ",2,3
"1023","imperative","JJ",10,3
"1024","that","IN",4,3
"1025","such","PDT",4,3
"1026","a","DT",1,3
"1027","deficit","NN",7,3
"1028","shall","MD",5,3
"1029","not","RB",3,3
"1030","continue","VB",8,3
"1031","and","CC",3,3
"1032","the","DT",3,3
"1033","framers","NNS",7,3
"1034","of","IN",2,3
"1035","the","DT",3,3
"1036","tariff","NN",6,3
"1037","bill","NN",4,3
"1038","must","MD",4,3
"1039","of","IN",2,3
"1040","course","NN",6,3
"1041","have","VBP",4,3
"1042","in","IN",2,3
"1043","mind","NN",4,3
"1044","the","DT",3,3
"1045","total","JJ",5,3
"1046","revenues","NNS",8,3
"1047","likely","JJ",6,3
"1048","to","TO",2,3
"1049","be","VB",2,3
"1050","produced","VBN",8,3
"1051","by","IN",2,3
"1052","it","PP",2,3
"1053","and","CC",3,3
"1054","so","RB",2,3
"1055","arrange","VB",7,3
"1056","the","DT",3,3
"1057","duties","NNS",6,3
"1058","as","RB",2,3
"1059","to","TO",2,3
"1060","secure","VB",6,3
"1061","an","DT",2,3
"1062","adequate","JJ",8,3
"1063","income","NN",6,3
"1064","should","MD",6,3
"1065","it","PP",2,3
"1066","be","VB",2,3
"1067","impossible","JJ",10,3
"1068","to","TO",2,3
"1069","do","VB",2,3
"1070","so","RB",2,3
"1071","by","IN",2,3
"1072","import","NN",6,3
"1073","duties","NNS",6,3
"1074","new","JJ",3,3
"1075","kinds","NNS",5,3
"1076","of","IN",2,3
