"","単語","品詞名","文字数","出現数"
"86","in","IN",2,2
"87","a","DT",1,2
"88","declaration","NN",11,2
"89","made","VBD",4,2
"90","more","JJR",4,2
"91","than","IN",4,2
"92","two","CD",3,2
"93","centuries","NNS",9,2
"94","ago","RB",3,2
"95",":","SENT",1,2
"96","""","``",1,3
"97","we","PP",2,3
"98","hold","VBP",4,3
"99","these","DT",5,3
"100","truths","NNS",6,3
"101","to","TO",2,3
"102","be","VB",2,3
"103","self","NN",4,3
"104","evident","JJ",7,3
"105","that","IN",4,3
"106","all","DT",3,3
"107","men","NNS",3,3
"108","are","VBP",3,3
"109","created","VBN",7,3
"110","equal","JJ",5,3
"111",";","SENT",1,3
"112","that","IN",4,4
"113","they","PP",4,4
"114","are","VBP",3,4
"115","endowed","VBN",7,4
"116","by","IN",2,4
"117","their","PP$",5,4
"118","creator","NN",7,4
"119","with","IN",4,4
"120","certain","JJ",7,4
"121","unalienable","JJ",11,4
"122","rights","NNS",6,4
"123",";","SENT",1,4
"124","that","WDT",4,5
"125","among","IN",5,5
"126","these","DT",5,5
"127","are","VBP",3,5
"128","life","NN",4,5
"129","liberty","NN",7,5
"130","and","CC",3,5
"131","the","DT",3,5
"132","pursuit","NN",7,5
"133","of","IN",2,5
"134","happiness","NN",9,5
"135","""","''",1,5
"136","today","NN",5,5
"137","we","PP",2,5
"138","continue","VBP",8,5
"139","a","DT",1,5
"140","never","RB",5,5
"141","ending","VBG",6,5
"142","journey","NN",7,5
"143","to","TO",2,5
"144","bridge","VB",6,5
"145","the","DT",3,5
"146","meaning","NN",7,5
"147","of","IN",2,5
"148","those","DT",5,5
"149","words","NNS",5,5
"150","with","IN",4,5
"151","the","DT",3,5
"152","realities","NNS",9,5
"153","of","IN",2,5
"154","our","PP$",3,5
"155","time","NN",4,5
"156","for","IN",3,5
"157","history","NN",7,5
"158","tells","VBZ",5,5
"159","us","PP",2,5
"160","that","IN",4,5
"161","while","IN",5,5
"162","these","DT",5,5
"163","truths","NNS",6,5
"164","may","MD",3,5
"165","be","VB",2,5
"166","self","JJ",4,5
"167","evident","JJ",7,5
"168","they","PP",4,5
"169","'","''",1,5
"170","ve","RB",2,5
"171","never","RB",5,5
"172","been","VBN",4,5
"173","self","NN",4,5
"174","executing","VBG",9,5
"175",";","SENT",1,5
"176","that","IN",4,6
"177","while","IN",5,6
"178","freedom","NN",7,6
"179","is","VBZ",2,6
"180","a","DT",1,6
"181","gift","NN",4,6
"182","from","IN",4,6
"183","god","NN",3,6
"184","it","PP",2,6
"185","must","MD",4,6
"186","be","VB",2,6
"187","secured","VBN",7,6
"188","by","IN",2,6
"189","his","PP$",3,6
"190","people","NNS",6,6
"191","here","RB",4,6
"192","on","IN",2,6
"193","earth","NN",5,6
"194","the","DT",3,6
"195","patriots","NNS",8,6
"196","of","IN",2,6
"197","1776","CD",4,6
"198","did","VBD",3,6
"199","not","RB",3,6
"200","fight","VB",5,6
"201","to","TO",2,6
"202","replace","VB",7,6
"203","the","DT",3,6
"204","tyranny","NN",7,6
"205","of","IN",2,6
"206","a","DT",1,6
"207","king","NN",4,6
"208","with","IN",4,6
"209","the","DT",3,6
"210","privileges","NNS",10,6
"211","of","IN",2,6
"212","a","DT",1,6
"213","few","JJ",3,6
"214","or","CC",2,6
"215","the","DT",3,6
"216","rule","NN",4,6
"217","of","IN",2,6
"218","a","DT",1,6
"219","mob","NN",3,6
"220","they","PP",4,6
"221","gave","VBD",4,6
"222","to","TO",2,6
"223","us","PP",2,6
"224","a","DT",1,6
"225","republic","NN",8,6
"226","a","DT",1,6
"227","government","NN",10,6
"228","of","IN",2,6
"229","and","CC",3,6
"230","by","IN",2,6
"231","and","CC",3,6
"232","for","IN",3,6
"233","the","DT",3,6
"234","people","NNS",6,6
"235","entrusting","VBG",10,6
"236","each","DT",4,6
"237","generation","NN",10,6
"238","to","TO",2,6
"239","keep","VB",4,6
"240","safe","JJ",4,6
"241","our","PP$",3,6
"242","founding","JJ",8,6
"243","creed","NN",5,6
"244","and","CC",3,6
"245","for","IN",3,6
"246","more","JJR",4,6
"247","than","IN",4,6
"248","two","CD",3,6
"249","hundred","CD",7,6
"250","years","NNS",5,6
"251","we","PP",2,6
"252","have","VBP",4,6
"253","through","IN",7,6
"254","blood","NN",5,6
"255","drawn","VBN",5,6
"256","by","IN",2,6
"257","lash","NN",4,6
"258","and","CC",3,6
"259","blood","NN",5,6
"260","drawn","VBN",5,6
"261","by","IN",2,6
"262","sword","NN",5,6
"263","we","PP",2,6
"264","learned","VBD",7,6
"265","that","IN",4,6
"266","no","DT",2,6
"267","union","NN",5,6
"268","founded","VBN",7,6
"269","on","IN",2,6
"270","the","DT",3,6
"271","principles","NNS",10,6
"272","of","IN",2,6
"273","liberty","NN",7,6
"274","and","CC",3,6
"275","equality","NN",8,6
"276","could","MD",5,6
"277","survive","VB",7,6
"278","half","DT",4,6
"279","slave","NN",5,6
"280","and","CC",3,6
"281","half","DT",4,6
"282","free","JJ",4,6
"283","we","PP",2,6
"284","made","VBD",4,6
"285","ourselves","PP",9,6
"286","anew","RB",4,6
"287","and","CC",3,6
"288","vowed","VBD",5,6
"289","to","TO",2,6
"290","move","VB",4,6
"291","forward","RB",7,6
"292","together","RB",8,6
"293","together","RB",8,6
"294","we","PP",2,6
"295","determined","VBD",10,6
"296","that","IN",4,6
"297","a","DT",1,6
"298","modern","JJ",6,6
"299","economy","NN",7,6
"300","requires","VBZ",8,6
"301","railroads","NNS",9,6
"302","and","CC",3,6
"303","highways","NNS",8,6
"304","to","TO",2,6
"305","speed","VB",5,6
"306","travel","NN",6,6
"307","and","CC",3,6
"308","commerce","NN",8,6
"309","schools","NNS",7,6
"310","and","CC",3,6
"311","colleges","NNS",8,6
"312","to","TO",2,6
"313","train","VB",5,6
"314","our","PP$",3,6
"315","workers","NNS",7,6
"316","together","RB",8,6
"317","we","PP",2,6
"318","discovered","VBD",10,6
"319","that","IN",4,6
"320","a","DT",1,6
"321","free","JJ",4,6
"322","market","NN",6,6
"323","only","RB",4,6
"324","thrives","VBZ",7,6
"325","when","WRB",4,6
"326","there","EX",5,6
"327","are","VBP",3,6
"328","rules","NNS",5,6
"329","to","TO",2,6
"330","ensure","VB",6,6
"331","competition","NN",11,6
"332","and","CC",3,6
"333","fair","JJ",4,6
"334","play","NN",4,6
"335","together","RB",8,6
"336","we","PP",2,6
"337","resolved","VBD",8,6
"338","that","IN",4,6
"339","a","DT",1,6
"340","great","JJ",5,6
"341","nation","NN",6,6
"342","must","MD",4,6
"343","care","VB",4,6
"344","for","IN",3,6
"345","the","DT",3,6
"346","vulnerable","JJ",10,6
"347","and","CC",3,6
"348","protect","VB",7,6
"349","its","PP$",3,6
"350","people","NNS",6,6
"351","from","IN",4,6
"352","life","NN",4,6
"353","worst","JJS",5,6
"354","hazards","NNS",7,6
"355","and","CC",3,6
"356","misfortune","NN",10,6
"357","through","IN",7,6
"358","it","PP",2,6
"359","all","RB",3,6
"360","we","PP",2,6
"361","have","VBP",4,6
"362","never","RB",5,6
"363","relinquished","VBN",12,6
"364","our","PP$",3,6
"365","skepticism","NN",10,6
"366","of","IN",2,6
"367","central","JJ",7,6
"368","authority","NN",9,6
"369","nor","CC",3,6
"370","have","VB",4,6
"371","we","PP",2,6
"372","succumbed","VBN",9,6
"373","to","TO",2,6
"374","the","DT",3,6
"375","fiction","NN",7,6
"376","that","IN",4,6
"377","all","DT",3,6
"378","society","NN",7,6
"379","ills","NNS",4,6
"380","can","MD",3,6
"381","be","VB",2,6
"382","cured","VBN",5,6
"383","through","IN",7,6
"384","government","NN",10,6
"385","alone","RB",5,6
"386","our","PP$",3,6
"387","celebration","NN",11,6
"388","of","IN",2,6
"389","initiative","NN",10,6
"390","and","CC",3,6
"391","enterprise","NN",10,6
"392","our","PP$",3,6
"393","insistence","NN",10,6
"394","on","IN",2,6
"395","hard","JJ",4,6
"396","work","NN",4,6
"397","and","CC",3,6
"398","personal","JJ",8,6
"399","responsibility","NN",14,6
"400","these","DT",5,6
"401","are","VBP",3,6
"402","constants","NNS",9,6
"403","in","IN",2,6
"404","our","PP$",3,6
"405","character","NN",9,6
"406","but","CC",3,6
"407","we","PP",2,6
"408","have","VBP",4,6
"409","always","RB",6,6
"410","understood","VBN",10,6
"411","that","IN",4,6
"412","when","WRB",4,6
"413","times","NNS",5,6
"414","change","VBP",6,6
"415","so","RB",2,6
"416","must","MD",4,6
"417","we","PP",2,6
"418",";","SENT",1,6
"419","that","DT",4,7
"420","fidelity","NN",8,7
"421","to","TO",2,7
"422","our","PP$",3,7
"423","founding","JJ",8,7
"424","principles","NNS",10,7
"425","requires","VBZ",8,7
"426","new","JJ",3,7
"427","responses","NNS",9,7
"428","to","TO",2,7
"429","new","JJ",3,7
"430","challenges","NNS",10,7
"431",";","SENT",1,7
"432","that","IN",4,8
"433","preserving","VBG",10,8
"434","our","PP$",3,8
"435","individual","JJ",10,8
"436","freedoms","NNS",8,8
"437","ultimately","RB",10,8
"438","requires","VBZ",8,8
"439","collective","JJ",10,8
"440","action","NN",6,8
"441","for","IN",3,8
"442","the","DT",3,8
"443","american","JJ",8,8
"444","people","NNS",6,8
"445","can","MD",3,8
"446","no","RB",2,8
"447","more","RBR",4,8
"448","meet","VB",4,8
"449","the","DT",3,8
"450","demands","NNS",7,8
"451","of","IN",2,8
"452","today","NN",5,8
"453","world","NN",5,8
"454","by","IN",2,8
"455","acting","VBG",6,8
"456","alone","RB",5,8
"457","than","IN",4,8
"458","american","JJ",8,8
"459","soldiers","NNS",8,8
"460","could","MD",5,8
"461","have","VB",4,8
"462","met","VBN",3,8
"463","the","DT",3,8
"464","forces","NNS",6,8
"465","of","IN",2,8
"466","fascism","NN",7,8
"467","or","CC",2,8
"468","communism","NN",9,8
"469","with","IN",4,8
"470","muskets","NNS",7,8
"471","and","CC",3,8
"472","militias","NNS",8,8
"473","no","DT",2,8
"474","single","JJ",6,8
"475","person","NN",6,8
"476","can","MD",3,8
"477","train","VB",5,8
"478","all","PDT",3,8
"479","the","DT",3,8
"480","math","NN",4,8
"481","and","CC",3,8
"482","science","NN",7,8
"483","teachers","NNS",8,8
"484","we","PP",2,8
"485","need","VBP",4,8
"486","to","TO",2,8
"487","equip","VB",5,8
"488","our","PP$",3,8
"489","children","NNS",8,8
"490","for","IN",3,8
"491","the","DT",3,8
"492","future","NN",6,8
"493","or","CC",2,8
"494","build","VB",5,8
"495","the","DT",3,8
"496","roads","NNS",5,8
"497","and","CC",3,8
"498","networks","NNS",8,8
"499","and","CC",3,8
"500","research","NN",8,8
"501","labs","NNS",4,8
"502","that","WDT",4,8
"503","will","MD",4,8
"504","bring","VB",5,8
"505","new","JJ",3,8
"506","jobs","NNS",4,8
"507","and","CC",3,8
"508","businesses","NNS",10,8
"509","to","TO",2,8
"510","our","PP$",3,8
"511","shores","NNS",6,8
"512","now","RB",3,8
"513","more","RBR",4,8
"514","than","IN",4,8
"515","ever","RB",4,8
"516","we","PP",2,8
"517","must","MD",4,8
"518","do","VB",2,8
"519","these","DT",5,8
"520","things","NNS",6,8
"521","together","RB",8,8
"522","as","IN",2,8
"523","one","CD",3,8
"524","nation","NN",6,8
"525","and","CC",3,8
"526","one","CD",3,8
"527","people","NNS",6,8
"528","this","DT",4,8
"529","generation","NN",10,8
"530","of","IN",2,8
"531","americans","NNS",9,8
"532","has","VBZ",3,8
"533","been","VBN",4,8
"534","tested","VBN",6,8
"535","by","IN",2,8
"536","crises","NNS",6,8
"537","that","WDT",4,8
"538","steeled","VBD",7,8
"539","our","PP$",3,8
"540","resolve","NN",7,8
"541","and","CC",3,8
"542","proved","VBD",6,8
"543","our","PP$",3,8
"544","resilience","NN",10,8
"545","a","DT",1,8
"546","decade","NN",6,8
"547","of","IN",2,8
"548","war","NN",3,8
"549","is","VBZ",2,8
"550","now","RB",3,8
"551","ending","VBG",6,8
"552","an","DT",2,8
"553","economic","JJ",8,8
"554","recovery","NN",8,8
"555","has","VBZ",3,8
"556","begun","VBN",5,8
"557","america","NN",7,8
"558","possibilities","NNS",13,8
"559","are","VBP",3,8
"560","limitless","JJ",9,8
"561","for","IN",3,8
"562","we","PP",2,8
"563","possess","VBP",7,8
"564","all","PDT",3,8
"565","the","DT",3,8
"566","qualities","NNS",9,8
"567","that","IN",4,8
"568","this","DT",4,8
"569","world","NN",5,8
"570","without","IN",7,8
"571","boundaries","NNS",10,8
"572","demands","NNS",7,8
"573",":","SENT",1,8
"574","youth","NN",5,9
"575","and","CC",3,9
"576","drive","NN",5,9
"577",";","SENT",1,9
"578","diversity","NN",9,10
"579","and","CC",3,10
"580","openness","NN",8,10
"581",";","SENT",1,10
"582","an","DT",2,11
"583","endless","JJ",7,11
"584","capacity","NN",8,11
"585","for","IN",3,11
"586","risk","NN",4,11
"587","and","CC",3,11
"588","a","DT",1,11
"589","gift","NN",4,11
"590","for","IN",3,11
"591","reinvention","NN",11,11
"592","my","PP$",2,11
"593","fellow","JJ",6,11
"594","americans","NNS",9,11
"595","we","PP",2,11
"596","are","VBP",3,11
"597","made","VBN",4,11
"598","for","IN",3,11
"599","this","DT",4,11
"600","moment","NN",6,11
"601","and","CC",3,11
"602","we","PP",2,11
"603","will","MD",4,11
"604","seize","VB",5,11
"605","it","PP",2,11
"606","so","RB",2,11
"607","long","RB",4,11
"608","as","IN",2,11
"609","we","PP",2,11
"610","seize","VBP",5,11
"611","it","PP",2,11
"612","together","RB",8,11
"613","for","IN",3,11
"614","we","PP",2,11
"615","the","DT",3,11
"616","people","NNS",6,11
"617","understand","VBP",10,11
"618","that","IN",4,11
"619","our","PP$",3,11
"620","country","NN",7,11
"621","cannot","MD",6,11
"622","succeed","VB",7,11
"623","when","WRB",4,11
"624","a","DT",1,11
"625","shrinking","VBG",9,11
"626","few","JJ",3,11
"627","do","VBP",2,11
"628","very","RB",4,11
"629","well","RB",4,11
"630","and","CC",3,11
"631","a","DT",1,11
"632","growing","VBG",7,11
"633","many","JJ",4,11
"634","barely","RB",6,11
"635","make","VB",4,11
"636","it","PP",2,11
"637","we","PP",2,11
"638","believe","VBP",7,11
"639","that","IN",4,11
"640","america","NN",7,11
"641","prosperity","NN",10,11
"642","must","MD",4,11
"643","rest","VB",4,11
"644","upon","IN",4,11
"645","the","DT",3,11
"646","broad","JJ",5,11
"647","shoulders","NNS",9,11
"648","of","IN",2,11
"649","a","DT",1,11
"650","rising","VBG",6,11
"651","middle","JJ",6,11
"652","class","NN",5,11
"653","we","PP",2,11
"654","know","VBP",4,11
"655","that","IN",4,11
"656","america","NN",7,11
"657","thrives","VBZ",7,11
"658","when","WRB",4,11
"659","every","DT",5,11
"660","person","NN",6,11
"661","can","MD",3,11
"662","find","VB",4,11
"663","independence","NN",12,11
"664","and","CC",3,11
"665","pride","NN",5,11
"666","in","IN",2,11
"667","their","PP$",5,11
"668","work","NN",4,11
"669",";","SENT",1,11
"670","when","WRB",4,12
"671","the","DT",3,12
"672","wages","NNS",5,12
"673","of","IN",2,12
"674","honest","JJ",6,12
"675","labor","NN",5,12
"676","liberate","VB",8,12
"677","families","NNS",8,12
"678","from","IN",4,12
"679","the","DT",3,12
"680","brink","NN",5,12
"681","of","IN",2,12
"682","hardship","NN",8,12
"683","we","PP",2,12
"684","are","VBP",3,12
"685","true","JJ",4,12
"686","to","TO",2,12
"687","our","PP$",3,12
"688","creed","NN",5,12
"689","when","WRB",4,12
"690","a","DT",1,12
"691","little","JJ",6,12
"692","girl","NN",4,12
"693","born","VBN",4,12
"694","into","IN",4,12
"695","the","DT",3,12
"696","bleakest","JJS",8,12
"697","poverty","NN",7,12
"698","knows","VBZ",5,12
"699","that","IN",4,12
"700","she","PP",3,12
"701","has","VBZ",3,12
"702","the","DT",3,12
"703","same","JJ",4,12
"704","chance","NN",6,12
"705","to","TO",2,12
"706","succeed","VB",7,12
"707","as","IN",2,12
"708","anybody","NN",7,12
"709","else","RB",4,12
"710","because","IN",7,12
"711","she","PP",3,12
"712","is","VBZ",2,12
"713","an","DT",2,12
"714","american","NN",8,12
"715",";","SENT",1,12
"716","she","PP",3,13
"717","is","VBZ",2,13
"718","free","JJ",4,13
"719","and","CC",3,13
"720","she","PP",3,13
"721","is","VBZ",2,13
"722","equal","JJ",5,13
"723","not","RB",3,13
"724","just","RB",4,13
"725","in","IN",2,13
"726","the","DT",3,13
"727","eyes","NNS",4,13
"728","of","IN",2,13
"729","god","NN",3,13
"730","but","CC",3,13
"731","also","RB",4,13
"732","in","IN",2,13
"733","our","PP$",3,13
"734","own","JJ",3,13
"735","we","PP",2,13
"736","understand","VBP",10,13
"737","that","IN",4,13
"738","outworn","VBN",7,13
"739","programs","NNS",8,13
"740","are","VBP",3,13
"741","inadequate","JJ",10,13
"742","to","TO",2,13
"743","the","DT",3,13
"744","needs","NNS",5,13
"745","of","IN",2,13
"746","our","PP$",3,13
"747","time","NN",4,13
"748","so","IN",2,13
"749","we","PP",2,13
"750","must","MD",4,13
"751","harness","VB",7,13
"752","new","JJ",3,13
"753","ideas","NNS",5,13
"754","and","CC",3,13
"755","technology","NN",10,13
"756","to","TO",2,13
"757","remake","VB",6,13
"758","our","PP$",3,13
"759","government","NN",10,13
"760","revamp","VB",6,13
"761","our","PP$",3,13
"762","tax","NN",3,13
"763","code","NN",4,13
"764","reform","VB",6,13
"765","our","PP$",3,13
"766","schools","NNS",7,13
"767","and","CC",3,13
"768","empower","VB",7,13
"769","our","PP$",3,13
"770","citizens","NNS",8,13
"771","with","IN",4,13
"772","the","DT",3,13
"773","skills","NNS",6,13
"774","they","PP",4,13
"775","need","VBP",4,13
"776","to","TO",2,13
"777","work","VB",4,13
"778","harder","RBR",6,13
"779","learn","VB",5,13
"780","more","JJR",4,13
"781","reach","NN",5,13
"782","higher","JJR",6,13
"783","but","CC",3,13
"784","while","IN",5,13
"785","the","DT",3,13
"786","means","NNS",5,13
"787","will","MD",4,13
"788","change","VB",6,13
"789","our","PP$",3,13
"790","purpose","NN",7,13
"791","endures","VBZ",7,13
"792",":","SENT",1,13
"793","a","DT",1,14
"794","nation","NN",6,14
"795","that","WDT",4,14
"796","rewards","VBZ",7,14
"797","the","DT",3,14
"798","effort","NN",6,14
"799","and","CC",3,14
"800","determination","NN",13,14
"801","of","IN",2,14
"802","every","DT",5,14
"803","single","JJ",6,14
"804","american","NN",8,14
"805","that","WDT",4,14
"806","is","VBZ",2,14
"807","what","WP",4,14
"808","this","DT",4,14
"809","moment","NN",6,14
"810","requires","VBZ",8,14
"811","that","DT",4,14
"812","is","VBZ",2,14
"813","what","WP",4,14
"814","will","MD",4,14
"815","give","VB",4,14
"816","real","JJ",4,14
"817","meaning","NN",7,14
"818","to","TO",2,14
"819","our","PP$",3,14
"820","creed","NN",5,14
"821","we","PP",2,14
"822","the","DT",3,14
"823","people","NNS",6,14
"824","still","RB",5,14
"825","believe","VBP",7,14
"826","that","IN",4,14
"827","every","DT",5,14
"828","citizen","NN",7,14
"829","deserves","VBZ",8,14
"830","a","DT",1,14
"831","basic","JJ",5,14
"832","measure","NN",7,14
"833","of","IN",2,14
"834","security","NN",8,14
"835","and","CC",3,14
"836","dignity","NN",7,14
"837","we","PP",2,14
"838","must","MD",4,14
"839","make","VB",4,14
"840","the","DT",3,14
"841","hard","JJ",4,14
"842","choices","NNS",7,14
"843","to","TO",2,14
"844","reduce","VB",6,14
"845","the","DT",3,14
"846","cost","NN",4,14
"847","of","IN",2,14
"848","health","NN",6,14
"849","care","NN",4,14
"850","and","CC",3,14
"851","the","DT",3,14
"852","size","NN",4,14
"853","of","IN",2,14
"854","our","PP$",3,14
"855","deficit","NN",7,14
"856","but","CC",3,14
"857","we","PP",2,14
"858","reject","VBP",6,14
"859","the","DT",3,14
"860","belief","NN",6,14
"861","that","IN",4,14
"862","america","NP",7,14
"863","must","MD",4,14
"864","choose","VB",6,14
"865","between","IN",7,14
"866","caring","VBG",6,14
"867","for","IN",3,14
"868","the","DT",3,14
"869","generation","NN",10,14
"870","that","WDT",4,14
"871","built","VBD",5,14
"872","this","DT",4,14
"873","country","NN",7,14
"874","and","CC",3,14
"875","investing","VBG",9,14
"876","in","IN",2,14
"877","the","DT",3,14
"878","generation","NN",10,14
"879","that","WDT",4,14
"880","will","MD",4,14
"881","build","VB",5,14
"882","its","PP$",3,14
"883","future","NN",6,14
"884","for","IN",3,14
"885","we","PP",2,14
"886","remember","VBP",8,14
"887","the","DT",3,14
"888","lessons","NNS",7,14
"889","of","IN",2,14
"890","our","PP$",3,14
"891","past","NN",4,14
"892","when","WRB",4,14
"893","twilight","NN",8,14
"894","years","NNS",5,14
"895","were","VBD",4,14
"896","spent","VBN",5,14
"897","in","IN",2,14
"898","poverty","NN",7,14
"899","and","CC",3,14
"900","parents","NNS",7,14
"901","of","IN",2,14
"902","a","DT",1,14
"903","child","NN",5,14
"904","with","IN",4,14
"905","a","DT",1,14
"906","disability","NN",10,14
"907","had","VBD",3,14
"908","nowhere","RB",7,14
"909","to","TO",2,14
"910","turn","VB",4,14
"911","we","PP",2,14
"912","do","VBP",2,14
"913","not","RB",3,14
"914","believe","VB",7,14
"915","that","IN",4,14
"916","in","IN",2,14
"917","this","DT",4,14
"918","country","NN",7,14
"919","freedom","NN",7,14
"920","is","VBZ",2,14
"921","reserved","VBN",8,14
"922","for","IN",3,14
"923","the","DT",3,14
"924","lucky","JJ",5,14
"925","or","CC",2,14
"926","happiness","NN",9,14
"927","for","IN",3,14
"928","the","DT",3,14
"929","few","JJ",3,14
"930","we","PP",2,14
"931","recognize","VBP",9,14
"932","that","IN",4,14
"933","no","DT",2,14
"934","matter","NN",6,14
"935","how","WRB",3,14
"936","responsibly","RB",11,14
"937","we","PP",2,14
"938","live","VBP",4,14
"939","our","PP$",3,14
"940","lives","NNS",5,14
"941","any","DT",3,14
"942","one","CD",3,14
"943","of","IN",2,14
"944","us","PP",2,14
"945","at","IN",2,14
"946","any","DT",3,14
"947","time","NN",4,14
"948","may","MD",3,14
"949","face","VB",4,14
"950","a","DT",1,14
"951","job","NN",3,14
"952","loss","NN",4,14
"953","or","CC",2,14
"954","a","DT",1,14
"955","sudden","JJ",6,14
"956","illness","NN",7,14
"957","or","CC",2,14
"958","a","DT",1,14
"959","home","NN",4,14
"960","swept","VBD",5,14
"961","away","RB",4,14
"962","in","IN",2,14
"963","a","DT",1,14
"964","terrible","JJ",8,14
"965","storm","NN",5,14
"966","the","DT",3,14
"967","commitments","NNS",11,14
"968","we","PP",2,14
"969","make","VBP",4,14
"970","to","TO",2,14
"971","each","DT",4,14
"972","other","JJ",5,14
"973","through","IN",7,14
"974","medicare","NN",8,14
"975","and","CC",3,14
"976","medicaid","NN",8,14
"977","and","CC",3,14
"978","social","JJ",6,14
"979","security","NN",8,14
"980","these","DT",5,14
"981","things","NNS",6,14
"982","do","VBP",2,14
"983","not","RB",3,14
"984","sap","VB",3,14
"985","our","PP$",3,14
"986","initiative","NN",10,14
"987","they","PP",4,14
"988","strengthen","VBP",10,14
"989","us","PP",2,14
"990","they","PP",4,14
"991","do","VBP",2,14
"992","not","RB",3,14
"993","make","VB",4,14
"994","us","PP",2,14
"995","a","DT",1,14
"996","nation","NN",6,14
"997","of","IN",2,14
"998","takers","NNS",6,14
"999",";","SENT",1,14
"1000","they","PP",4,15
"1001","free","VBP",4,15
"1002","us","PP",2,15
"1003","to","TO",2,15
"1004","take","VB",4,15
"1005","the","DT",3,15
"1006","risks","NNS",5,15
"1007","that","WDT",4,15
"1008","make","VBP",4,15
"1009","this","DT",4,15
"1010","country","NN",7,15
"1011","great","JJ",5,15
"1012","we","PP",2,15
"1013","the","DT",3,15
"1014","people","NNS",6,15
"1015","still","RB",5,15
"1016","believe","VBP",7,15
"1017","that","IN",4,15
"1018","our","PP$",3,15
"1019","obligations","NNS",11,15
"1020","as","IN",2,15
"1021","americans","NNS",9,15
"1022","are","VBP",3,15
"1023","not","RB",3,15
"1024","just","RB",4,15
"1025","to","TO",2,15
"1026","ourselves","PP",9,15
"1027","but","CC",3,15
"1028","to","TO",2,15
"1029","all","DT",3,15
"1030","posterity","NN",9,15
"1031","we","PP",2,15
"1032","will","MD",4,15
"1033","respond","VB",7,15
"1034","to","TO",2,15
"1035","the","DT",3,15
"1036","threat","NN",6,15
"1037","of","IN",2,15
"1038","climate","NN",7,15
"1039","change","NN",6,15
"1040","knowing","VBG",7,15
"1041","that","IN",4,15
"1042","the","DT",3,15
"1043","failure","NN",7,15
"1044","to","TO",2,15
"1045","do","VB",2,15
"1046","so","RB",2,15
"1047","would","MD",5,15
"1048","betray","VB",6,15
"1049","our","PP$",3,15
"1050","children","NNS",8,15
"1051","and","CC",3,15
"1052","future","JJ",6,15
"1053","generations","NNS",11,15
"1054","some","RB",4,15
"1055","may","MD",3,15
"1056","still","RB",5,15
"1057","deny","VB",4,15
"1058","the","DT",3,15
"1059","overwhelming","JJ",12,15
"1060","judgment","NN",8,15
"1061","of","IN",2,15
"1062","science","NN",7,15
"1063","but","CC",3,15
"1064","none","NN",4,15
"1065","can","MD",3,15
"1066","avoid","VB",5,15
"1067","the","DT",3,15
"1068","devastating","JJ",11,15
"1069","impact","NN",6,15
"1070","of","IN",2,15
"1071","raging","VBG",6,15
"1072","fires","NNS",5,15
"1073","and","CC",3,15
"1074","crippling","JJ",9,15
"1075","drought","NN",7,15
"1076","and","CC",3,15
"1077","more","JJR",4,15
"1078","powerful","JJ",8,15
"1079","storms","NNS",6,15
"1080","the","DT",3,15
"1081","path","NN",4,15
"1082","towards","IN",7,15
