"","単語","品詞名","文字数","出現数"
"109","and","CC",3,2
"110","abroad","RB",6,2
"111","we","PP",2,2
"112","find","VBP",4,2
"113","many","JJ",4,2
"114","satisfactions","NNS",13,2
"115",";","SENT",1,2
"116","we","PP",2,3
"117","find","VBP",4,3
"118","some","DT",4,3
"119","causes","NNS",6,3
"120","for","IN",3,3
"121","concern","NN",7,3
"122","we","PP",2,3
"123","have","VBP",4,3
"124","emerged","VBN",7,3
"125","from","IN",4,3
"126","the","DT",3,3
"127","losses","NNS",6,3
"128","of","IN",2,3
"129","the","DT",3,3
"130","great","JJ",5,3
"131","war","NN",3,3
"132","and","CC",3,3
"133","the","DT",3,3
"134","reconstruction","NN",14,3
"135","following","VBG",9,3
"136","it","PP",2,3
"137","with","IN",4,3
"138","increased","VBN",9,3
"139","virility","NN",8,3
"140","and","CC",3,3
"141","strength","NN",8,3
"142","from","IN",4,3
"143","this","DT",4,3
"144","strength","NN",8,3
"145","we","PP",2,3
"146","have","VBP",4,3
"147","contributed","VBN",11,3
"148","to","TO",2,3
"149","the","DT",3,3
"150","recovery","NN",8,3
"151","and","CC",3,3
"152","progress","NN",8,3
"153","of","IN",2,3
"154","the","DT",3,3
"155","world","NN",5,3
"156","what","WP",4,3
"157","america","NP",7,3
"158","has","VBZ",3,3
"159","done","VBN",4,3
"160","has","VBZ",3,3
"161","given","VBN",5,3
"162","renewed","JJ",7,3
"163","hope","NN",4,3
"164","and","CC",3,3
"165","courage","NN",7,3
"166","to","TO",2,3
"167","all","DT",3,3
"168","who","WP",3,3
"169","have","VBP",4,3
"170","faith","NN",5,3
"171","in","IN",2,3
"172","government","NN",10,3
"173","by","IN",2,3
"174","the","DT",3,3
"175","people","NNS",6,3
"176","in","IN",2,3
"177","the","DT",3,3
"178","large","JJ",5,3
"179","view","NN",4,3
"180","we","PP",2,3
"181","have","VBP",4,3
"182","reached","VBN",7,3
"183","a","DT",1,3
"184","higher","JJR",6,3
"185","degree","NN",6,3
"186","of","IN",2,3
"187","comfort","NN",7,3
"188","and","CC",3,3
"189","security","NN",8,3
"190","than","IN",4,3
"191","ever","RB",4,3
"192","existed","VBN",7,3
"193","before","IN",6,3
"194","in","IN",2,3
"195","the","DT",3,3
"196","history","NN",7,3
"197","of","IN",2,3
"198","the","DT",3,3
"199","world","NN",5,3
"200","through","IN",7,3
"201","liberation","NN",10,3
"202","from","IN",4,3
"203","widespread","JJ",10,3
"204","poverty","NN",7,3
"205","we","PP",2,3
"206","have","VBP",4,3
"207","reached","VBN",7,3
"208","a","DT",1,3
"209","higher","JJR",6,3
"210","degree","NN",6,3
"211","of","IN",2,3
"212","individual","JJ",10,3
"213","freedom","NN",7,3
"214","than","IN",4,3
"215","ever","RB",4,3
"216","before","IN",6,3
"217","the","DT",3,3
"218","devotion","NN",8,3
"219","to","TO",2,3
"220","and","CC",3,3
"221","concern","NN",7,3
"222","for","IN",3,3
"223","our","PP$",3,3
"224","institutions","NNS",12,3
"225","are","VBP",3,3
"226","deep","JJ",4,3
"227","and","CC",3,3
"228","sincere","JJ",7,3
"229","we","PP",2,3
"230","are","VBP",3,3
"231","steadily","RB",8,3
"232","building","VBG",8,3
"233","a","DT",1,3
"234","new","JJ",3,3
"235","race","NN",4,3
"236","a","DT",1,3
"237","new","JJ",3,3
"238","civilization","NN",12,3
"239","great","JJ",5,3
"240","in","IN",2,3
"241","its","PP$",3,3
"242","own","JJ",3,3
"243","attainments","NNS",11,3
"244","the","DT",3,3
"245","influence","NN",9,3
"246","and","CC",3,3
"247","high","JJ",4,3
"248","purposes","NNS",8,3
"249","of","IN",2,3
"250","our","PP$",3,3
"251","nation","NN",6,3
"252","are","VBP",3,3
"253","respected","VBN",9,3
"254","among","IN",5,3
"255","the","DT",3,3
"256","peoples","NNS",7,3
"257","of","IN",2,3
"258","the","DT",3,3
"259","world","NN",5,3
"260","we","PP",2,3
"261","aspire","VBP",6,3
"262","to","TO",2,3
"263","distinction","NN",11,3
"264","in","IN",2,3
"265","the","DT",3,3
"266","world","NN",5,3
"267","but","CC",3,3
"268","to","TO",2,3
"269","a","DT",1,3
"270","distinction","NN",11,3
"271","based","VBN",5,3
"272","upon","IN",4,3
"273","confidence","NN",10,3
"274","in","IN",2,3
"275","our","PP$",3,3
"276","sense","NN",5,3
"277","of","IN",2,3
"278","justice","NN",7,3
"279","as","RB",2,3
"280","well","RB",4,3
"281","as","IN",2,3
"282","our","PP$",3,3
"283","accomplishments","NNS",15,3
"284","within","IN",6,3
"285","our","PP$",3,3
"286","own","JJ",3,3
"287","borders","NNS",7,3
"288","and","CC",3,3
"289","in","IN",2,3
"290","our","PP$",3,3
"291","own","JJ",3,3
"292","lives","NNS",5,3
"293","for","IN",3,3
"294","wise","JJ",4,3
"295","guidance","NN",8,3
"296","in","IN",2,3
"297","this","DT",4,3
"298","great","JJ",5,3
"299","period","NN",6,3
"300","of","IN",2,3
"301","recovery","NN",8,3
"302","the","DT",3,3
"303","nation","NN",6,3
"304","is","VBZ",2,3
"305","deeply","RB",6,3
"306","indebted","JJ",8,3
"307","to","TO",2,3
"308","calvin","NN",6,3
"309","coolidge","NN",8,3
"310","but","CC",3,3
"311","all","PDT",3,3
"312","this","DT",4,3
"313","majestic","JJ",8,3
"314","advance","NN",7,3
"315","should","MD",6,3
"316","not","RB",3,3
"317","obscure","VB",7,3
"318","the","DT",3,3
"319","constant","JJ",8,3
"320","dangers","NNS",7,3
"321","from","IN",4,3
"322","which","WDT",5,3
"323","self","NN",4,3
"324","government","NN",10,3
"325","must","MD",4,3
"326","be","VB",2,3
"327","safeguarded","VBN",11,3
"328","the","DT",3,3
"329","strong","JJ",6,3
"330","man","NN",3,3
"331","must","MD",4,3
"332","at","IN",2,3
"333","all","DT",3,3
"334","times","NNS",5,3
"335","be","VB",2,3
"336","alert","JJ",5,3
"337","to","TO",2,3
"338","the","DT",3,3
"339","attack","NN",6,3
"340","of","IN",2,3
"341","insidious","JJ",9,3
"342","disease","NN",7,3
"343","the","DT",3,3
"344","failure","NN",7,3
"345","of","IN",2,3
"346","our","PP$",3,3
"347","system","NN",6,3
"348","of","IN",2,3
"349","criminal","JJ",8,3
"350","justice","NN",7,3
"351","the","DT",3,3
"352","most","RBS",4,3
"353","malign","JJ",6,3
"354","of","IN",2,3
"355","all","PDT",3,3
"356","these","DT",5,3
"357","dangers","NNS",7,3
"358","today","NN",5,3
"359","is","VBZ",2,3
"360","disregard","NN",9,3
"361","and","CC",3,3
"362","disobedience","NN",12,3
"363","of","IN",2,3
"364","law","NN",3,3
"365","crime","NN",5,3
"366","is","VBZ",2,3
"367","increasing","VBG",10,3
"368","confidence","NN",10,3
"369","in","IN",2,3
"370","rigid","JJ",5,3
"371","and","CC",3,3
"372","speedy","JJ",6,3
"373","justice","NN",7,3
"374","is","VBZ",2,3
"375","decreasing","VBG",10,3
"376","i","NNS",1,3
"377","am","VBP",2,3
"378","not","RB",3,3
"379","prepared","VBN",8,3
"380","to","TO",2,3
"381","believe","VB",7,3
"382","that","IN",4,3
"383","this","DT",4,3
"384","indicates","VBZ",9,3
"385","any","DT",3,3
"386","decay","NN",5,3
"387","in","IN",2,3
"388","the","DT",3,3
"389","moral","JJ",5,3
"390","fiber","NN",5,3
"391","of","IN",2,3
"392","the","DT",3,3
"393","american","JJ",8,3
"394","people","NNS",6,3
"395","i","NNS",1,3
"396","am","VBP",2,3
"397","not","RB",3,3
"398","prepared","VBN",8,3
"399","to","TO",2,3
"400","believe","VB",7,3
"401","that","IN",4,3
"402","it","PP",2,3
"403","indicates","VBZ",9,3
"404","an","DT",2,3
"405","impotence","NN",9,3
"406","of","IN",2,3
"407","the","DT",3,3
"408","federal","JJ",7,3
"409","government","NN",10,3
"410","to","TO",2,3
"411","enforce","VB",7,3
"412","its","PP$",3,3
"413","laws","NNS",4,3
"414","it","PP",2,3
"415","is","VBZ",2,3
"416","only","RB",4,3
"417","in","IN",2,3
"418","part","NN",4,3
"419","due","JJ",3,3
"420","to","TO",2,3
"421","the","DT",3,3
"422","additional","JJ",10,3
"423","burdens","NNS",7,3
"424","imposed","VBN",7,3
"425","upon","IN",4,3
"426","our","PP$",3,3
"427","judicial","JJ",8,3
"428","system","NN",6,3
"429","by","IN",2,3
"430","the","DT",3,3
"431","eighteenth","JJ",10,3
"432","amendment","NN",9,3
"433","the","DT",3,3
"434","problem","NN",7,3
"435","is","VBZ",2,3
"436","much","RB",4,3
"437","wider","JJR",5,3
"438","than","IN",4,3
"439","that","DT",4,3
"440","many","JJ",4,3
"441","influences","NNS",10,3
"442","had","VBD",3,3
"443","increasingly","RB",12,3
"444","complicated","VBN",11,3
"445","and","CC",3,3
"446","weakened","VBN",8,3
"447","our","PP$",3,3
"448","law","NN",3,3
"449","enforcement","NN",11,3
"450","organization","NN",12,3
"451","long","RB",4,3
"452","before","IN",6,3
"453","the","DT",3,3
"454","adoption","NN",8,3
"455","of","IN",2,3
"456","the","DT",3,3
"457","eighteenth","JJ",10,3
"458","amendment","NN",9,3
"459","to","TO",2,3
"460","reestablish","VB",11,3
"461","the","DT",3,3
"462","vigor","NN",5,3
"463","and","CC",3,3
"464","effectiveness","NN",13,3
"465","of","IN",2,3
"466","law","NN",3,3
"467","enforcement","NN",11,3
"468","we","PP",2,3
"469","must","MD",4,3
"470","critically","RB",10,3
"471","consider","VB",8,3
"472","the","DT",3,3
"473","entire","JJ",6,3
"474","federal","JJ",7,3
"475","machinery","NN",9,3
"476","of","IN",2,3
"477","justice","NN",7,3
"478","the","DT",3,3
"479","redistribution","NN",14,3
"480","of","IN",2,3
"481","its","PP$",3,3
"482","functions","NNS",9,3
"483","the","DT",3,3
"484","simplification","NN",14,3
"485","of","IN",2,3
"486","its","PP$",3,3
"487","procedure","NN",9,3
"488","the","DT",3,3
"489","provision","NN",9,3
"490","of","IN",2,3
"491","additional","JJ",10,3
"492","special","JJ",7,3
"493","tribunals","NNS",9,3
"494","the","DT",3,3
"495","better","JJR",6,3
"496","selection","NN",9,3
"497","of","IN",2,3
"498","juries","NNS",6,3
"499","and","CC",3,3
"500","the","DT",3,3
"501","more","RBR",4,3
"502","effective","JJ",9,3
"503","organization","NN",12,3
"504","of","IN",2,3
"505","our","PP$",3,3
"506","agencies","NNS",8,3
"507","of","IN",2,3
"508","investigation","NN",13,3
"509","and","CC",3,3
"510","prosecution","NN",11,3
"511","that","IN",4,3
"512","justice","NN",7,3
"513","may","MD",3,3
"514","be","VB",2,3
"515","sure","JJ",4,3
"516","and","CC",3,3
"517","that","IN",4,3
"518","it","PP",2,3
"519","may","MD",3,3
"520","be","VB",2,3
"521","swift","JJ",5,3
"522","while","IN",5,3
"523","the","DT",3,3
"524","authority","NN",9,3
"525","of","IN",2,3
"526","the","DT",3,3
"527","federal","JJ",7,3
"528","government","NN",10,3
"529","extends","VBZ",7,3
"530","to","TO",2,3
"531","but","CC",3,3
"532","part","NN",4,3
"533","of","IN",2,3
"534","our","PP$",3,3
"535","vast","JJ",4,3
"536","system","NN",6,3
"537","of","IN",2,3
"538","national","JJ",8,3
"539","state","NN",5,3
"540","and","CC",3,3
"541","local","JJ",5,3
"542","justice","NN",7,3
"543","yet","CC",3,3
"544","the","DT",3,3
"545","standards","NNS",9,3
"546","which","WDT",5,3
"547","the","DT",3,3
"548","federal","JJ",7,3
"549","government","NN",10,3
"550","establishes","VBZ",11,3
"551","have","VB",4,3
"552","the","DT",3,3
"553","most","RBS",4,3
"554","profound","JJ",8,3
"555","influence","NN",9,3
"556","upon","IN",4,3
"557","the","DT",3,3
"558","whole","JJ",5,3
"559","structure","NN",9,3
"560","we","PP",2,3
"561","are","VBP",3,3
"562","fortunate","JJ",9,3
"563","in","IN",2,3
"564","the","DT",3,3
"565","ability","NN",7,3
"566","and","CC",3,3
"567","integrity","NN",9,3
"568","of","IN",2,3
"569","our","PP$",3,3
"570","federal","JJ",7,3
"571","judges","NNS",6,3
"572","and","CC",3,3
"573","attorneys","NNS",9,3
"574","but","CC",3,3
"575","the","DT",3,3
"576","system","NN",6,3
"577","which","WDT",5,3
"578","these","DT",5,3
"579","officers","NNS",8,3
"580","are","VBP",3,3
"581","called","VBN",6,3
"582","upon","RP",4,3
"583","to","TO",2,3
"584","administer","VB",10,3
"585","is","VBZ",2,3
"586","in","IN",2,3
"587","many","JJ",4,3
"588","respects","NNS",8,3
"589","ill","RB",3,3
"590","adapted","VBD",7,3
"591","to","TO",2,3
"592","present","VB",7,3
"593","day","NN",3,3
"594","conditions","NNS",10,3
"595","its","PP$",3,3
"596","intricate","JJ",9,3
"597","and","CC",3,3
"598","involved","JJ",8,3
"599","rules","NNS",5,3
"600","of","IN",2,3
"601","procedure","NN",9,3
"602","have","VBP",4,3
"603","become","VBN",6,3
"604","the","DT",3,3
"605","refuge","NN",6,3
"606","of","IN",2,3
"607","both","DT",4,3
"608","big","JJ",3,3
"609","and","CC",3,3
"610","little","JJ",6,3
"611","criminals","NNS",9,3
"612","there","EX",5,3
"613","is","VBZ",2,3
"614","a","DT",1,3
"615","belief","NN",6,3
"616","abroad","RB",6,3
"617","that","IN",4,3
"618","by","IN",2,3
"619","invoking","VBG",8,3
"620","technicalities","NNS",14,3
"621","subterfuge","NN",10,3
"622","and","CC",3,3
"623","delay","VB",5,3
"624","the","DT",3,3
"625","ends","NNS",4,3
"626","of","IN",2,3
"627","justice","NN",7,3
"628","may","MD",3,3
"629","be","VB",2,3
"630","thwarted","VBN",8,3
"631","by","IN",2,3
"632","those","DT",5,3
"633","who","WP",3,3
"634","can","MD",3,3
"635","pay","VB",3,3
"636","the","DT",3,3
"637","cost","NN",4,3
"638","reform","NN",6,3
"639","reorganization","NN",14,3
"640","and","CC",3,3
"641","strengthening","VBG",13,3
"642","of","IN",2,3
"643","our","PP$",3,3
"644","whole","JJ",5,3
"645","judicial","JJ",8,3
"646","and","CC",3,3
"647","enforcement","NN",11,3
"648","system","NN",6,3
"649","both","CC",4,3
"650","in","IN",2,3
"651","civil","JJ",5,3
"652","and","CC",3,3
"653","criminal","JJ",8,3
"654","sides","NNS",5,3
"655","have","VBP",4,3
"656","been","VBN",4,3
"657","advocated","VBN",9,3
"658","for","IN",3,3
"659","years","NNS",5,3
"660","by","IN",2,3
"661","statesmen","NNS",9,3
"662","judges","NNS",6,3
"663","and","CC",3,3
"664","bar","NN",3,3
"665","associations","NNS",12,3
"666","first","JJ",5,3
"667","steps","NNS",5,3
"668","toward","IN",6,3
"669","that","DT",4,3
"670","end","NN",3,3
"671","should","MD",6,3
"672","not","RB",3,3
"673","longer","RBR",6,3
"674","be","VB",2,3
"675","delayed","VBN",7,3
"676","rigid","JJ",5,3
"677","and","CC",3,3
"678","expeditious","JJ",11,3
"679","justice","NN",7,3
"680","is","VBZ",2,3
"681","the","DT",3,3
"682","first","JJ",5,3
"683","safeguard","NN",9,3
"684","of","IN",2,3
"685","freedom","NN",7,3
"686","the","DT",3,3
"687","basis","NN",5,3
"688","of","IN",2,3
"689","all","DT",3,3
"690","ordered","VBN",7,3
"691","liberty","NN",7,3
"692","the","DT",3,3
"693","vital","JJ",5,3
"694","force","NN",5,3
"695","of","IN",2,3
"696","progress","NN",8,3
"697","it","PP",2,3
"698","must","MD",4,3
"699","not","RB",3,3
"700","come","VB",4,3
"701","to","TO",2,3
"702","be","VB",2,3
"703","in","IN",2,3
"704","our","PP$",3,3
"705","republic","NN",8,3
"706","that","IN",4,3
"707","it","PP",2,3
"708","can","MD",3,3
"709","be","VB",2,3
"710","defeated","VBN",8,3
"711","by","IN",2,3
"712","the","DT",3,3
"713","indifference","NN",12,3
"714","of","IN",2,3
"715","the","DT",3,3
"716","citizen","NN",7,3
"717","by","IN",2,3
"718","exploitation","NN",12,3
"719","of","IN",2,3
"720","the","DT",3,3
"721","delays","NNS",6,3
"722","and","CC",3,3
"723","entanglements","NNS",13,3
"724","of","IN",2,3
"725","the","DT",3,3
"726","law","NN",3,3
"727","or","CC",2,3
"728","by","IN",2,3
"729","combinations","NNS",12,3
"730","of","IN",2,3
"731","criminals","NNS",9,3
"732","justice","NN",7,3
"733","must","MD",4,3
"734","not","RB",3,3
"735","fail","VB",4,3
"736","because","IN",7,3
"737","the","DT",3,3
"738","agencies","NNS",8,3
"739","of","IN",2,3
"740","enforcement","NN",11,3
"741","are","VBP",3,3
"742","either","RB",6,3
"743","delinquent","JJ",10,3
"744","or","CC",2,3
"745","inefficiently","RB",13,3
"746","organized","VBN",9,3
"747","to","TO",2,3
"748","consider","VB",8,3
"749","these","DT",5,3
"750","evils","NNS",5,3
"751","to","TO",2,3
"752","find","VB",4,3
"753","their","PP$",5,3
"754","remedy","NN",6,3
"755","is","VBZ",2,3
"756","the","DT",3,3
"757","most","RBS",4,3
"758","sore","JJ",4,3
"759","necessity","NN",9,3
"760","of","IN",2,3
"761","our","PP$",3,3
"762","times","NNS",5,3
"763","enforcement","NN",11,3
"764","of","IN",2,3
"765","the","DT",3,3
"766","eighteenth","JJ",10,3
"767","amendment","NN",9,3
"768","of","IN",2,3
"769","the","DT",3,3
"770","undoubted","JJ",9,3
"771","abuses","NNS",6,3
"772","which","WDT",5,3
"773","have","VBP",4,3
"774","grown","VBN",5,3
"775","up","RP",2,3
"776","under","IN",5,3
"777","the","DT",3,3
"778","eighteenth","JJ",10,3
"779","amendment","NN",9,3
"780","part","NN",4,3
"781","are","VBP",3,3
"782","due","JJ",3,3
"783","to","TO",2,3
"784","the","DT",3,3
"785","causes","NNS",6,3
"786","i","NNS",1,3
"787","have","VBP",4,3
"788","just","RB",4,3
"789","mentioned","VBN",9,3
"790",";","SENT",1,3
"791","but","CC",3,4
"792","part","NN",4,4
"793","are","VBP",3,4
"794","due","JJ",3,4
"795","to","TO",2,4
"796","the","DT",3,4
"797","failure","NN",7,4
"798","of","IN",2,4
"799","some","DT",4,4
"800","states","NNS",6,4
"801","to","TO",2,4
"802","accept","VB",6,4
"803","their","PP$",5,4
"804","share","NN",5,4
"805","of","IN",2,4
"806","responsibility","NN",14,4
"807","for","IN",3,4
"808","concurrent","JJ",10,4
"809","enforcement","NN",11,4
"810","and","CC",3,4
"811","to","TO",2,4
"812","the","DT",3,4
"813","failure","NN",7,4
"814","of","IN",2,4
"815","many","JJ",4,4
"816","state","NN",5,4
"817","and","CC",3,4
"818","local","JJ",5,4
"819","officials","NNS",9,4
"820","to","TO",2,4
"821","accept","VB",6,4
"822","the","DT",3,4
"823","obligation","NN",10,4
"824","under","IN",5,4
"825","their","PP$",5,4
"826","oath","NN",4,4
"827","of","IN",2,4
"828","office","NN",6,4
"829","zealously","RB",9,4
"830","to","TO",2,4
"831","enforce","VB",7,4
"832","the","DT",3,4
"833","laws","NNS",4,4
"834","with","IN",4,4
"835","the","DT",3,4
"836","failures","NNS",8,4
"837","from","IN",4,4
"838","these","DT",5,4
"839","many","JJ",4,4
"840","causes","NNS",6,4
"841","has","VBZ",3,4
"842","come","VBN",4,4
"843","a","DT",1,4
"844","dangerous","JJ",9,4
"845","expansion","NN",9,4
"846","in","IN",2,4
"847","the","DT",3,4
"848","criminal","JJ",8,4
"849","elements","NNS",8,4
"850","who","WP",3,4
"851","have","VBP",4,4
"852","found","VBN",5,4
"853","enlarged","JJ",8,4
"854","opportunities","NNS",13,4
"855","in","IN",2,4
"856","dealing","VBG",7,4
"857","in","IN",2,4
"858","illegal","JJ",7,4
"859","liquor","NN",6,4
"860","but","CC",3,4
"861","a","DT",1,4
"862","large","JJ",5,4
"863","responsibility","NN",14,4
"864","rests","VBZ",5,4
"865","directly","RB",8,4
"866","upon","IN",4,4
"867","our","PP$",3,4
"868","citizens","NNS",8,4
"869","there","EX",5,4
"870","would","MD",5,4
"871","be","VB",2,4
"872","little","JJ",6,4
"873","traffic","NN",7,4
"874","in","IN",2,4
"875","illegal","JJ",7,4
"876","liquor","NN",6,4
"877","if","IN",2,4
"878","only","JJ",4,4
"879","criminals","NNS",9,4
"880","patronized","VBD",10,4
"881","it","PP",2,4
"882","we","PP",2,4
"883","must","MD",4,4
"884","awake","VB",5,4
"885","to","TO",2,4
"886","the","DT",3,4
"887","fact","NN",4,4
"888","that","IN",4,4
"889","this","DT",4,4
"890","patronage","NN",9,4
"891","from","IN",4,4
"892","large","JJ",5,4
"893","numbers","NNS",7,4
"894","of","IN",2,4
"895","law","NN",3,4
"896","abiding","VBG",7,4
"897","citizens","NNS",8,4
"898","is","VBZ",2,4
"899","supplying","VBG",9,4
"900","the","DT",3,4
"901","rewards","NNS",7,4
"902","and","CC",3,4
"903","stimulating","VBG",11,4
"904","crime","NN",5,4
"905","i","NNS",1,4
"906","have","VBP",4,4
"907","been","VBN",4,4
"908","selected","VBN",8,4
"909","by","IN",2,4
"910","you","PP",3,4
"911","to","TO",2,4
"912","execute","VB",7,4
"913","and","CC",3,4
"914","enforce","VB",7,4
"915","the","DT",3,4
"916","laws","NNS",4,4
"917","of","IN",2,4
"918","the","DT",3,4
"919","country","NN",7,4
"920","i","NNS",1,4
"921","propose","VBP",7,4
"922","to","TO",2,4
"923","do","VB",2,4
"924","so","RB",2,4
"925","to","TO",2,4
"926","the","DT",3,4
"927","extent","NN",6,4
"928","of","IN",2,4
"929","my","PP$",2,4
"930","own","JJ",3,4
"931","abilities","NNS",9,4
"932","but","CC",3,4
"933","the","DT",3,4
"934","measure","NN",7,4
"935","of","IN",2,4
"936","success","NN",7,4
"937","that","IN",4,4
"938","the","DT",3,4
"939","government","NN",10,4
"940","shall","MD",5,4
"941","attain","VB",6,4
"942","will","MD",4,4
"943","depend","VB",6,4
"944","upon","IN",4,4
"945","the","DT",3,4
"946","moral","JJ",5,4
"947","support","NN",7,4
"948","which","WDT",5,4
"949","you","PP",3,4
"950","as","IN",2,4
"951","citizens","NNS",8,4
"952","extend","VBP",6,4
"953","the","DT",3,4
"954","duty","NN",4,4
"955","of","IN",2,4
"956","citizens","NNS",8,4
"957","to","TO",2,4
"958","support","VB",7,4
"959","the","DT",3,4
"960","laws","NNS",4,4
"961","of","IN",2,4
"962","the","DT",3,4
"963","land","NN",4,4
"964","is","VBZ",2,4
"965","coequal","JJ",7,4
"966","with","IN",4,4
"967","the","DT",3,4
"968","duty","NN",4,4
"969","of","IN",2,4
"970","their","PP$",5,4
"971","government","NN",10,4
"972","to","TO",2,4
"973","enforce","VB",7,4
"974","the","DT",3,4
"975","laws","NNS",4,4
"976","which","WDT",5,4
"977","exist","VBP",5,4
"978","no","DT",2,4
"979","greater","JJR",7,4
"980","national","JJ",8,4
"981","service","NN",7,4
"982","can","MD",3,4
"983","be","VB",2,4
"984","given","VBN",5,4
"985","by","IN",2,4
"986","men","NNS",3,4
"987","and","CC",3,4
"988","women","NNS",5,4
"989","of","IN",2,4
"990","good","JJ",4,4
"991","will","NN",4,4
"992","who","WP",3,4
"993","i","NNS",1,4
"994","know","VBP",4,4
"995","are","VBP",3,4
"996","not","RB",3,4
"997","unmindful","JJ",9,4
"998","of","IN",2,4
"999","the","DT",3,4
"1000","responsibilities","NNS",16,4
"1001","of","IN",2,4
"1002","citizenship","NN",11,4
"1003","than","IN",4,4
"1004","that","WDT",4,4
"1005","they","PP",4,4
"1006","should","MD",6,4
"1007","by","IN",2,4
"1008","their","PP$",5,4
"1009","example","NN",7,4
"1010","assist","VB",6,4
"1011","in","IN",2,4
"1012","stamping","VBG",8,4
"1013","out","RP",3,4
"1014","crime","NN",5,4
"1015","and","CC",3,4
"1016","outlawry","NN",8,4
"1017","by","IN",2,4
"1018","refusing","VBG",8,4
"1019","participation","NN",13,4
"1020","in","IN",2,4
"1021","and","CC",3,4
"1022","condemning","VBG",10,4
"1023","all","DT",3,4
"1024","transactions","NNS",12,4
"1025","with","IN",4,4
"1026","illegal","JJ",7,4
"1027","liquor","NN",6,4
"1028","our","PP$",3,4
"1029","whole","JJ",5,4
"1030","system","NN",6,4
"1031","of","IN",2,4
"1032","self","NN",4,4
"1033","government","NN",10,4
"1034","will","MD",4,4
"1035","crumble","VB",7,4
"1036","either","RB",6,4
"1037","if","IN",2,4
"1038","officials","NNS",9,4
"1039","elect","VBP",5,4
"1040","what","WP",4,4
"1041","laws","NNS",4,4
"1042","they","PP",4,4
"1043","will","MD",4,4
"1044","enforce","VB",7,4
"1045","or","CC",2,4
"1046","citizens","NNS",8,4
"1047","elect","VBP",5,4
"1048","what","WP",4,4
"1049","laws","NNS",4,4
"1050","they","PP",4,4
"1051","will","MD",4,4
"1052","support","VB",7,4
"1053","the","DT",3,4
"1054","worst","JJS",5,4
"1055","evil","NN",4,4
"1056","of","IN",2,4
"1057","disregard","NN",9,4
"1058","for","IN",3,4
"1059","some","DT",4,4
"1060","law","NN",3,4
"1061","is","VBZ",2,4
"1062","that","IN",4,4
"1063","it","PP",2,4
"1064","destroys","VBZ",8,4
"1065","respect","NN",7,4
"1066","for","IN",3,4
"1067","all","DT",3,4
"1068","law","NN",3,4
"1069","for","IN",3,4
"1070","our","PP$",3,4
"1071","citizens","NNS",8,4
"1072","to","TO",2,4
